max_len is 100
Real episode: ep_ret: -775.2492885231823, ep_cost: 37, ep_len: 100
Simulated episode: ep_ret: -924.1459315171745, ep_cost: 44, ep_len: 100
Simulated episode: ep_ret: -1159.0214055790182, ep_cost: 55, ep_len: 100
Simulated episode: ep_ret: -1285.2640125874802, ep_cost: 61, ep_len: 100
Simulated episode: ep_ret: -1242.7642214091918, ep_cost: 59, ep_len: 100
Simulated episode: ep_ret: -858.0103713290503, ep_cost: 41, ep_len: 100
Simulated episode: ep_ret: -836.6185245957572, ep_cost: 40, ep_len: 100
Simulated episode: ep_ret: -903.272373934169, ep_cost: 43, ep_len: 100
Simulated episode: ep_ret: -942.9084159955721, ep_cost: 45, ep_len: 100
Simulated episode: ep_ret: -900.5090669916481, ep_cost: 43, ep_len: 100
Simulated episode: ep_ret: -754.5140947007085, ep_cost: 36, ep_len: 100
Simulated episode: ep_ret: -900.7298448666438, ep_cost: 43, ep_len: 100
Simulated episode: ep_ret: -732.748466683906, ep_cost: 35, ep_len: 100
Simulated episode: ep_ret: -1178.7690927976053, ep_cost: 56, ep_len: 100
Simulated episode: ep_ret: -1051.4642360254004, ep_cost: 50, ep_len: 100
Simulated episode: ep_ret: -1138.6757298672298, ep_cost: 54, ep_len: 100
Simulated episode: ep_ret: -986.5145524270835, ep_cost: 47, ep_len: 100
Simulated episode: ep_ret: -1071.865176300909, ep_cost: 51, ep_len: 100
Simulated episode: ep_ret: -1244.610660769093, ep_cost: 59, ep_len: 100
Simulated episode: ep_ret: -1284.4113383312263, ep_cost: 61, ep_len: 100
Simulated episode: ep_ret: -1156.873004237475, ep_cost: 55, ep_len: 100
Simulated episode: ep_ret: -1224.6010521169849, ep_cost: 58, ep_len: 100
Simulated episode: ep_ret: -1329.931675420562, ep_cost: 63, ep_len: 100
Simulated episode: ep_ret: -858.527165862848, ep_cost: 41, ep_len: 100
Simulated episode: ep_ret: -1221.9457230965722, ep_cost: 58, ep_len: 100
Simulated episode: ep_ret: -1265.6935986488402, ep_cost: 60, ep_len: 100
Simulated episode: ep_ret: -1199.0185771917218, ep_cost: 57, ep_len: 100
Simulated episode: ep_ret: -794.3142746329529, ep_cost: 38, ep_len: 100
Simulated episode: ep_ret: -816.3366214454259, ep_cost: 39, ep_len: 100
Simulated episode: ep_ret: -1374.6039855461436, ep_cost: 65, ep_len: 100
Simulated episode: ep_ret: -1006.1860863713773, ep_cost: 48, ep_len: 100
Simulated episode: ep_ret: -925.1044957769379, ep_cost: 44, ep_len: 100
Simulated episode: ep_ret: -1052.2249485320283, ep_cost: 50, ep_len: 100
Simulated episode: ep_ret: -1243.8351555496051, ep_cost: 59, ep_len: 100
Simulated episode: ep_ret: -1327.3730294877316, ep_cost: 63, ep_len: 100
Simulated episode: ep_ret: -1029.6353278026681, ep_cost: 49, ep_len: 100
Simulated episode: ep_ret: -1200.8394552028344, ep_cost: 57, ep_len: 100
Simulated episode: ep_ret: -1048.1901256253616, ep_cost: 50, ep_len: 100
Simulated episode: ep_ret: -1199.5081406968513, ep_cost: 57, ep_len: 100
Simulated episode: ep_ret: -1028.1061326449121, ep_cost: 49, ep_len: 100
Simulated episode: ep_ret: -1135.850306444737, ep_cost: 54, ep_len: 100
Simulated episode: ep_ret: -1220.1611454560514, ep_cost: 58, ep_len: 100
Simulated episode: ep_ret: -1358.1395054586242, ep_cost: 64, ep_len: 100
Simulated episode: ep_ret: -1262.2428314358306, ep_cost: 60, ep_len: 100
Simulated episode: ep_ret: -1006.3438061594824, ep_cost: 48, ep_len: 100
Simulated episode: ep_ret: -1091.0043544708708, ep_cost: 52, ep_len: 100
Simulated episode: ep_ret: -733.5990453146768, ep_cost: 35, ep_len: 100
Simulated episode: ep_ret: -1178.802191294216, ep_cost: 56, ep_len: 100
Simulated episode: ep_ret: -943.4974783257185, ep_cost: 45, ep_len: 100
Simulated episode: ep_ret: -1134.7452661862587, ep_cost: 54, ep_len: 100
Simulated episode: ep_ret: -944.2224144785879, ep_cost: 45, ep_len: 100
Simulated episode: ep_ret: -1094.6378233631406, ep_cost: 52, ep_len: 100
Simulated episode: ep_ret: -964.6652418386826, ep_cost: 46, ep_len: 100
Simulated episode: ep_ret: -1031.2041066107981, ep_cost: 49, ep_len: 100
Simulated episode: ep_ret: -1223.2625903600951, ep_cost: 58, ep_len: 100
Simulated episode: ep_ret: -1285.1526937132737, ep_cost: 61, ep_len: 100
Simulated episode: ep_ret: -1199.6660045098026, ep_cost: 57, ep_len: 100
Simulated episode: ep_ret: -1222.0007015596675, ep_cost: 58, ep_len: 100
Simulated episode: ep_ret: -626.5630295127762, ep_cost: 30, ep_len: 100
Simulated episode: ep_ret: -1072.5167161813517, ep_cost: 51, ep_len: 100
Simulated episode: ep_ret: -1220.326711060705, ep_cost: 58, ep_len: 100
Simulated episode: ep_ret: -1264.3831608051992, ep_cost: 60, ep_len: 100
Simulated episode: ep_ret: -795.524427593364, ep_cost: 38, ep_len: 100
Simulated episode: ep_ret: -1351.7686825692879, ep_cost: 64, ep_len: 100
Simulated episode: ep_ret: -1026.5662776411145, ep_cost: 49, ep_len: 100
Simulated episode: ep_ret: -1197.1959998176594, ep_cost: 57, ep_len: 100
Simulated episode: ep_ret: -1050.6505950113353, ep_cost: 50, ep_len: 100
Simulated episode: ep_ret: -900.07587314866, ep_cost: 43, ep_len: 100
Simulated episode: ep_ret: -1156.665385569392, ep_cost: 55, ep_len: 100
Simulated episode: ep_ret: -1136.649673457783, ep_cost: 54, ep_len: 100
Simulated episode: ep_ret: -1285.243757964702, ep_cost: 61, ep_len: 100
Simulated episode: ep_ret: -1027.3426952761527, ep_cost: 49, ep_len: 100
Simulated episode: ep_ret: -987.6382591759632, ep_cost: 47, ep_len: 100
Simulated episode: ep_ret: -523.4373623708118, ep_cost: 25, ep_len: 100
Simulated episode: ep_ret: -901.3408018477575, ep_cost: 43, ep_len: 100
Simulated episode: ep_ret: -1178.0708641178537, ep_cost: 56, ep_len: 100
Simulated episode: ep_ret: -1262.9669294695962, ep_cost: 60, ep_len: 100
Simulated episode: ep_ret: -604.8577961679391, ep_cost: 29, ep_len: 100
Simulated episode: ep_ret: -942.8155205965052, ep_cost: 45, ep_len: 100
Simulated episode: ep_ret: -1115.090435253808, ep_cost: 53, ep_len: 100
Simulated episode: ep_ret: -1050.1912864135084, ep_cost: 50, ep_len: 100
Simulated episode: ep_ret: -1327.1225443346264, ep_cost: 63, ep_len: 100
Simulated episode: ep_ret: -733.4728414365161, ep_cost: 35, ep_len: 100
Simulated episode: ep_ret: -1243.9242170271054, ep_cost: 59, ep_len: 100
Simulated episode: ep_ret: -1177.8866646474678, ep_cost: 56, ep_len: 100
Simulated episode: ep_ret: -1008.482803346291, ep_cost: 48, ep_len: 100
Simulated episode: ep_ret: -1135.7473089556504, ep_cost: 54, ep_len: 100
Simulated episode: ep_ret: -1009.5535652864885, ep_cost: 48, ep_len: 100
Simulated episode: ep_ret: -1137.1971839292075, ep_cost: 54, ep_len: 100
Simulated episode: ep_ret: -1072.2026308253273, ep_cost: 51, ep_len: 100
Simulated episode: ep_ret: -1177.6721042887964, ep_cost: 56, ep_len: 100
Simulated episode: ep_ret: -795.3140952791784, ep_cost: 38, ep_len: 100
Simulated episode: ep_ret: -607.4669969207317, ep_cost: 29, ep_len: 100
Simulated episode: ep_ret: -1327.807551039977, ep_cost: 63, ep_len: 100
Simulated episode: ep_ret: -1263.5772107074004, ep_cost: 60, ep_len: 100
Simulated episode: ep_ret: -1048.1310871308985, ep_cost: 50, ep_len: 100
Simulated episode: ep_ret: -1049.4865210067694, ep_cost: 50, ep_len: 100
Simulated episode: ep_ret: -1307.2057972504558, ep_cost: 62, ep_len: 100
Simulated episode: ep_ret: -1028.8220317590958, ep_cost: 49, ep_len: 100
Simulated episode: ep_ret: -945.9144515786318, ep_cost: 45, ep_len: 100
Simulated episode: ep_ret: -1003.9455763714825, ep_cost: 48, ep_len: 100
Simulated episode: ep_ret: -543.1419954044659, ep_cost: 26, ep_len: 100
Simulated episode: ep_ret: -1435.1805012872858, ep_cost: 68, ep_len: 100
Simulated episode: ep_ret: -752.0905533733807, ep_cost: 36, ep_len: 100
Simulated episode: ep_ret: -901.0174751375428, ep_cost: 43, ep_len: 100
Simulated episode: ep_ret: -1094.0870267808914, ep_cost: 52, ep_len: 100
Simulated episode: ep_ret: -1050.514016017048, ep_cost: 50, ep_len: 100
Simulated episode: ep_ret: -710.2109475611908, ep_cost: 34, ep_len: 100
Simulated episode: ep_ret: -584.2213993257218, ep_cost: 28, ep_len: 100
Simulated episode: ep_ret: -1218.012873245827, ep_cost: 58, ep_len: 100
Simulated episode: ep_ret: -901.8710601637853, ep_cost: 43, ep_len: 100
Simulated episode: ep_ret: -1027.666041147123, ep_cost: 49, ep_len: 100
Simulated episode: ep_ret: -480.22736355948604, ep_cost: 23, ep_len: 100
Simulated episode: ep_ret: -984.8978201071551, ep_cost: 47, ep_len: 100
Simulated episode: ep_ret: -667.7584742284844, ep_cost: 32, ep_len: 100
Simulated episode: ep_ret: -1029.340437642802, ep_cost: 49, ep_len: 100
Simulated episode: ep_ret: -192.25280657434362, ep_cost: 9, ep_len: 100
Simulated episode: ep_ret: -1115.883072299499, ep_cost: 53, ep_len: 100
Simulated episode: ep_ret: -542.0410828777664, ep_cost: 26, ep_len: 100
Simulated episode: ep_ret: -794.0038366387079, ep_cost: 38, ep_len: 100
Simulated episode: ep_ret: -1217.7215876277537, ep_cost: 58, ep_len: 100
Simulated episode: ep_ret: -420.03857457436266, ep_cost: 20, ep_len: 100
Simulated episode: ep_ret: -1265.2384058060647, ep_cost: 60, ep_len: 100
Simulated episode: ep_ret: -942.4825213009632, ep_cost: 45, ep_len: 100
Simulated episode: ep_ret: -1263.6909702507817, ep_cost: 60, ep_len: 100
Simulated episode: ep_ret: -775.7375345552931, ep_cost: 37, ep_len: 100
Simulated episode: ep_ret: -924.8640329345226, ep_cost: 44, ep_len: 100
Simulated episode: ep_ret: -1071.4937930740332, ep_cost: 51, ep_len: 100
Simulated episode: ep_ret: -1091.9266761810484, ep_cost: 52, ep_len: 100
Simulated episode: ep_ret: -1199.582449248679, ep_cost: 57, ep_len: 100
Simulated episode: ep_ret: -986.2935894671803, ep_cost: 47, ep_len: 100
Simulated episode: ep_ret: -670.5593806952046, ep_cost: 32, ep_len: 100
Simulated episode: ep_ret: -1073.5514344226117, ep_cost: 51, ep_len: 100
Simulated episode: ep_ret: -1327.5904230529918, ep_cost: 63, ep_len: 100
Simulated episode: ep_ret: -1072.5805247145606, ep_cost: 51, ep_len: 100
Simulated episode: ep_ret: -860.4166340019466, ep_cost: 41, ep_len: 100
Simulated episode: ep_ret: -692.3022458889432, ep_cost: 33, ep_len: 100
Simulated episode: ep_ret: -1331.2561450598096, ep_cost: 63, ep_len: 100
Simulated episode: ep_ret: -1033.135718070008, ep_cost: 49, ep_len: 100
Simulated episode: ep_ret: -816.0390227504122, ep_cost: 39, ep_len: 100
Simulated episode: ep_ret: -1157.7723525195258, ep_cost: 55, ep_len: 100
Simulated episode: ep_ret: -1265.1441387358864, ep_cost: 60, ep_len: 100
Simulated episode: ep_ret: -1069.670614363103, ep_cost: 51, ep_len: 100
Simulated episode: ep_ret: -1158.1143589016592, ep_cost: 55, ep_len: 100
Simulated episode: ep_ret: -1327.4005592792575, ep_cost: 63, ep_len: 100
Simulated episode: ep_ret: -461.27157204768434, ep_cost: 22, ep_len: 100
Simulated episode: ep_ret: -966.7230241839682, ep_cost: 46, ep_len: 100
Simulated episode: ep_ret: -1180.9138495804027, ep_cost: 56, ep_len: 100
Simulated episode: ep_ret: -1113.8978931774332, ep_cost: 53, ep_len: 100
Simulated episode: ep_ret: -1070.4845000401397, ep_cost: 51, ep_len: 100
Simulated episode: ep_ret: -838.4221829444441, ep_cost: 40, ep_len: 100
Simulated episode: ep_ret: -1219.6322890288136, ep_cost: 58, ep_len: 100
Simulated episode: ep_ret: -1180.2857022856795, ep_cost: 56, ep_len: 100
Simulated episode: ep_ret: -1181.470383358832, ep_cost: 56, ep_len: 100
Simulated episode: ep_ret: -1180.2376093311, ep_cost: 56, ep_len: 100
Simulated episode: ep_ret: -1095.043579202796, ep_cost: 52, ep_len: 100
Simulated episode: ep_ret: -1135.355782584003, ep_cost: 54, ep_len: 100
Simulated episode: ep_ret: -1134.6441351428853, ep_cost: 54, ep_len: 100
Simulated episode: ep_ret: -627.3018619247872, ep_cost: 30, ep_len: 100
Simulated episode: ep_ret: -731.5144777251649, ep_cost: 35, ep_len: 100
Simulated episode: ep_ret: -1051.0223250960357, ep_cost: 50, ep_len: 100
Simulated episode: ep_ret: -1072.1088790843687, ep_cost: 51, ep_len: 100
Simulated episode: ep_ret: -1050.8941230543605, ep_cost: 50, ep_len: 100
Simulated episode: ep_ret: -1158.265597178551, ep_cost: 55, ep_len: 100
Simulated episode: ep_ret: -1288.1594277945944, ep_cost: 61, ep_len: 100
Simulated episode: ep_ret: -1283.187918284924, ep_cost: 61, ep_len: 100
Simulated episode: ep_ret: -1029.8401887611349, ep_cost: 49, ep_len: 100
Simulated episode: ep_ret: -1288.3115857218756, ep_cost: 61, ep_len: 100
Simulated episode: ep_ret: -1177.7877334595635, ep_cost: 56, ep_len: 100
Simulated episode: ep_ret: -628.3425728302467, ep_cost: 30, ep_len: 100
Simulated episode: ep_ret: -1285.3343997226168, ep_cost: 61, ep_len: 100
Simulated episode: ep_ret: -1182.86097065085, ep_cost: 56, ep_len: 100
Simulated episode: ep_ret: -690.365872825942, ep_cost: 33, ep_len: 100
Simulated episode: ep_ret: -1219.9220940483012, ep_cost: 58, ep_len: 100
Simulated episode: ep_ret: -1116.4522640209295, ep_cost: 53, ep_len: 100
Simulated episode: ep_ret: -1156.6449148185463, ep_cost: 55, ep_len: 100
Simulated episode: ep_ret: -585.4524898921757, ep_cost: 28, ep_len: 100
Simulated episode: ep_ret: -922.1104084112425, ep_cost: 44, ep_len: 100
Simulated episode: ep_ret: -1221.2942945695474, ep_cost: 58, ep_len: 100
Simulated episode: ep_ret: -947.38422356999, ep_cost: 45, ep_len: 100
Simulated episode: ep_ret: -1241.6581781349405, ep_cost: 59, ep_len: 100
Simulated episode: ep_ret: -1007.8799980855367, ep_cost: 48, ep_len: 100
Simulated episode: ep_ret: -1181.7527551812072, ep_cost: 56, ep_len: 100
Simulated episode: ep_ret: -1264.8032402490135, ep_cost: 60, ep_len: 100
Simulated episode: ep_ret: -944.0756163063492, ep_cost: 45, ep_len: 100
Simulated episode: ep_ret: -1008.0186307912604, ep_cost: 48, ep_len: 100
Simulated episode: ep_ret: -754.4828128232151, ep_cost: 36, ep_len: 100
Simulated episode: ep_ret: -755.2237435142476, ep_cost: 36, ep_len: 100
Simulated episode: ep_ret: -1049.794552470718, ep_cost: 50, ep_len: 100
Simulated episode: ep_ret: -1112.3306479238731, ep_cost: 53, ep_len: 100
Simulated episode: ep_ret: -1006.4493087376885, ep_cost: 48, ep_len: 100
Simulated episode: ep_ret: -1072.820178475257, ep_cost: 51, ep_len: 100
Simulated episode: ep_ret: -882.8762064664165, ep_cost: 42, ep_len: 100
Simulated episode: ep_ret: -985.4688230158621, ep_cost: 47, ep_len: 100
Simulated episode: ep_ret: -795.737349219951, ep_cost: 38, ep_len: 100
Simulated episode: ep_ret: -1071.3283389919777, ep_cost: 51, ep_len: 100
Simulated episode: ep_ret: -835.9505729594806, ep_cost: 40, ep_len: 100
Simulated episode: ep_ret: -879.9901157201442, ep_cost: 42, ep_len: 100
Simulated episode: ep_ret: -5.4590756957046, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -1223.1074123293397, ep_cost: 58, ep_len: 100
Simulated episode: ep_ret: -1305.5897738114672, ep_cost: 62, ep_len: 100
Simulated episode: ep_ret: -1091.6019755836633, ep_cost: 52, ep_len: 100
Simulated episode: ep_ret: -941.944284867646, ep_cost: 45, ep_len: 100
Simulated episode: ep_ret: -1027.7147863543282, ep_cost: 49, ep_len: 100
Simulated episode: ep_ret: -1006.3697667146757, ep_cost: 48, ep_len: 100
Simulated episode: ep_ret: -966.3554577889237, ep_cost: 46, ep_len: 100
Simulated episode: ep_ret: -1197.222833589556, ep_cost: 57, ep_len: 100
Simulated episode: ep_ret: -1007.5051487170597, ep_cost: 48, ep_len: 100
Simulated episode: ep_ret: -711.8519647226112, ep_cost: 34, ep_len: 100
Simulated episode: ep_ret: -1050.0838189926706, ep_cost: 50, ep_len: 100
Simulated episode: ep_ret: -1072.6938808177292, ep_cost: 51, ep_len: 100
Simulated episode: ep_ret: -1308.3678703753421, ep_cost: 62, ep_len: 100
Simulated episode: ep_ret: -5.857956636676755, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -481.19309914326305, ep_cost: 23, ep_len: 100
Simulated episode: ep_ret: -1091.8807383510143, ep_cost: 52, ep_len: 100
Simulated episode: ep_ret: -1071.489197509694, ep_cost: 51, ep_len: 100
Simulated episode: ep_ret: -1306.9998358689454, ep_cost: 62, ep_len: 100
Simulated episode: ep_ret: -1223.7038042094625, ep_cost: 58, ep_len: 100
Simulated episode: ep_ret: -1138.0664640466575, ep_cost: 54, ep_len: 100
Simulated episode: ep_ret: -439.8330606611742, ep_cost: 21, ep_len: 100
Simulated episode: ep_ret: -1050.725988313751, ep_cost: 50, ep_len: 100
Simulated episode: ep_ret: -942.2409490511268, ep_cost: 45, ep_len: 100
Simulated episode: ep_ret: -751.787349979217, ep_cost: 36, ep_len: 100
Simulated episode: ep_ret: -1115.3516624081988, ep_cost: 53, ep_len: 100
Simulated episode: ep_ret: -1198.6903909134953, ep_cost: 57, ep_len: 100
Simulated episode: ep_ret: -1181.2549965090261, ep_cost: 56, ep_len: 100
Simulated episode: ep_ret: -710.1125946216047, ep_cost: 34, ep_len: 100
Simulated episode: ep_ret: -216.3959163436737, ep_cost: 10, ep_len: 100
Simulated episode: ep_ret: -1244.9436819660061, ep_cost: 59, ep_len: 100
Simulated episode: ep_ret: -1308.9719288730896, ep_cost: 62, ep_len: 100
