max_len is 100
Real episode: ep_ret: -881.6791846378684, ep_cost: 42, ep_len: 100
Real episode: ep_ret: -294.77814158008744, ep_cost: 14, ep_len: 100
Real episode: ep_ret: -113.65001381976987, ep_cost: 5, ep_len: 100
Real episode: ep_ret: -775.7225414247729, ep_cost: 37, ep_len: 100
Real episode: ep_ret: -795.0263591440898, ep_cost: 38, ep_len: 100
Real episode: ep_ret: -816.737346271229, ep_cost: 39, ep_len: 100
Real episode: ep_ret: -858.5143645502206, ep_cost: 41, ep_len: 100
Real episode: ep_ret: -857.7973076832868, ep_cost: 41, ep_len: 100
Real episode: ep_ret: -564.6337979595484, ep_cost: 27, ep_len: 100
Real episode: ep_ret: -734.2162689343932, ep_cost: 35, ep_len: 100
Real episode: ep_ret: -880.9408017654248, ep_cost: 42, ep_len: 100
Real episode: ep_ret: -733.2190303711557, ep_cost: 35, ep_len: 100
Real episode: ep_ret: -8.741893723477276, ep_cost: 0, ep_len: 100
Real episode: ep_ret: -1135.7791382004352, ep_cost: 54, ep_len: 100
Real episode: ep_ret: -295.37532006625406, ep_cost: 14, ep_len: 100
Real episode: ep_ret: -797.2030563696148, ep_cost: 38, ep_len: 100
Real episode: ep_ret: -1092.5216157401844, ep_cost: 52, ep_len: 100
Real episode: ep_ret: -647.9387945073531, ep_cost: 31, ep_len: 100
Real episode: ep_ret: -733.4539141229059, ep_cost: 35, ep_len: 100
Real episode: ep_ret: -775.4632655924725, ep_cost: 37, ep_len: 100
Real episode: ep_ret: -837.266159270558, ep_cost: 40, ep_len: 100
Real episode: ep_ret: -584.7409747074668, ep_cost: 28, ep_len: 100
Real episode: ep_ret: -901.5653020903305, ep_cost: 43, ep_len: 100
Real episode: ep_ret: -796.0260378786688, ep_cost: 38, ep_len: 100
Real episode: ep_ret: -628.7531089166918, ep_cost: 30, ep_len: 100
Real episode: ep_ret: -479.91533161952816, ep_cost: 23, ep_len: 100
Real episode: ep_ret: -294.7489842642109, ep_cost: 14, ep_len: 100
Real episode: ep_ret: -964.5747894730177, ep_cost: 46, ep_len: 100
Real episode: ep_ret: -647.7318791579312, ep_cost: 31, ep_len: 100
Real episode: ep_ret: -881.9922900641399, ep_cost: 42, ep_len: 100
Real episode: ep_ret: -1158.0327451192582, ep_cost: 55, ep_len: 100
Real episode: ep_ret: -1157.6509779531443, ep_cost: 55, ep_len: 100
Real episode: ep_ret: -276.31573671168366, ep_cost: 13, ep_len: 100
Real episode: ep_ret: -1115.5751096855238, ep_cost: 53, ep_len: 100
Real episode: ep_ret: -7.415878915567059, ep_cost: 0, ep_len: 100
Real episode: ep_ret: -31.313972420227344, ep_cost: 1, ep_len: 100
Real episode: ep_ret: -502.3190222397276, ep_cost: 24, ep_len: 100
Simulated episode: ep_ret: -1028.7704574994534, ep_cost: 49, ep_len: 100
Simulated episode: ep_ret: -901.562375905828, ep_cost: 43, ep_len: 100
Simulated episode: ep_ret: -356.910544457127, ep_cost: 17, ep_len: 100
Simulated episode: ep_ret: -1094.6207042480166, ep_cost: 52, ep_len: 100
Simulated episode: ep_ret: -322.5413532158085, ep_cost: 15, ep_len: 100
Simulated episode: ep_ret: -584.3287692438024, ep_cost: 28, ep_len: 100
Simulated episode: ep_ret: -1025.4448198686339, ep_cost: 49, ep_len: 100
Simulated episode: ep_ret: -7.650108893264209, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -626.912120649521, ep_cost: 30, ep_len: 100
Simulated episode: ep_ret: -837.8743861008387, ep_cost: 40, ep_len: 100
Simulated episode: ep_ret: -1178.3413686261802, ep_cost: 56, ep_len: 100
Simulated episode: ep_ret: -1092.8528352897192, ep_cost: 52, ep_len: 100
Simulated episode: ep_ret: -607.0188437206804, ep_cost: 29, ep_len: 100
Simulated episode: ep_ret: -711.8512144757481, ep_cost: 34, ep_len: 100
Simulated episode: ep_ret: -170.55285021922427, ep_cost: 8, ep_len: 100
Simulated episode: ep_ret: -1008.262899872915, ep_cost: 48, ep_len: 100
Simulated episode: ep_ret: -8.484390409342115, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -1091.7399957597365, ep_cost: 52, ep_len: 100
Simulated episode: ep_ret: -713.7027725731906, ep_cost: 34, ep_len: 100
Simulated episode: ep_ret: -298.35930182384436, ep_cost: 14, ep_len: 100
Simulated episode: ep_ret: -941.6563533142287, ep_cost: 45, ep_len: 100
Simulated episode: ep_ret: -1136.4055104479935, ep_cost: 54, ep_len: 100
Simulated episode: ep_ret: -650.7906924804485, ep_cost: 31, ep_len: 100
Simulated episode: ep_ret: -838.3370623017331, ep_cost: 40, ep_len: 100
Simulated episode: ep_ret: -1072.8808542865327, ep_cost: 51, ep_len: 100
Simulated episode: ep_ret: -1095.0984587138248, ep_cost: 52, ep_len: 100
Simulated episode: ep_ret: -564.4704163614052, ep_cost: 27, ep_len: 100
Simulated episode: ep_ret: -982.691098519609, ep_cost: 47, ep_len: 100
Simulated episode: ep_ret: -1116.0208255349596, ep_cost: 53, ep_len: 100
Simulated episode: ep_ret: -692.8098534374338, ep_cost: 33, ep_len: 100
Simulated episode: ep_ret: -588.6798250507458, ep_cost: 28, ep_len: 100
Simulated episode: ep_ret: -944.3827872877653, ep_cost: 45, ep_len: 100
Simulated episode: ep_ret: -5.53101292191581, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -773.9750396782368, ep_cost: 37, ep_len: 100
Simulated episode: ep_ret: -8.912217238244615, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -585.7310665157904, ep_cost: 28, ep_len: 100
Simulated episode: ep_ret: -753.3131096455958, ep_cost: 36, ep_len: 100
Simulated episode: ep_ret: -439.7773184279252, ep_cost: 21, ep_len: 100
Simulated episode: ep_ret: -8.54608350400304, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -881.6878984045693, ep_cost: 42, ep_len: 100
Simulated episode: ep_ret: -440.8998983375783, ep_cost: 21, ep_len: 100
Simulated episode: ep_ret: -6.9886651713327534, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -1134.4006415522574, ep_cost: 54, ep_len: 100
Simulated episode: ep_ret: -922.6253340812524, ep_cost: 44, ep_len: 100
Simulated episode: ep_ret: -9.387761014235519, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -650.5949524253127, ep_cost: 31, ep_len: 100
Simulated episode: ep_ret: -923.0184117597822, ep_cost: 44, ep_len: 100
Simulated episode: ep_ret: -608.7761945716636, ep_cost: 29, ep_len: 100
Simulated episode: ep_ret: -7.3995338025126, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -878.8589935307776, ep_cost: 42, ep_len: 100
Simulated episode: ep_ret: -399.33445972216873, ep_cost: 19, ep_len: 100
Simulated episode: ep_ret: -1007.94631982283, ep_cost: 48, ep_len: 100
Simulated episode: ep_ret: -1051.4037935336166, ep_cost: 50, ep_len: 100
Simulated episode: ep_ret: -565.4176016732031, ep_cost: 27, ep_len: 100
Simulated episode: ep_ret: -1136.4167939433498, ep_cost: 54, ep_len: 100
Simulated episode: ep_ret: -965.0674198257279, ep_cost: 46, ep_len: 100
Simulated episode: ep_ret: -901.5858617428298, ep_cost: 43, ep_len: 100
Simulated episode: ep_ret: -382.90274281861844, ep_cost: 18, ep_len: 100
Simulated episode: ep_ret: -31.441676712640643, ep_cost: 1, ep_len: 100
Simulated episode: ep_ret: -1008.9257212546105, ep_cost: 48, ep_len: 100
Simulated episode: ep_ret: -669.7575270258245, ep_cost: 32, ep_len: 100
Simulated episode: ep_ret: -7.841842776383804, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -692.270479169027, ep_cost: 33, ep_len: 100
Simulated episode: ep_ret: -882.6465982884977, ep_cost: 42, ep_len: 100
Simulated episode: ep_ret: -835.9441970291175, ep_cost: 40, ep_len: 100
Simulated episode: ep_ret: -1048.7331929218965, ep_cost: 50, ep_len: 100
Simulated episode: ep_ret: -606.5829464863431, ep_cost: 29, ep_len: 100
Simulated episode: ep_ret: -357.50683718530416, ep_cost: 17, ep_len: 100
Simulated episode: ep_ret: -966.3865783396395, ep_cost: 46, ep_len: 100
Simulated episode: ep_ret: -840.6558765132565, ep_cost: 40, ep_len: 100
Simulated episode: ep_ret: -1051.2859993808677, ep_cost: 50, ep_len: 100
Simulated episode: ep_ret: -860.2867131336384, ep_cost: 41, ep_len: 100
Simulated episode: ep_ret: -1092.096198709715, ep_cost: 52, ep_len: 100
Simulated episode: ep_ret: -778.1129040671411, ep_cost: 37, ep_len: 100
Simulated episode: ep_ret: -815.7992216747323, ep_cost: 39, ep_len: 100
Simulated episode: ep_ret: -903.0291734536734, ep_cost: 43, ep_len: 100
Simulated episode: ep_ret: -752.6892452780644, ep_cost: 36, ep_len: 100
Simulated episode: ep_ret: -544.2678566208775, ep_cost: 26, ep_len: 100
Simulated episode: ep_ret: -963.592144558443, ep_cost: 46, ep_len: 100
Simulated episode: ep_ret: -443.4947564618078, ep_cost: 21, ep_len: 100
Simulated episode: ep_ret: -985.9547615741295, ep_cost: 47, ep_len: 100
Simulated episode: ep_ret: -795.5373389371115, ep_cost: 38, ep_len: 100
Simulated episode: ep_ret: -879.5334448824972, ep_cost: 42, ep_len: 100
Simulated episode: ep_ret: -648.1262814978061, ep_cost: 31, ep_len: 100
Simulated episode: ep_ret: -1048.423219227116, ep_cost: 50, ep_len: 100
Simulated episode: ep_ret: -649.8911818864696, ep_cost: 31, ep_len: 100
Simulated episode: ep_ret: -903.1964331974012, ep_cost: 43, ep_len: 100
Simulated episode: ep_ret: -900.7480265282917, ep_cost: 43, ep_len: 100
Simulated episode: ep_ret: -879.4652425424731, ep_cost: 42, ep_len: 100
Simulated episode: ep_ret: -692.7472121546526, ep_cost: 33, ep_len: 100
Simulated episode: ep_ret: -7.050496074905812, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -668.5704594099614, ep_cost: 32, ep_len: 100
Simulated episode: ep_ret: -1201.6368240841327, ep_cost: 57, ep_len: 100
Simulated episode: ep_ret: -1115.6857077026018, ep_cost: 53, ep_len: 100
Simulated episode: ep_ret: -630.4744834446993, ep_cost: 30, ep_len: 100
Simulated episode: ep_ret: -7.649062603955839, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -816.9269863731953, ep_cost: 39, ep_len: 100
Simulated episode: ep_ret: -1111.8478135839207, ep_cost: 53, ep_len: 100
Simulated episode: ep_ret: -1330.6906170671132, ep_cost: 63, ep_len: 100
Simulated episode: ep_ret: -881.7230166143336, ep_cost: 42, ep_len: 100
Simulated episode: ep_ret: -1070.299040732451, ep_cost: 51, ep_len: 100
Simulated episode: ep_ret: -356.9322248933114, ep_cost: 17, ep_len: 100
Simulated episode: ep_ret: -1008.4860519045611, ep_cost: 48, ep_len: 100
Simulated episode: ep_ret: -12.57803835925862, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -1008.8738253196134, ep_cost: 48, ep_len: 100
Simulated episode: ep_ret: -585.3685324146968, ep_cost: 28, ep_len: 100
Simulated episode: ep_ret: -418.3378187287098, ep_cost: 20, ep_len: 100
Simulated episode: ep_ret: -542.6832853482753, ep_cost: 26, ep_len: 100
Simulated episode: ep_ret: -1073.011790315943, ep_cost: 51, ep_len: 100
Simulated episode: ep_ret: -609.4282209941866, ep_cost: 29, ep_len: 100
Simulated episode: ep_ret: -1047.7157362475136, ep_cost: 50, ep_len: 100
Simulated episode: ep_ret: -691.4336896061965, ep_cost: 33, ep_len: 100
Simulated episode: ep_ret: -1051.834883678247, ep_cost: 50, ep_len: 100
Simulated episode: ep_ret: -480.8824524969381, ep_cost: 23, ep_len: 100
Simulated episode: ep_ret: -711.6539484369857, ep_cost: 34, ep_len: 100
Simulated episode: ep_ret: -6.42746243008937, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -30.277731963354277, ep_cost: 1, ep_len: 100
Simulated episode: ep_ret: -111.37085559626033, ep_cost: 5, ep_len: 100
Simulated episode: ep_ret: -1332.838106336631, ep_cost: 63, ep_len: 100
Simulated episode: ep_ret: -1114.9526830113493, ep_cost: 53, ep_len: 100
Simulated episode: ep_ret: -1092.0357706681784, ep_cost: 52, ep_len: 100
Simulated episode: ep_ret: -1028.615928605221, ep_cost: 49, ep_len: 100
Simulated episode: ep_ret: -882.4900348105828, ep_cost: 42, ep_len: 100
Simulated episode: ep_ret: -502.34559045802416, ep_cost: 24, ep_len: 100
Simulated episode: ep_ret: -859.22898720659, ep_cost: 41, ep_len: 100
Simulated episode: ep_ret: -132.96071761262397, ep_cost: 6, ep_len: 100
Simulated episode: ep_ret: -943.801788944166, ep_cost: 45, ep_len: 100
Simulated episode: ep_ret: -1093.812980540596, ep_cost: 52, ep_len: 100
Simulated episode: ep_ret: -480.4125645792933, ep_cost: 23, ep_len: 100
Simulated episode: ep_ret: -817.9039428050854, ep_cost: 39, ep_len: 100
Simulated episode: ep_ret: -358.36978384809834, ep_cost: 17, ep_len: 100
Simulated episode: ep_ret: -589.5863991831018, ep_cost: 28, ep_len: 100
Simulated episode: ep_ret: -920.7998069610949, ep_cost: 44, ep_len: 100
Simulated episode: ep_ret: -295.1500906226373, ep_cost: 14, ep_len: 100
Simulated episode: ep_ret: -1223.078397426235, ep_cost: 58, ep_len: 100
Simulated episode: ep_ret: -922.8595414354952, ep_cost: 44, ep_len: 100
Simulated episode: ep_ret: -1029.1905145834417, ep_cost: 49, ep_len: 100
Simulated episode: ep_ret: -713.2684527364573, ep_cost: 34, ep_len: 100
Simulated episode: ep_ret: -401.48607532059543, ep_cost: 19, ep_len: 100
Simulated episode: ep_ret: -1350.8084080867027, ep_cost: 64, ep_len: 100
Simulated episode: ep_ret: -339.1782127383101, ep_cost: 16, ep_len: 100
Simulated episode: ep_ret: -1238.1786004153878, ep_cost: 59, ep_len: 100
Simulated episode: ep_ret: -7.402004297225853, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -1052.6627876424716, ep_cost: 50, ep_len: 100
Simulated episode: ep_ret: -424.8977179381241, ep_cost: 20, ep_len: 100
Simulated episode: ep_ret: -316.76118067185706, ep_cost: 15, ep_len: 100
Simulated episode: ep_ret: -945.443359139985, ep_cost: 45, ep_len: 100
Simulated episode: ep_ret: -129.9375583067292, ep_cost: 6, ep_len: 100
Simulated episode: ep_ret: -946.4917879698843, ep_cost: 45, ep_len: 100
Simulated episode: ep_ret: -1028.4223329094261, ep_cost: 49, ep_len: 100
Simulated episode: ep_ret: -419.5179331809424, ep_cost: 20, ep_len: 100
Simulated episode: ep_ret: -775.8120585135817, ep_cost: 37, ep_len: 100
Simulated episode: ep_ret: -946.4181314015751, ep_cost: 45, ep_len: 100
Simulated episode: ep_ret: -902.0765998172262, ep_cost: 43, ep_len: 100
Simulated episode: ep_ret: -1157.7269226722283, ep_cost: 55, ep_len: 100
Simulated episode: ep_ret: -857.0873775715864, ep_cost: 41, ep_len: 100
Simulated episode: ep_ret: -605.9308521117036, ep_cost: 29, ep_len: 100
Simulated episode: ep_ret: -899.7103504422058, ep_cost: 43, ep_len: 100
Simulated episode: ep_ret: -484.122887758478, ep_cost: 23, ep_len: 100
Simulated episode: ep_ret: -835.93726419232, ep_cost: 40, ep_len: 100
Simulated episode: ep_ret: -1113.9585302625183, ep_cost: 53, ep_len: 100
Simulated episode: ep_ret: -797.4746862555422, ep_cost: 38, ep_len: 100
Simulated episode: ep_ret: -711.3186827388639, ep_cost: 34, ep_len: 100
Simulated episode: ep_ret: -357.5693750102531, ep_cost: 17, ep_len: 100
Simulated episode: ep_ret: -1051.9047977724906, ep_cost: 50, ep_len: 100
Simulated episode: ep_ret: -1072.5037392599324, ep_cost: 51, ep_len: 100
Simulated episode: ep_ret: -939.975924861555, ep_cost: 45, ep_len: 100
Simulated episode: ep_ret: -110.25431605602023, ep_cost: 5, ep_len: 100
Simulated episode: ep_ret: -1091.5214251006082, ep_cost: 52, ep_len: 100
Simulated episode: ep_ret: -502.76685777395227, ep_cost: 24, ep_len: 100
Simulated episode: ep_ret: -1285.8696303267543, ep_cost: 61, ep_len: 100
Simulated episode: ep_ret: -2.7275662416238897, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -589.6683641559493, ep_cost: 28, ep_len: 100
Simulated episode: ep_ret: -1051.1090375324059, ep_cost: 50, ep_len: 100
Simulated episode: ep_ret: -438.86811991685937, ep_cost: 21, ep_len: 100
Simulated episode: ep_ret: -1053.4907470452072, ep_cost: 50, ep_len: 100
Simulated episode: ep_ret: -1052.1344726044044, ep_cost: 50, ep_len: 100
Simulated episode: ep_ret: -318.32131613514866, ep_cost: 15, ep_len: 100
Simulated episode: ep_ret: -986.7043778433286, ep_cost: 47, ep_len: 100
Simulated episode: ep_ret: -1073.384401568733, ep_cost: 51, ep_len: 100
Simulated episode: ep_ret: -818.0868822771383, ep_cost: 39, ep_len: 100
Simulated episode: ep_ret: -173.86119604927575, ep_cost: 8, ep_len: 100
Simulated episode: ep_ret: -943.9719967207623, ep_cost: 45, ep_len: 100
Simulated episode: ep_ret: -564.7599162529482, ep_cost: 27, ep_len: 100
Simulated episode: ep_ret: -629.5151477587385, ep_cost: 30, ep_len: 100
Simulated episode: ep_ret: -795.9977509320747, ep_cost: 38, ep_len: 100
Simulated episode: ep_ret: -544.0266079358047, ep_cost: 26, ep_len: 100
Simulated episode: ep_ret: -1008.8285148649557, ep_cost: 48, ep_len: 100
Simulated episode: ep_ret: -649.1982793306245, ep_cost: 31, ep_len: 100
Simulated episode: ep_ret: -9.334482561444297, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -942.700038445099, ep_cost: 45, ep_len: 100
Simulated episode: ep_ret: -947.9258000603044, ep_cost: 45, ep_len: 100
Simulated episode: ep_ret: -567.0928311152292, ep_cost: 27, ep_len: 100
Simulated episode: ep_ret: -1049.6590206762082, ep_cost: 50, ep_len: 100
Simulated episode: ep_ret: -668.7585921616518, ep_cost: 32, ep_len: 100
Simulated episode: ep_ret: -1133.5367061895436, ep_cost: 54, ep_len: 100
Simulated episode: ep_ret: -739.4068946191139, ep_cost: 35, ep_len: 100
Simulated episode: ep_ret: -626.850118905568, ep_cost: 30, ep_len: 100
Simulated episode: ep_ret: -1114.3913216663204, ep_cost: 53, ep_len: 100
Simulated episode: ep_ret: -923.3327043501312, ep_cost: 44, ep_len: 100
Simulated episode: ep_ret: -482.2422192655592, ep_cost: 23, ep_len: 100
Simulated episode: ep_ret: -944.8010010928165, ep_cost: 45, ep_len: 100
Simulated episode: ep_ret: -715.1410911671333, ep_cost: 34, ep_len: 100
Simulated episode: ep_ret: -948.563616750461, ep_cost: 45, ep_len: 100
Simulated episode: ep_ret: -1176.7975268209698, ep_cost: 56, ep_len: 100
Simulated episode: ep_ret: -335.2289454192006, ep_cost: 16, ep_len: 100
Simulated episode: ep_ret: -899.6780934959118, ep_cost: 43, ep_len: 100
Simulated episode: ep_ret: -544.6233287065647, ep_cost: 26, ep_len: 100
Simulated episode: ep_ret: -881.7479981270538, ep_cost: 42, ep_len: 100
Simulated episode: ep_ret: -1138.2657827586017, ep_cost: 54, ep_len: 100
Simulated episode: ep_ret: -1238.5863460774103, ep_cost: 59, ep_len: 100
Simulated episode: ep_ret: -989.1837841839069, ep_cost: 47, ep_len: 100
Simulated episode: ep_ret: -881.9029723924497, ep_cost: 42, ep_len: 100
Simulated episode: ep_ret: -8.093263092989057, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -523.553510715645, ep_cost: 25, ep_len: 100
Simulated episode: ep_ret: -1008.6720854581847, ep_cost: 48, ep_len: 100
Simulated episode: ep_ret: -1071.2283721390959, ep_cost: 51, ep_len: 100
Simulated episode: ep_ret: -1008.0965178003211, ep_cost: 48, ep_len: 100
Simulated episode: ep_ret: -1244.1906967746381, ep_cost: 59, ep_len: 100
Simulated episode: ep_ret: -5.638204262612313, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -668.0106559667548, ep_cost: 32, ep_len: 100
Simulated episode: ep_ret: -293.94650164533584, ep_cost: 14, ep_len: 100
Simulated episode: ep_ret: -93.48952974588542, ep_cost: 4, ep_len: 100
Simulated episode: ep_ret: -194.63927840791288, ep_cost: 9, ep_len: 100
Simulated episode: ep_ret: -255.96547126615366, ep_cost: 12, ep_len: 100
Simulated episode: ep_ret: -1372.8127775633334, ep_cost: 65, ep_len: 100
Simulated episode: ep_ret: -943.6070000703694, ep_cost: 45, ep_len: 100
Simulated episode: ep_ret: -274.5381742950159, ep_cost: 13, ep_len: 100
Simulated episode: ep_ret: -902.1470213671902, ep_cost: 43, ep_len: 100
Simulated episode: ep_ret: -10.262061098017218, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -1072.5691060788215, ep_cost: 51, ep_len: 100
Simulated episode: ep_ret: -670.8088281222152, ep_cost: 32, ep_len: 100
Simulated episode: ep_ret: -816.4444785818184, ep_cost: 39, ep_len: 100
Simulated episode: ep_ret: -859.0948621566661, ep_cost: 41, ep_len: 100
Simulated episode: ep_ret: -563.6425014497299, ep_cost: 27, ep_len: 100
Simulated episode: ep_ret: -1030.6443213592065, ep_cost: 49, ep_len: 100
Simulated episode: ep_ret: -649.2533805273827, ep_cost: 31, ep_len: 100
Simulated episode: ep_ret: -462.21855457423123, ep_cost: 22, ep_len: 100
Simulated episode: ep_ret: -5.380287918574148, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -691.6734587251548, ep_cost: 33, ep_len: 100
Simulated episode: ep_ret: -11.166224597408318, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -1115.6021485302854, ep_cost: 53, ep_len: 100
Simulated episode: ep_ret: -732.4429589764933, ep_cost: 35, ep_len: 100
Simulated episode: ep_ret: -899.4704894550671, ep_cost: 43, ep_len: 100
Simulated episode: ep_ret: -629.8053956373986, ep_cost: 30, ep_len: 100
Simulated episode: ep_ret: -794.3928527694502, ep_cost: 38, ep_len: 100
Simulated episode: ep_ret: -9.009076334596973, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -526.6305901692252, ep_cost: 25, ep_len: 100
Simulated episode: ep_ret: -213.3169623826441, ep_cost: 10, ep_len: 100
Simulated episode: ep_ret: -1282.811670291556, ep_cost: 61, ep_len: 100
Simulated episode: ep_ret: -966.5865557209333, ep_cost: 46, ep_len: 100
Simulated episode: ep_ret: -1180.0422847860732, ep_cost: 56, ep_len: 100
Simulated episode: ep_ret: -1049.6344114058318, ep_cost: 50, ep_len: 100
Simulated episode: ep_ret: -901.3073213702124, ep_cost: 43, ep_len: 100
Simulated episode: ep_ret: -985.5359049201021, ep_cost: 47, ep_len: 100
Simulated episode: ep_ret: -649.6588892819833, ep_cost: 31, ep_len: 100
Simulated episode: ep_ret: -300.30463360283005, ep_cost: 14, ep_len: 100
Simulated episode: ep_ret: -796.2147580862223, ep_cost: 38, ep_len: 100
Simulated episode: ep_ret: -692.8941032922584, ep_cost: 33, ep_len: 100
Simulated episode: ep_ret: -925.3357873117852, ep_cost: 44, ep_len: 100
Simulated episode: ep_ret: -3.800151000414225, ep_cost: 0, ep_len: 100
