max_len is 100
Real episode: ep_ret: -1949.9632772543926, ep_cost: 65, ep_len: 100
Real episode: ep_ret: -2189.981053576991, ep_cost: 73, ep_len: 100
Real episode: ep_ret: -1859.9609386772938, ep_cost: 62, ep_len: 100
Real episode: ep_ret: -1829.949055238164, ep_cost: 61, ep_len: 100
Real episode: ep_ret: -2099.966777276164, ep_cost: 70, ep_len: 100
Real episode: ep_ret: -1859.8531253477913, ep_cost: 62, ep_len: 100
Real episode: ep_ret: -2219.9861964312468, ep_cost: 74, ep_len: 100
Real episode: ep_ret: -1499.8687088125193, ep_cost: 50, ep_len: 100
Real episode: ep_ret: 0.5502192959659845, ep_cost: 0, ep_len: 100
Real episode: ep_ret: -1949.9086705171535, ep_cost: 65, ep_len: 100
Real episode: ep_ret: -2069.980410072277, ep_cost: 69, ep_len: 100
Real episode: ep_ret: -2009.8778520410895, ep_cost: 67, ep_len: 100
Real episode: ep_ret: -2009.9437738750244, ep_cost: 67, ep_len: 100
Real episode: ep_ret: -2099.905180768935, ep_cost: 70, ep_len: 100
Real episode: ep_ret: -2159.9743861026054, ep_cost: 72, ep_len: 100
Real episode: ep_ret: -1769.9106117076872, ep_cost: 59, ep_len: 100
Real episode: ep_ret: -1979.9494219821995, ep_cost: 66, ep_len: 100
Real episode: ep_ret: -1889.9703705278866, ep_cost: 63, ep_len: 100
Real episode: ep_ret: -1559.965210456185, ep_cost: 52, ep_len: 100
Real episode: ep_ret: -899.4089774785276, ep_cost: 30, ep_len: 100
Real episode: ep_ret: -2069.985348531666, ep_cost: 69, ep_len: 100
Real episode: ep_ret: -1199.9700580009496, ep_cost: 40, ep_len: 100
Real episode: ep_ret: -2099.9582882620025, ep_cost: 70, ep_len: 100
Real episode: ep_ret: -1409.8972577917843, ep_cost: 47, ep_len: 100
Real episode: ep_ret: -2219.967667500136, ep_cost: 74, ep_len: 100
Real episode: ep_ret: -1409.9629798071287, ep_cost: 47, ep_len: 100
Real episode: ep_ret: -2069.9924923443587, ep_cost: 69, ep_len: 100
Real episode: ep_ret: -1889.9983549295007, ep_cost: 63, ep_len: 100
Real episode: ep_ret: -1919.9983513671127, ep_cost: 64, ep_len: 100
Real episode: ep_ret: -1859.9812851809497, ep_cost: 62, ep_len: 100
Real episode: ep_ret: -2099.996354527516, ep_cost: 70, ep_len: 100
Real episode: ep_ret: -2099.951217168771, ep_cost: 70, ep_len: 100
Real episode: ep_ret: -2279.971777427763, ep_cost: 76, ep_len: 100
Real episode: ep_ret: -929.5377683183696, ep_cost: 31, ep_len: 100
Real episode: ep_ret: -1379.8629136774844, ep_cost: 46, ep_len: 100
Real episode: ep_ret: -2369.9589098043707, ep_cost: 79, ep_len: 100
Real episode: ep_ret: -178.8754135066869, ep_cost: 6, ep_len: 100
Real episode: ep_ret: -1469.8507524553718, ep_cost: 49, ep_len: 100
Real episode: ep_ret: -1949.9695897137094, ep_cost: 65, ep_len: 100
Real episode: ep_ret: -1589.7284156271567, ep_cost: 53, ep_len: 100
Real episode: ep_ret: -1799.9985719543306, ep_cost: 60, ep_len: 100
Real episode: ep_ret: -1589.9707750076088, ep_cost: 53, ep_len: 100
Real episode: ep_ret: -2069.9325010642096, ep_cost: 69, ep_len: 100
Real episode: ep_ret: -2129.9976900883003, ep_cost: 71, ep_len: 100
Real episode: ep_ret: -1769.97997431921, ep_cost: 59, ep_len: 100
Real episode: ep_ret: -1649.8600048856385, ep_cost: 55, ep_len: 100
Real episode: ep_ret: -1949.976110600877, ep_cost: 65, ep_len: 100
Real episode: ep_ret: -2069.979964069862, ep_cost: 69, ep_len: 100
Real episode: ep_ret: -2309.9554184969866, ep_cost: 77, ep_len: 100
Real episode: ep_ret: -2249.968444545743, ep_cost: 75, ep_len: 100
Real episode: ep_ret: -1289.9097196962791, ep_cost: 43, ep_len: 100
Real episode: ep_ret: -2039.986260076395, ep_cost: 68, ep_len: 100
Real episode: ep_ret: -1529.8694900326443, ep_cost: 51, ep_len: 100
Real episode: ep_ret: -2189.904032877299, ep_cost: 73, ep_len: 100
Real episode: ep_ret: -2159.9823928152273, ep_cost: 72, ep_len: 100
Real episode: ep_ret: -1859.9979595561501, ep_cost: 62, ep_len: 100
Real episode: ep_ret: -1499.6590999940672, ep_cost: 50, ep_len: 100
Real episode: ep_ret: -2309.998435757946, ep_cost: 77, ep_len: 100
Real episode: ep_ret: -2219.999012353056, ep_cost: 74, ep_len: 100
Real episode: ep_ret: -1619.9652624127823, ep_cost: 54, ep_len: 100
Real episode: ep_ret: -1529.9544410465237, ep_cost: 51, ep_len: 100
Real episode: ep_ret: -1829.9427897751489, ep_cost: 61, ep_len: 100
Real episode: ep_ret: -1619.8507654731993, ep_cost: 54, ep_len: 100
Simulated episode: ep_ret: -2219.992659723119, ep_cost: 74, ep_len: 100
Simulated episode: ep_ret: -1889.9756425498304, ep_cost: 63, ep_len: 100
Simulated episode: ep_ret: -2009.9993626974137, ep_cost: 67, ep_len: 100
Simulated episode: ep_ret: -1889.9750629967075, ep_cost: 63, ep_len: 100
Simulated episode: ep_ret: -1379.9134080013537, ep_cost: 46, ep_len: 100
Simulated episode: ep_ret: -1799.9736199121799, ep_cost: 60, ep_len: 100
Simulated episode: ep_ret: -1739.9401190025446, ep_cost: 58, ep_len: 100
Simulated episode: ep_ret: -1709.961289543985, ep_cost: 57, ep_len: 100
Simulated episode: ep_ret: -1769.976981874533, ep_cost: 59, ep_len: 100
Simulated episode: ep_ret: -1829.9077536662924, ep_cost: 61, ep_len: 100
Simulated episode: ep_ret: -1949.9968604986589, ep_cost: 65, ep_len: 100
Simulated episode: ep_ret: -2189.9935865604884, ep_cost: 73, ep_len: 100
Simulated episode: ep_ret: -2129.9794103036093, ep_cost: 71, ep_len: 100
Simulated episode: ep_ret: -2159.999923857923, ep_cost: 72, ep_len: 100
Simulated episode: ep_ret: -1859.9532887552637, ep_cost: 62, ep_len: 100
Simulated episode: ep_ret: -1799.9442360079806, ep_cost: 60, ep_len: 100
Simulated episode: ep_ret: -1619.9993976868377, ep_cost: 54, ep_len: 100
Simulated episode: ep_ret: -1949.9921410940362, ep_cost: 65, ep_len: 100
Simulated episode: ep_ret: -1319.9987623701968, ep_cost: 44, ep_len: 100
Simulated episode: ep_ret: -2099.9931406135547, ep_cost: 70, ep_len: 100
Simulated episode: ep_ret: -2249.9911145668166, ep_cost: 75, ep_len: 100
Simulated episode: ep_ret: -1739.9986368618922, ep_cost: 58, ep_len: 100
Simulated episode: ep_ret: -2039.983621556169, ep_cost: 68, ep_len: 100
Simulated episode: ep_ret: -2099.9363507720527, ep_cost: 70, ep_len: 100
Simulated episode: ep_ret: -1709.9611686777425, ep_cost: 57, ep_len: 100
Simulated episode: ep_ret: -2309.9981740838734, ep_cost: 77, ep_len: 100
Simulated episode: ep_ret: -1919.9931760341372, ep_cost: 64, ep_len: 100
Simulated episode: ep_ret: -1889.9796117182846, ep_cost: 63, ep_len: 100
Simulated episode: ep_ret: -1889.9991896519152, ep_cost: 63, ep_len: 100
Simulated episode: ep_ret: -2039.9831758618009, ep_cost: 68, ep_len: 100
Simulated episode: ep_ret: -1649.9996019233777, ep_cost: 55, ep_len: 100
Simulated episode: ep_ret: -1979.9929617035625, ep_cost: 66, ep_len: 100
Simulated episode: ep_ret: -1889.9647739504062, ep_cost: 63, ep_len: 100
Simulated episode: ep_ret: -1919.979869023823, ep_cost: 64, ep_len: 100
Simulated episode: ep_ret: -1349.9526195510948, ep_cost: 45, ep_len: 100
Simulated episode: ep_ret: -2339.99800138741, ep_cost: 78, ep_len: 100
Simulated episode: ep_ret: -1889.9470947665677, ep_cost: 63, ep_len: 100
Simulated episode: ep_ret: -989.9875264238192, ep_cost: 33, ep_len: 100
Simulated episode: ep_ret: -1889.9955882667969, ep_cost: 63, ep_len: 100
Simulated episode: ep_ret: -1859.9728029858318, ep_cost: 62, ep_len: 100
Simulated episode: ep_ret: -2219.938334651575, ep_cost: 74, ep_len: 100
Simulated episode: ep_ret: -1589.9031577615162, ep_cost: 53, ep_len: 100
Simulated episode: ep_ret: -1769.953089851849, ep_cost: 59, ep_len: 100
Simulated episode: ep_ret: -2159.973602350605, ep_cost: 72, ep_len: 100
Simulated episode: ep_ret: -2219.997961288843, ep_cost: 74, ep_len: 100
Simulated episode: ep_ret: -1859.9937552160068, ep_cost: 62, ep_len: 100
Simulated episode: ep_ret: -2309.963259735213, ep_cost: 77, ep_len: 100
Simulated episode: ep_ret: -1529.884752278924, ep_cost: 51, ep_len: 100
Simulated episode: ep_ret: -1709.8940475486072, ep_cost: 57, ep_len: 100
Simulated episode: ep_ret: -1559.961097263632, ep_cost: 52, ep_len: 100
Simulated episode: ep_ret: -2219.99754965258, ep_cost: 74, ep_len: 100
Simulated episode: ep_ret: -1439.9992410231487, ep_cost: 48, ep_len: 100
Simulated episode: ep_ret: -2219.9571427698766, ep_cost: 74, ep_len: 100
Simulated episode: ep_ret: -2249.9991381424215, ep_cost: 75, ep_len: 100
Simulated episode: ep_ret: -569.9075384992311, ep_cost: 19, ep_len: 100
Simulated episode: ep_ret: -2219.9835358560676, ep_cost: 74, ep_len: 100
Simulated episode: ep_ret: -1919.9533518539756, ep_cost: 64, ep_len: 100
Simulated episode: ep_ret: -2069.9995276744717, ep_cost: 69, ep_len: 100
Simulated episode: ep_ret: -2129.9842481749115, ep_cost: 71, ep_len: 100
Simulated episode: ep_ret: -2069.9230510282505, ep_cost: 69, ep_len: 100
Simulated episode: ep_ret: -2069.9788579472424, ep_cost: 69, ep_len: 100
Simulated episode: ep_ret: -1709.9680457315571, ep_cost: 57, ep_len: 100
Simulated episode: ep_ret: -2129.9876779071433, ep_cost: 71, ep_len: 100
Simulated episode: ep_ret: -2189.999984325508, ep_cost: 73, ep_len: 100
Simulated episode: ep_ret: -1079.9919212271852, ep_cost: 36, ep_len: 100
Simulated episode: ep_ret: -2159.9994716371584, ep_cost: 72, ep_len: 100
Simulated episode: ep_ret: -2069.998486942807, ep_cost: 69, ep_len: 100
Simulated episode: ep_ret: -2159.932488427602, ep_cost: 72, ep_len: 100
Simulated episode: ep_ret: -2069.9689126243366, ep_cost: 69, ep_len: 100
Simulated episode: ep_ret: -2339.9781267343096, ep_cost: 78, ep_len: 100
Simulated episode: ep_ret: -2009.9399053487132, ep_cost: 67, ep_len: 100
Simulated episode: ep_ret: -1799.9746733937818, ep_cost: 60, ep_len: 100
Simulated episode: ep_ret: -1559.942090514373, ep_cost: 52, ep_len: 100
Simulated episode: ep_ret: -1319.9582383776415, ep_cost: 44, ep_len: 100
Simulated episode: ep_ret: -2129.950981603922, ep_cost: 71, ep_len: 100
Simulated episode: ep_ret: -1799.9657324966192, ep_cost: 60, ep_len: 100
Simulated episode: ep_ret: -509.9551496851444, ep_cost: 17, ep_len: 100
Simulated episode: ep_ret: -2069.965699686578, ep_cost: 69, ep_len: 100
Simulated episode: ep_ret: -2099.9847335823424, ep_cost: 70, ep_len: 100
Simulated episode: ep_ret: -1469.9989258405863, ep_cost: 49, ep_len: 100
Simulated episode: ep_ret: -1919.997901162476, ep_cost: 64, ep_len: 100
Simulated episode: ep_ret: -2039.9856649950118, ep_cost: 68, ep_len: 100
Simulated episode: ep_ret: -2279.992896385199, ep_cost: 76, ep_len: 100
Simulated episode: ep_ret: -1919.9407214710968, ep_cost: 64, ep_len: 100
Simulated episode: ep_ret: -2159.9950043156714, ep_cost: 72, ep_len: 100
Simulated episode: ep_ret: -1919.981124540966, ep_cost: 64, ep_len: 100
Simulated episode: ep_ret: -1559.9896190431214, ep_cost: 52, ep_len: 100
Simulated episode: ep_ret: -1769.9989064412505, ep_cost: 59, ep_len: 100
Simulated episode: ep_ret: -1979.9997712533407, ep_cost: 66, ep_len: 100
Simulated episode: ep_ret: -2219.983420064712, ep_cost: 74, ep_len: 100
Simulated episode: ep_ret: -929.8796538611223, ep_cost: 31, ep_len: 100
Simulated episode: ep_ret: -1979.9865191281792, ep_cost: 66, ep_len: 100
Simulated episode: ep_ret: -2129.967864970343, ep_cost: 71, ep_len: 100
Simulated episode: ep_ret: -2249.977538504951, ep_cost: 75, ep_len: 100
Simulated episode: ep_ret: -2489.996742578187, ep_cost: 83, ep_len: 100
Simulated episode: ep_ret: -1709.933875314544, ep_cost: 57, ep_len: 100
Simulated episode: ep_ret: -2069.997913165355, ep_cost: 69, ep_len: 100
Simulated episode: ep_ret: -2159.996754202322, ep_cost: 72, ep_len: 100
Simulated episode: ep_ret: -2249.969198524171, ep_cost: 75, ep_len: 100
Simulated episode: ep_ret: -1859.9829766063053, ep_cost: 62, ep_len: 100
Simulated episode: ep_ret: -1949.9958571513744, ep_cost: 65, ep_len: 100
Simulated episode: ep_ret: -2069.9644669701643, ep_cost: 69, ep_len: 100
Simulated episode: ep_ret: -2279.973109644018, ep_cost: 76, ep_len: 100
Simulated episode: ep_ret: -1889.947150135537, ep_cost: 63, ep_len: 100
Simulated episode: ep_ret: -2039.9986173410002, ep_cost: 68, ep_len: 100
Simulated episode: ep_ret: -1829.9060579450409, ep_cost: 61, ep_len: 100
Simulated episode: ep_ret: -1919.9714201777529, ep_cost: 64, ep_len: 100
Simulated episode: ep_ret: -1949.9988699012113, ep_cost: 65, ep_len: 100
Simulated episode: ep_ret: -1739.9950415494804, ep_cost: 58, ep_len: 100
Simulated episode: ep_ret: -2009.9988679050714, ep_cost: 67, ep_len: 100
Simulated episode: ep_ret: -2129.9974621372303, ep_cost: 71, ep_len: 100
Simulated episode: ep_ret: -1889.9912697996442, ep_cost: 63, ep_len: 100
Simulated episode: ep_ret: -2159.9323882067274, ep_cost: 72, ep_len: 100
Simulated episode: ep_ret: -1649.9678092244721, ep_cost: 55, ep_len: 100
Simulated episode: ep_ret: -1499.997278565465, ep_cost: 50, ep_len: 100
Simulated episode: ep_ret: -1529.9673085013912, ep_cost: 51, ep_len: 100
Simulated episode: ep_ret: -2189.9838353897067, ep_cost: 73, ep_len: 100
Simulated episode: ep_ret: -1589.9990245832155, ep_cost: 53, ep_len: 100
Simulated episode: ep_ret: -2129.9607759312294, ep_cost: 71, ep_len: 100
Simulated episode: ep_ret: -2189.9553835154206, ep_cost: 73, ep_len: 100
Simulated episode: ep_ret: -2069.9538967932117, ep_cost: 69, ep_len: 100
Simulated episode: ep_ret: -2459.9950142686944, ep_cost: 82, ep_len: 100
Simulated episode: ep_ret: -1739.9985554800037, ep_cost: 58, ep_len: 100
Simulated episode: ep_ret: 0.11458673456133384, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -1799.999680273422, ep_cost: 60, ep_len: 100
Simulated episode: ep_ret: -2099.9956397364394, ep_cost: 70, ep_len: 100
Simulated episode: ep_ret: -1589.9901637464282, ep_cost: 53, ep_len: 100
Simulated episode: ep_ret: -1739.998180585485, ep_cost: 58, ep_len: 100
Simulated episode: ep_ret: -1979.9297914130934, ep_cost: 66, ep_len: 100
Simulated episode: ep_ret: -2129.969938622572, ep_cost: 71, ep_len: 100
Simulated episode: ep_ret: -1679.975723341689, ep_cost: 56, ep_len: 100
Simulated episode: ep_ret: -1589.9647788094169, ep_cost: 53, ep_len: 100
Simulated episode: ep_ret: -2129.997000565938, ep_cost: 71, ep_len: 100
Simulated episode: ep_ret: -1859.9409378121077, ep_cost: 62, ep_len: 100
Simulated episode: ep_ret: -2279.981565829819, ep_cost: 76, ep_len: 100
Simulated episode: ep_ret: -2009.9538240911897, ep_cost: 67, ep_len: 100
Simulated episode: ep_ret: -2399.999823707773, ep_cost: 80, ep_len: 100
Simulated episode: ep_ret: -1439.9780104482943, ep_cost: 48, ep_len: 100
Simulated episode: ep_ret: -2009.9416591071538, ep_cost: 67, ep_len: 100
Simulated episode: ep_ret: -2189.9371105666683, ep_cost: 73, ep_len: 100
Simulated episode: ep_ret: -2249.9767662495824, ep_cost: 75, ep_len: 100
Simulated episode: ep_ret: -2159.9654298594633, ep_cost: 72, ep_len: 100
Simulated episode: ep_ret: -1919.9493594647947, ep_cost: 64, ep_len: 100
Simulated episode: ep_ret: -2309.9937845083805, ep_cost: 77, ep_len: 100
Simulated episode: ep_ret: -2189.987777108634, ep_cost: 73, ep_len: 100
Simulated episode: ep_ret: -2279.946331459808, ep_cost: 76, ep_len: 100
Simulated episode: ep_ret: -1889.9166471325286, ep_cost: 63, ep_len: 100
Simulated episode: ep_ret: -1589.9944842630662, ep_cost: 53, ep_len: 100
Simulated episode: ep_ret: -2459.9993419501106, ep_cost: 82, ep_len: 100
Simulated episode: ep_ret: -1409.9863617265837, ep_cost: 47, ep_len: 100
Simulated episode: ep_ret: -389.92169663930355, ep_cost: 13, ep_len: 100
Simulated episode: ep_ret: -1499.9377865796412, ep_cost: 50, ep_len: 100
Simulated episode: ep_ret: -1979.9799265197748, ep_cost: 66, ep_len: 100
Simulated episode: ep_ret: -1469.958939343661, ep_cost: 49, ep_len: 100
Simulated episode: ep_ret: -2279.98803533889, ep_cost: 76, ep_len: 100
Simulated episode: ep_ret: -1919.9921520752875, ep_cost: 64, ep_len: 100
Simulated episode: ep_ret: -2009.9411739567468, ep_cost: 67, ep_len: 100
Simulated episode: ep_ret: -2099.978433349534, ep_cost: 70, ep_len: 100
Simulated episode: ep_ret: -2129.988202895151, ep_cost: 71, ep_len: 100
Simulated episode: ep_ret: -2219.996205214606, ep_cost: 74, ep_len: 100
Simulated episode: ep_ret: -1679.9996067161078, ep_cost: 56, ep_len: 100
Simulated episode: ep_ret: -2219.9977436925205, ep_cost: 74, ep_len: 100
Simulated episode: ep_ret: -2099.9418666741262, ep_cost: 70, ep_len: 100
Simulated episode: ep_ret: -2069.988008501766, ep_cost: 69, ep_len: 100
Simulated episode: ep_ret: -2279.9875285133735, ep_cost: 76, ep_len: 100
Simulated episode: ep_ret: -2099.9990396065714, ep_cost: 70, ep_len: 100
Simulated episode: ep_ret: -1469.9780698746422, ep_cost: 49, ep_len: 100
Simulated episode: ep_ret: -1289.9431376306773, ep_cost: 43, ep_len: 100
Simulated episode: ep_ret: -2429.988717225173, ep_cost: 81, ep_len: 100
Simulated episode: ep_ret: -2039.999602679803, ep_cost: 68, ep_len: 100
Simulated episode: ep_ret: -2279.9999988695367, ep_cost: 76, ep_len: 100
Simulated episode: ep_ret: -1649.9811701287917, ep_cost: 55, ep_len: 100
Simulated episode: ep_ret: -1799.9899813487236, ep_cost: 60, ep_len: 100
Simulated episode: ep_ret: -2339.9772226889927, ep_cost: 78, ep_len: 100
Simulated episode: ep_ret: -1589.9977540607547, ep_cost: 53, ep_len: 100
Simulated episode: ep_ret: -1889.985820638862, ep_cost: 63, ep_len: 100
Simulated episode: ep_ret: -2309.947320523189, ep_cost: 77, ep_len: 100
Simulated episode: ep_ret: -1439.9424809101586, ep_cost: 48, ep_len: 100
Simulated episode: ep_ret: -2099.981720691465, ep_cost: 70, ep_len: 100
Simulated episode: ep_ret: -1679.9887189796707, ep_cost: 56, ep_len: 100
Simulated episode: ep_ret: -1739.9036536404697, ep_cost: 58, ep_len: 100
Simulated episode: ep_ret: -1979.998171710069, ep_cost: 66, ep_len: 100
Simulated episode: ep_ret: -1109.9977477481414, ep_cost: 37, ep_len: 100
Simulated episode: ep_ret: -1889.9244715353407, ep_cost: 63, ep_len: 100
Simulated episode: ep_ret: -1919.941408721062, ep_cost: 64, ep_len: 100
Simulated episode: ep_ret: -1799.9495298324543, ep_cost: 60, ep_len: 100
Simulated episode: ep_ret: -1919.9589054287417, ep_cost: 64, ep_len: 100
Simulated episode: ep_ret: -599.9996359387591, ep_cost: 20, ep_len: 100
Simulated episode: ep_ret: -1859.9524123287442, ep_cost: 62, ep_len: 100
Simulated episode: ep_ret: -1499.9996283557407, ep_cost: 50, ep_len: 100
Simulated episode: ep_ret: -2129.986414489508, ep_cost: 71, ep_len: 100
Simulated episode: ep_ret: -1349.997851373548, ep_cost: 45, ep_len: 100
Simulated episode: ep_ret: -1679.9963248450595, ep_cost: 56, ep_len: 100
Simulated episode: ep_ret: -1829.9286798982685, ep_cost: 61, ep_len: 100
Simulated episode: ep_ret: -2189.9842791804576, ep_cost: 73, ep_len: 100
Simulated episode: ep_ret: -1979.930883527276, ep_cost: 66, ep_len: 100
Simulated episode: ep_ret: -2249.9896708682477, ep_cost: 75, ep_len: 100
Simulated episode: ep_ret: -1859.9345050769816, ep_cost: 62, ep_len: 100
Simulated episode: ep_ret: -1799.9781642786268, ep_cost: 60, ep_len: 100
Simulated episode: ep_ret: -1979.9767849265506, ep_cost: 66, ep_len: 100
Simulated episode: ep_ret: -1799.9816963885414, ep_cost: 60, ep_len: 100
Simulated episode: ep_ret: -1799.9934696398084, ep_cost: 60, ep_len: 100
Simulated episode: ep_ret: -2069.9984171299648, ep_cost: 69, ep_len: 100
Simulated episode: ep_ret: -2219.9563200445104, ep_cost: 74, ep_len: 100
Simulated episode: ep_ret: -1679.999937145411, ep_cost: 56, ep_len: 100
Simulated episode: ep_ret: -1049.886134184837, ep_cost: 35, ep_len: 100
Simulated episode: ep_ret: -2279.9593470878726, ep_cost: 76, ep_len: 100
Simulated episode: ep_ret: -2219.9520733784757, ep_cost: 74, ep_len: 100
Simulated episode: ep_ret: -1949.9745397537245, ep_cost: 65, ep_len: 100
Simulated episode: ep_ret: -2339.979763577047, ep_cost: 78, ep_len: 100
Simulated episode: ep_ret: -1499.9183507937837, ep_cost: 50, ep_len: 100
Simulated episode: ep_ret: -1529.981067733426, ep_cost: 51, ep_len: 100
Simulated episode: ep_ret: -2009.9925332078583, ep_cost: 67, ep_len: 100
Simulated episode: ep_ret: -1769.9416088656094, ep_cost: 59, ep_len: 100
Simulated episode: ep_ret: -1439.9971198626308, ep_cost: 48, ep_len: 100
Simulated episode: ep_ret: -2009.9681284918793, ep_cost: 67, ep_len: 100
Simulated episode: ep_ret: -2279.9686353791562, ep_cost: 76, ep_len: 100
Simulated episode: ep_ret: -2249.990864498056, ep_cost: 75, ep_len: 100
Simulated episode: ep_ret: -2009.978719002809, ep_cost: 67, ep_len: 100
Simulated episode: ep_ret: -1589.8834333191944, ep_cost: 53, ep_len: 100
Simulated episode: ep_ret: -2279.9525962141897, ep_cost: 76, ep_len: 100
Simulated episode: ep_ret: -2129.9534972530105, ep_cost: 71, ep_len: 100
Simulated episode: ep_ret: -1559.9538880366838, ep_cost: 52, ep_len: 100
Simulated episode: ep_ret: -2039.9633442369113, ep_cost: 68, ep_len: 100
Simulated episode: ep_ret: -2219.999689129992, ep_cost: 74, ep_len: 100
Simulated episode: ep_ret: -2219.9923019875614, ep_cost: 74, ep_len: 100
Simulated episode: ep_ret: -1139.8862748899783, ep_cost: 38, ep_len: 100
Simulated episode: ep_ret: -2159.978675628742, ep_cost: 72, ep_len: 100
Simulated episode: ep_ret: -2009.9992295094971, ep_cost: 67, ep_len: 100
Simulated episode: ep_ret: -1529.9922184816687, ep_cost: 51, ep_len: 100
Simulated episode: ep_ret: -2129.9818308679855, ep_cost: 71, ep_len: 100
Simulated episode: ep_ret: -2369.962507751117, ep_cost: 79, ep_len: 100
Simulated episode: ep_ret: -2129.9395828619963, ep_cost: 71, ep_len: 100
Simulated episode: ep_ret: -2009.9505549247147, ep_cost: 67, ep_len: 100
Simulated episode: ep_ret: -1919.9525039738476, ep_cost: 64, ep_len: 100
Simulated episode: ep_ret: -1949.9956571101684, ep_cost: 65, ep_len: 100
Simulated episode: ep_ret: -2249.9840738722105, ep_cost: 75, ep_len: 100
Simulated episode: ep_ret: -2219.9545082231416, ep_cost: 74, ep_len: 100
Simulated episode: ep_ret: -1919.9538091537338, ep_cost: 64, ep_len: 100
Simulated episode: ep_ret: -2129.9820263960146, ep_cost: 71, ep_len: 100
Simulated episode: ep_ret: -1199.9021157515576, ep_cost: 40, ep_len: 100
Simulated episode: ep_ret: -2039.9905693909775, ep_cost: 68, ep_len: 100
Simulated episode: ep_ret: -2369.949405203565, ep_cost: 79, ep_len: 100
Simulated episode: ep_ret: -2009.928733353012, ep_cost: 67, ep_len: 100
Simulated episode: ep_ret: -1439.984990233627, ep_cost: 48, ep_len: 100
Simulated episode: ep_ret: -809.837314625659, ep_cost: 27, ep_len: 100
Simulated episode: ep_ret: -2399.958363609155, ep_cost: 80, ep_len: 100
Simulated episode: ep_ret: -1799.9793315022698, ep_cost: 60, ep_len: 100
Simulated episode: ep_ret: -2249.9994173495443, ep_cost: 75, ep_len: 100
Simulated episode: ep_ret: -2279.995850470158, ep_cost: 76, ep_len: 100
Simulated episode: ep_ret: -2159.9910063236953, ep_cost: 72, ep_len: 100
Simulated episode: ep_ret: -1949.99996385667, ep_cost: 65, ep_len: 100
Simulated episode: ep_ret: -1589.96638955541, ep_cost: 53, ep_len: 100
Simulated episode: ep_ret: -2429.9757900051154, ep_cost: 81, ep_len: 100
Simulated episode: ep_ret: -1439.982429906545, ep_cost: 48, ep_len: 100
Simulated episode: ep_ret: -2069.961124114195, ep_cost: 69, ep_len: 100
