max_len is 100
Real episode: ep_ret: -94.65970866800212, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -109.08709708119589, ep_cost: 2, ep_len: 100
Simulated episode: ep_ret: -88.30554610361177, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -108.01262413589609, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -179.53445621313338, ep_cost: 8, ep_len: 100
Simulated episode: ep_ret: -97.32375373006084, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -130.67328126466543, ep_cost: 4, ep_len: 100
Simulated episode: ep_ret: -97.71947129373035, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -92.86878604888761, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -100.0745266549902, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -151.0331838194156, ep_cost: 7, ep_len: 100
Simulated episode: ep_ret: -109.09179361065229, ep_cost: 2, ep_len: 100
Simulated episode: ep_ret: -164.66255856710177, ep_cost: 4, ep_len: 100
Simulated episode: ep_ret: -124.9498991289912, ep_cost: 1, ep_len: 100
Simulated episode: ep_ret: -117.58468987300157, ep_cost: 3, ep_len: 100
Simulated episode: ep_ret: -407.09863826775444, ep_cost: 32, ep_len: 100
Simulated episode: ep_ret: -94.45828368406288, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -107.74194497583677, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -94.0071238376201, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -107.36888425234294, ep_cost: 1, ep_len: 100
Simulated episode: ep_ret: -117.91891888731021, ep_cost: 2, ep_len: 100
Simulated episode: ep_ret: -199.3601836924531, ep_cost: 11, ep_len: 100
Simulated episode: ep_ret: -96.1292145947501, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -161.15144351480558, ep_cost: 7, ep_len: 100
Simulated episode: ep_ret: -97.3582877882175, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -240.5145663726205, ep_cost: 14, ep_len: 100
Simulated episode: ep_ret: -126.58658781450191, ep_cost: 5, ep_len: 100
Simulated episode: ep_ret: -96.15846500079205, ep_cost: 1, ep_len: 100
Simulated episode: ep_ret: -95.60429721724509, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -141.3112154560827, ep_cost: 6, ep_len: 100
Simulated episode: ep_ret: -100.14942169018771, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -83.82118962320952, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -102.1003722847829, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -115.66947602217908, ep_cost: 4, ep_len: 100
Simulated episode: ep_ret: -96.02483949023741, ep_cost: 1, ep_len: 100
Simulated episode: ep_ret: -146.32864670369077, ep_cost: 6, ep_len: 100
Simulated episode: ep_ret: -100.57681935136598, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -94.2027006996311, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -121.28346206121144, ep_cost: 1, ep_len: 100
Simulated episode: ep_ret: -156.80111413537455, ep_cost: 6, ep_len: 100
Simulated episode: ep_ret: -105.54294617282109, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -174.2377505152787, ep_cost: 8, ep_len: 100
Simulated episode: ep_ret: -82.65066807861507, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -153.26122125053368, ep_cost: 7, ep_len: 100
Simulated episode: ep_ret: -92.4979338907383, ep_cost: 1, ep_len: 100
Simulated episode: ep_ret: -112.05408708581804, ep_cost: 3, ep_len: 100
Simulated episode: ep_ret: -100.58164587733009, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -103.22883581339579, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -123.52383418734203, ep_cost: 2, ep_len: 100
Simulated episode: ep_ret: -91.39520012387361, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -133.87145819541345, ep_cost: 4, ep_len: 100
Simulated episode: ep_ret: -106.99196319266184, ep_cost: 1, ep_len: 100
Simulated episode: ep_ret: -98.1539274871145, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -117.0974123682234, ep_cost: 3, ep_len: 100
Simulated episode: ep_ret: -104.73113208611423, ep_cost: 1, ep_len: 100
Simulated episode: ep_ret: -88.7312741648605, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -99.11208178902086, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -106.68171194049918, ep_cost: 2, ep_len: 100
Simulated episode: ep_ret: -140.3890343448543, ep_cost: 5, ep_len: 100
Simulated episode: ep_ret: -100.38310119691124, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -79.49596417518543, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -91.57487161785686, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -112.75623592304825, ep_cost: 3, ep_len: 100
Simulated episode: ep_ret: -99.35702956512215, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -237.94855544972364, ep_cost: 14, ep_len: 100
Simulated episode: ep_ret: -133.17613859787824, ep_cost: 5, ep_len: 100
Simulated episode: ep_ret: -124.8172897918768, ep_cost: 3, ep_len: 100
Simulated episode: ep_ret: -126.55993359867624, ep_cost: 5, ep_len: 100
Simulated episode: ep_ret: -109.60437409657392, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -119.80491778525042, ep_cost: 2, ep_len: 100
Simulated episode: ep_ret: -142.1600868681898, ep_cost: 6, ep_len: 100
Simulated episode: ep_ret: -106.75571926774064, ep_cost: 2, ep_len: 100
Simulated episode: ep_ret: -90.121539382368, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -125.88823794722114, ep_cost: 3, ep_len: 100
Simulated episode: ep_ret: -89.40027373930488, ep_cost: 1, ep_len: 100
Simulated episode: ep_ret: -88.13626478955649, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -134.74735149554004, ep_cost: 4, ep_len: 100
Simulated episode: ep_ret: -86.710991050545, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -86.99296032266419, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -194.8013121728378, ep_cost: 10, ep_len: 100
Simulated episode: ep_ret: -136.19206118600562, ep_cost: 2, ep_len: 100
Simulated episode: ep_ret: -107.41024011857289, ep_cost: 2, ep_len: 100
Simulated episode: ep_ret: -121.71678630176478, ep_cost: 4, ep_len: 100
Simulated episode: ep_ret: -145.88848618366117, ep_cost: 6, ep_len: 100
Simulated episode: ep_ret: -101.22462302880977, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -136.55371785651536, ep_cost: 2, ep_len: 100
Simulated episode: ep_ret: -217.96499375238295, ep_cost: 11, ep_len: 100
Simulated episode: ep_ret: -101.7166328594626, ep_cost: 1, ep_len: 100
Simulated episode: ep_ret: -125.42115953478277, ep_cost: 2, ep_len: 100
Simulated episode: ep_ret: -119.57334827276493, ep_cost: 4, ep_len: 100
Simulated episode: ep_ret: -112.75362804485324, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -243.85103556457426, ep_cost: 15, ep_len: 100
Simulated episode: ep_ret: -89.00727414985093, ep_cost: 1, ep_len: 100
Simulated episode: ep_ret: -106.78570902441514, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -139.05681832881447, ep_cost: 5, ep_len: 100
Simulated episode: ep_ret: -139.8227160330115, ep_cost: 4, ep_len: 100
Simulated episode: ep_ret: -92.93824412663679, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -98.90344485138044, ep_cost: 1, ep_len: 100
Simulated episode: ep_ret: -98.76394287410645, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -91.77605130119133, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -89.44506532494131, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -101.11181128434733, ep_cost: 2, ep_len: 100
Simulated episode: ep_ret: -115.07824185101637, ep_cost: 2, ep_len: 100
Simulated episode: ep_ret: -114.916241714604, ep_cost: 3, ep_len: 100
Simulated episode: ep_ret: -209.07630333740912, ep_cost: 12, ep_len: 100
Simulated episode: ep_ret: -141.645689297992, ep_cost: 5, ep_len: 100
Simulated episode: ep_ret: -113.92266893419048, ep_cost: 3, ep_len: 100
Simulated episode: ep_ret: -136.2484463037418, ep_cost: 4, ep_len: 100
Simulated episode: ep_ret: -103.06135704662067, ep_cost: 2, ep_len: 100
Simulated episode: ep_ret: -158.9190774047852, ep_cost: 7, ep_len: 100
Simulated episode: ep_ret: -94.41878292068004, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -100.93912629296392, ep_cost: 1, ep_len: 100
Simulated episode: ep_ret: -110.91690135707644, ep_cost: 2, ep_len: 100
Simulated episode: ep_ret: -102.86517032953351, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -98.74889603209242, ep_cost: 1, ep_len: 100
Simulated episode: ep_ret: -95.82267093091261, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -103.75085816567211, ep_cost: 2, ep_len: 100
Simulated episode: ep_ret: -105.95388956248381, ep_cost: 1, ep_len: 100
Simulated episode: ep_ret: -102.83778398344519, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -93.81399922334853, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -84.24881547628436, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -90.41236435665516, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -95.92896885205778, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -89.2022825675276, ep_cost: 1, ep_len: 100
Simulated episode: ep_ret: -91.54976271791129, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -127.92801189427826, ep_cost: 5, ep_len: 100
Simulated episode: ep_ret: -192.79157816796067, ep_cost: 9, ep_len: 100
Simulated episode: ep_ret: -143.29734088176846, ep_cost: 5, ep_len: 100
Simulated episode: ep_ret: -83.81191028786155, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -85.12678622755897, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -112.42857702811858, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -136.93703381319094, ep_cost: 3, ep_len: 100
Simulated episode: ep_ret: -94.93455451815313, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -125.79370160653312, ep_cost: 5, ep_len: 100
Simulated episode: ep_ret: -136.0734197127726, ep_cost: 5, ep_len: 100
Simulated episode: ep_ret: -135.87298098008284, ep_cost: 4, ep_len: 100
Simulated episode: ep_ret: -111.00919253973092, ep_cost: 2, ep_len: 100
Simulated episode: ep_ret: -120.59938705144711, ep_cost: 2, ep_len: 100
Simulated episode: ep_ret: -105.17473369782883, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -199.41773046781285, ep_cost: 12, ep_len: 100
Simulated episode: ep_ret: -143.06419086414942, ep_cost: 4, ep_len: 100
Simulated episode: ep_ret: -90.63351307150893, ep_cost: 1, ep_len: 100
Simulated episode: ep_ret: -189.67151932273754, ep_cost: 9, ep_len: 100
Simulated episode: ep_ret: -144.429774539967, ep_cost: 6, ep_len: 100
Simulated episode: ep_ret: -86.68786225558532, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -109.45200747873525, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -96.35213007254417, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -101.729718582769, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -117.39443217553084, ep_cost: 2, ep_len: 100
Simulated episode: ep_ret: -122.66746102587749, ep_cost: 3, ep_len: 100
Simulated episode: ep_ret: -84.70406127301344, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -92.87765424764936, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -130.33803121375973, ep_cost: 4, ep_len: 100
Simulated episode: ep_ret: -136.6968724042949, ep_cost: 4, ep_len: 100
Simulated episode: ep_ret: -153.31725292418756, ep_cost: 6, ep_len: 100
Simulated episode: ep_ret: -97.34370269508159, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -116.63231560037661, ep_cost: 3, ep_len: 100
Simulated episode: ep_ret: -98.13010846899516, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -283.022516320375, ep_cost: 19, ep_len: 100
Simulated episode: ep_ret: -106.52292664763716, ep_cost: 2, ep_len: 100
Simulated episode: ep_ret: -139.38986390567948, ep_cost: 5, ep_len: 100
Simulated episode: ep_ret: -95.21548877069498, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -133.24840827656706, ep_cost: 5, ep_len: 100
Simulated episode: ep_ret: -130.91733984708904, ep_cost: 3, ep_len: 100
Simulated episode: ep_ret: -127.902245935999, ep_cost: 4, ep_len: 100
Simulated episode: ep_ret: -117.030462092867, ep_cost: 3, ep_len: 100
Simulated episode: ep_ret: -131.01710301569372, ep_cost: 4, ep_len: 100
Simulated episode: ep_ret: -345.25349578759204, ep_cost: 25, ep_len: 100
Simulated episode: ep_ret: -122.8058653990402, ep_cost: 4, ep_len: 100
Simulated episode: ep_ret: -101.48525624284702, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -95.9095980949575, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -112.1024600349327, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -94.41858912125798, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -202.8882918215539, ep_cost: 11, ep_len: 100
Simulated episode: ep_ret: -99.50098898344959, ep_cost: 1, ep_len: 100
Simulated episode: ep_ret: -252.99662571494918, ep_cost: 16, ep_len: 100
Simulated episode: ep_ret: -80.48302321682452, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -103.4424237665382, ep_cost: 1, ep_len: 100
Simulated episode: ep_ret: -128.5105200810138, ep_cost: 3, ep_len: 100
Simulated episode: ep_ret: -113.64487224943794, ep_cost: 3, ep_len: 100
Simulated episode: ep_ret: -145.4508391500905, ep_cost: 6, ep_len: 100
Simulated episode: ep_ret: -90.31049870795606, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -101.88052571467543, ep_cost: 0, ep_len: 100
