max_len is 200
Real episode: ep_ret: -1597.869929372165, ep_cost: 161, ep_len: 200
Simulated episode: ep_ret: -2168.3891148234843, ep_cost: 164, ep_len: 200
Simulated episode: ep_ret: -1368.667895962447, ep_cost: 140, ep_len: 200
Simulated episode: ep_ret: -1945.166901771235, ep_cost: 167, ep_len: 200
Simulated episode: ep_ret: -1674.0794680452414, ep_cost: 169, ep_len: 200
Simulated episode: ep_ret: -2099.3260323444597, ep_cost: 173, ep_len: 200
Simulated episode: ep_ret: -1726.0729858464565, ep_cost: 166, ep_len: 200
Simulated episode: ep_ret: -1657.7010446658473, ep_cost: 164, ep_len: 200
Simulated episode: ep_ret: -1376.6624609598482, ep_cost: 167, ep_len: 200
Simulated episode: ep_ret: -1633.6484032819646, ep_cost: 169, ep_len: 200
Simulated episode: ep_ret: -1597.7258517378664, ep_cost: 173, ep_len: 200
Simulated episode: ep_ret: -1422.1068655111148, ep_cost: 158, ep_len: 200
Simulated episode: ep_ret: -1935.6067392781324, ep_cost: 176, ep_len: 200
Simulated episode: ep_ret: -1138.7599606427636, ep_cost: 130, ep_len: 200
Simulated episode: ep_ret: -1311.047503462173, ep_cost: 160, ep_len: 200
Simulated episode: ep_ret: -1350.345751086487, ep_cost: 149, ep_len: 200
Simulated episode: ep_ret: -1746.886894435931, ep_cost: 169, ep_len: 200
Simulated episode: ep_ret: -1679.275434467344, ep_cost: 160, ep_len: 200
Simulated episode: ep_ret: -1685.0422647587684, ep_cost: 175, ep_len: 200
Simulated episode: ep_ret: -1647.731868119581, ep_cost: 166, ep_len: 200
Simulated episode: ep_ret: -1796.847351287194, ep_cost: 165, ep_len: 200
Simulated episode: ep_ret: -1762.8638866031208, ep_cost: 176, ep_len: 200
Simulated episode: ep_ret: -1786.310285206092, ep_cost: 172, ep_len: 200
Simulated episode: ep_ret: -1937.7458647717258, ep_cost: 176, ep_len: 200
Simulated episode: ep_ret: -1525.5042676720104, ep_cost: 162, ep_len: 200
Simulated episode: ep_ret: -1741.588633123855, ep_cost: 172, ep_len: 200
Simulated episode: ep_ret: -1672.4239293240694, ep_cost: 163, ep_len: 200
Simulated episode: ep_ret: -1726.4210921809886, ep_cost: 168, ep_len: 200
Simulated episode: ep_ret: -1993.6917070271106, ep_cost: 175, ep_len: 200
Simulated episode: ep_ret: -1737.8970280447886, ep_cost: 169, ep_len: 200
Simulated episode: ep_ret: -1694.6716244837698, ep_cost: 168, ep_len: 200
Simulated episode: ep_ret: -1738.836568824582, ep_cost: 174, ep_len: 200
Simulated episode: ep_ret: -1615.4838946537616, ep_cost: 169, ep_len: 200
Simulated episode: ep_ret: -1660.3201934471203, ep_cost: 164, ep_len: 200
Simulated episode: ep_ret: -1458.9662715954846, ep_cost: 154, ep_len: 200
Simulated episode: ep_ret: -2064.793402121166, ep_cost: 170, ep_len: 200
Simulated episode: ep_ret: -1517.2839374597138, ep_cost: 168, ep_len: 200
Simulated episode: ep_ret: -1907.7501438770134, ep_cost: 176, ep_len: 200
Simulated episode: ep_ret: -1565.194020950399, ep_cost: 169, ep_len: 200
Simulated episode: ep_ret: -1594.874727029634, ep_cost: 170, ep_len: 200
Simulated episode: ep_ret: -1899.271925039837, ep_cost: 181, ep_len: 200
Simulated episode: ep_ret: -2080.396809497693, ep_cost: 171, ep_len: 200
Simulated episode: ep_ret: -1248.6858515494525, ep_cost: 157, ep_len: 200
Simulated episode: ep_ret: -1716.01056384351, ep_cost: 167, ep_len: 200
Simulated episode: ep_ret: -1695.5920956587934, ep_cost: 168, ep_len: 200
Simulated episode: ep_ret: -1404.9470093719774, ep_cost: 162, ep_len: 200
Simulated episode: ep_ret: -1713.1062316684267, ep_cost: 174, ep_len: 200
Simulated episode: ep_ret: -1719.9536911849912, ep_cost: 168, ep_len: 200
Simulated episode: ep_ret: -1564.8983223619753, ep_cost: 162, ep_len: 200
Simulated episode: ep_ret: -1553.8199673854335, ep_cost: 168, ep_len: 200
Simulated episode: ep_ret: -1522.2465085999581, ep_cost: 159, ep_len: 200
Simulated episode: ep_ret: -1671.9460910427986, ep_cost: 170, ep_len: 200
Simulated episode: ep_ret: -1467.491459486469, ep_cost: 175, ep_len: 200
Simulated episode: ep_ret: -1617.3129605129532, ep_cost: 163, ep_len: 200
Simulated episode: ep_ret: -1832.289480495314, ep_cost: 176, ep_len: 200
Simulated episode: ep_ret: -1330.2374001047729, ep_cost: 141, ep_len: 200
Simulated episode: ep_ret: -1592.973998235038, ep_cost: 174, ep_len: 200
Simulated episode: ep_ret: -1458.241146478404, ep_cost: 161, ep_len: 200
Simulated episode: ep_ret: -1416.4935008119714, ep_cost: 154, ep_len: 200
Simulated episode: ep_ret: -1564.9149988781737, ep_cost: 159, ep_len: 200
Simulated episode: ep_ret: -1749.0777794142293, ep_cost: 175, ep_len: 200
Simulated episode: ep_ret: -2006.6001761401483, ep_cost: 174, ep_len: 200
Simulated episode: ep_ret: -1578.9880123296432, ep_cost: 169, ep_len: 200
Simulated episode: ep_ret: -1448.7035217103428, ep_cost: 154, ep_len: 200
Simulated episode: ep_ret: -1793.2867239190975, ep_cost: 168, ep_len: 200
Simulated episode: ep_ret: -1382.089506231969, ep_cost: 163, ep_len: 200
Simulated episode: ep_ret: -1767.6569425779978, ep_cost: 173, ep_len: 200
Simulated episode: ep_ret: -1902.9568767624398, ep_cost: 176, ep_len: 200
Simulated episode: ep_ret: -1447.9181043210297, ep_cost: 153, ep_len: 200
Simulated episode: ep_ret: -1501.1160643129633, ep_cost: 161, ep_len: 200
Simulated episode: ep_ret: -1298.1019420311363, ep_cost: 151, ep_len: 200
Simulated episode: ep_ret: -1846.0424860898786, ep_cost: 173, ep_len: 200
Simulated episode: ep_ret: -1704.192336781406, ep_cost: 165, ep_len: 200
Simulated episode: ep_ret: -1862.721005391768, ep_cost: 171, ep_len: 200
Simulated episode: ep_ret: -1895.747108542393, ep_cost: 177, ep_len: 200
Simulated episode: ep_ret: -1639.239760884408, ep_cost: 178, ep_len: 200
Simulated episode: ep_ret: -1584.4069646428293, ep_cost: 166, ep_len: 200
Simulated episode: ep_ret: -1556.2993996864209, ep_cost: 164, ep_len: 200
Simulated episode: ep_ret: -1499.5800417398875, ep_cost: 177, ep_len: 200
Simulated episode: ep_ret: -1922.8987298172879, ep_cost: 173, ep_len: 200
Simulated episode: ep_ret: -1649.0880589369385, ep_cost: 177, ep_len: 200
Simulated episode: ep_ret: -1829.2362575405532, ep_cost: 174, ep_len: 200
Simulated episode: ep_ret: -1252.6078333294263, ep_cost: 150, ep_len: 200
Simulated episode: ep_ret: -1737.2256215545333, ep_cost: 171, ep_len: 200
Simulated episode: ep_ret: -1545.887510807935, ep_cost: 148, ep_len: 200
Simulated episode: ep_ret: -1697.866062793875, ep_cost: 172, ep_len: 200
Simulated episode: ep_ret: -1759.8375015955899, ep_cost: 175, ep_len: 200
Simulated episode: ep_ret: -1507.5269950007466, ep_cost: 160, ep_len: 200
Simulated episode: ep_ret: -1277.187957333289, ep_cost: 152, ep_len: 200
Simulated episode: ep_ret: -1684.7232955508885, ep_cost: 170, ep_len: 200
Simulated episode: ep_ret: -1718.9174996716188, ep_cost: 172, ep_len: 200
Simulated episode: ep_ret: -1823.6737588062688, ep_cost: 162, ep_len: 200
Simulated episode: ep_ret: -1890.1185177248067, ep_cost: 176, ep_len: 200
Simulated episode: ep_ret: -1782.1910476573535, ep_cost: 171, ep_len: 200
Simulated episode: ep_ret: -1533.1011483223135, ep_cost: 145, ep_len: 200
Simulated episode: ep_ret: -1622.6582582077817, ep_cost: 169, ep_len: 200
Simulated episode: ep_ret: -1406.3354349644683, ep_cost: 156, ep_len: 200
Simulated episode: ep_ret: -1565.0934637716318, ep_cost: 171, ep_len: 200
Simulated episode: ep_ret: -1757.9842298822964, ep_cost: 173, ep_len: 200
Simulated episode: ep_ret: -1634.2161878226907, ep_cost: 159, ep_len: 200
Simulated episode: ep_ret: -1852.0192007309504, ep_cost: 167, ep_len: 200
Simulated episode: ep_ret: -1565.3569248501417, ep_cost: 155, ep_len: 200
Simulated episode: ep_ret: -1760.8326582597888, ep_cost: 175, ep_len: 200
Simulated episode: ep_ret: -1598.0309601821634, ep_cost: 170, ep_len: 200
Simulated episode: ep_ret: -1597.5414969341023, ep_cost: 167, ep_len: 200
Simulated episode: ep_ret: -1866.927440970777, ep_cost: 162, ep_len: 200
Simulated episode: ep_ret: -1571.1517355556255, ep_cost: 168, ep_len: 200
Simulated episode: ep_ret: -1702.7798776497116, ep_cost: 159, ep_len: 200
Simulated episode: ep_ret: -2065.2251633979963, ep_cost: 175, ep_len: 200
Simulated episode: ep_ret: -1801.5190951056063, ep_cost: 173, ep_len: 200
Simulated episode: ep_ret: -1130.9756600516112, ep_cost: 115, ep_len: 200
Simulated episode: ep_ret: -1845.0361256471979, ep_cost: 158, ep_len: 200
Simulated episode: ep_ret: -1055.4304275858713, ep_cost: 151, ep_len: 200
Simulated episode: ep_ret: -1241.302789880629, ep_cost: 134, ep_len: 200
Simulated episode: ep_ret: -1705.7186244412053, ep_cost: 167, ep_len: 200
Simulated episode: ep_ret: -1664.3802137843757, ep_cost: 169, ep_len: 200
Simulated episode: ep_ret: -1427.7620334406795, ep_cost: 161, ep_len: 200
Simulated episode: ep_ret: -1758.6900536755688, ep_cost: 171, ep_len: 200
Simulated episode: ep_ret: -1702.1737162792087, ep_cost: 169, ep_len: 200
Simulated episode: ep_ret: -1689.0563950503065, ep_cost: 169, ep_len: 200
Simulated episode: ep_ret: -1917.8724659613129, ep_cost: 175, ep_len: 200
Simulated episode: ep_ret: -1583.7467593675872, ep_cost: 168, ep_len: 200
Simulated episode: ep_ret: -1671.0486397601996, ep_cost: 164, ep_len: 200
Simulated episode: ep_ret: -1724.4967154294718, ep_cost: 169, ep_len: 200
Simulated episode: ep_ret: -1728.9303188385331, ep_cost: 174, ep_len: 200
Simulated episode: ep_ret: -1628.4536110035162, ep_cost: 169, ep_len: 200
Simulated episode: ep_ret: -1520.5445369570555, ep_cost: 153, ep_len: 200
Simulated episode: ep_ret: -1511.8922280860334, ep_cost: 171, ep_len: 200
Simulated episode: ep_ret: -1002.7999735296323, ep_cost: 128, ep_len: 200
Simulated episode: ep_ret: -1727.678396896056, ep_cost: 176, ep_len: 200
Simulated episode: ep_ret: -1535.7114997467145, ep_cost: 165, ep_len: 200
Simulated episode: ep_ret: -1506.6035652948856, ep_cost: 173, ep_len: 200
Simulated episode: ep_ret: -1470.2030335361917, ep_cost: 161, ep_len: 200
Simulated episode: ep_ret: -1680.8202705990643, ep_cost: 163, ep_len: 200
Simulated episode: ep_ret: -1731.1110767027935, ep_cost: 173, ep_len: 200
Simulated episode: ep_ret: -1691.1299385757845, ep_cost: 172, ep_len: 200
Simulated episode: ep_ret: -1165.0283576180984, ep_cost: 137, ep_len: 200
Simulated episode: ep_ret: -1476.4827437748975, ep_cost: 167, ep_len: 200
Simulated episode: ep_ret: -1646.3702451035215, ep_cost: 173, ep_len: 200
Simulated episode: ep_ret: -1614.4752780927504, ep_cost: 162, ep_len: 200
Simulated episode: ep_ret: -1690.1789636150202, ep_cost: 176, ep_len: 200
Simulated episode: ep_ret: -1345.2104833890803, ep_cost: 151, ep_len: 200
Simulated episode: ep_ret: -1481.8018423805104, ep_cost: 162, ep_len: 200
Simulated episode: ep_ret: -1494.2590106590292, ep_cost: 161, ep_len: 200
Simulated episode: ep_ret: -1432.9049558074598, ep_cost: 157, ep_len: 200
Simulated episode: ep_ret: -1702.851326080077, ep_cost: 174, ep_len: 200
Simulated episode: ep_ret: -1778.4986987210114, ep_cost: 174, ep_len: 200
Simulated episode: ep_ret: -1441.764290905536, ep_cost: 167, ep_len: 200
Simulated episode: ep_ret: -1364.2893244038282, ep_cost: 158, ep_len: 200
Simulated episode: ep_ret: -1360.6552794445624, ep_cost: 133, ep_len: 200
Simulated episode: ep_ret: -1785.2312612427747, ep_cost: 170, ep_len: 200
Simulated episode: ep_ret: -1243.7241577202092, ep_cost: 134, ep_len: 200
Simulated episode: ep_ret: -1335.4775527853767, ep_cost: 154, ep_len: 200
Simulated episode: ep_ret: -1455.7792558482238, ep_cost: 157, ep_len: 200
Simulated episode: ep_ret: -1517.5232227319334, ep_cost: 174, ep_len: 200
Simulated episode: ep_ret: -1843.1597554942866, ep_cost: 171, ep_len: 200
Simulated episode: ep_ret: -875.6753589427368, ep_cost: 123, ep_len: 200
Simulated episode: ep_ret: -1639.8063051199706, ep_cost: 173, ep_len: 200
Simulated episode: ep_ret: -1820.529839231367, ep_cost: 156, ep_len: 200
Simulated episode: ep_ret: -1655.9539122106332, ep_cost: 172, ep_len: 200
Simulated episode: ep_ret: -1426.50695737005, ep_cost: 162, ep_len: 200
Simulated episode: ep_ret: -1577.1796394474936, ep_cost: 174, ep_len: 200
Simulated episode: ep_ret: -1475.0500754713592, ep_cost: 165, ep_len: 200
Simulated episode: ep_ret: -1202.3227235680624, ep_cost: 139, ep_len: 200
Simulated episode: ep_ret: -1836.2461279150564, ep_cost: 168, ep_len: 200
Simulated episode: ep_ret: -1475.230933404874, ep_cost: 158, ep_len: 200
Simulated episode: ep_ret: -1544.3160585303742, ep_cost: 169, ep_len: 200
Simulated episode: ep_ret: -1555.645352288876, ep_cost: 160, ep_len: 200
Simulated episode: ep_ret: -1210.0747147734078, ep_cost: 150, ep_len: 200
Simulated episode: ep_ret: -1796.0165764342046, ep_cost: 174, ep_len: 200
Simulated episode: ep_ret: -1644.4305357564672, ep_cost: 171, ep_len: 200
Simulated episode: ep_ret: -1548.6801972148908, ep_cost: 160, ep_len: 200
Simulated episode: ep_ret: -1731.1053753919768, ep_cost: 171, ep_len: 200
Simulated episode: ep_ret: -1617.8401924621107, ep_cost: 169, ep_len: 200
Simulated episode: ep_ret: -1760.844462887903, ep_cost: 173, ep_len: 200
Simulated episode: ep_ret: -1629.110834594987, ep_cost: 164, ep_len: 200
Simulated episode: ep_ret: -1649.2157233310306, ep_cost: 172, ep_len: 200
Simulated episode: ep_ret: -1782.543148596459, ep_cost: 169, ep_len: 200
Simulated episode: ep_ret: -1602.4601784217275, ep_cost: 173, ep_len: 200
Simulated episode: ep_ret: -1564.5159250901409, ep_cost: 165, ep_len: 200
Simulated episode: ep_ret: -1770.9977109643917, ep_cost: 177, ep_len: 200
Simulated episode: ep_ret: -1831.3861066480913, ep_cost: 177, ep_len: 200
Simulated episode: ep_ret: -1730.129240076778, ep_cost: 171, ep_len: 200
Simulated episode: ep_ret: -1487.0353117960021, ep_cost: 161, ep_len: 200
Simulated episode: ep_ret: -1247.0760810724107, ep_cost: 154, ep_len: 200
Simulated episode: ep_ret: -1138.53937796603, ep_cost: 129, ep_len: 200
Simulated episode: ep_ret: -1757.2164961583999, ep_cost: 178, ep_len: 200
Simulated episode: ep_ret: -906.662405364566, ep_cost: 114, ep_len: 200
Simulated episode: ep_ret: -1567.6038310901547, ep_cost: 169, ep_len: 200
Simulated episode: ep_ret: -1568.0131902115868, ep_cost: 173, ep_len: 200
Simulated episode: ep_ret: -1590.5576691853096, ep_cost: 168, ep_len: 200
Simulated episode: ep_ret: -1445.5584280545208, ep_cost: 158, ep_len: 200
Simulated episode: ep_ret: -1611.6489684742228, ep_cost: 176, ep_len: 200
Simulated episode: ep_ret: -1624.9084096760876, ep_cost: 176, ep_len: 200
Simulated episode: ep_ret: -1710.3164774733768, ep_cost: 168, ep_len: 200
Simulated episode: ep_ret: -1573.0780306526597, ep_cost: 181, ep_len: 200
Simulated episode: ep_ret: -1543.1998220872954, ep_cost: 167, ep_len: 200
Simulated episode: ep_ret: -1544.7980815356239, ep_cost: 156, ep_len: 200
Simulated episode: ep_ret: -1597.6326008474668, ep_cost: 171, ep_len: 200
Simulated episode: ep_ret: -1732.903917158347, ep_cost: 158, ep_len: 200
Simulated episode: ep_ret: -1578.958067755024, ep_cost: 173, ep_len: 200
Simulated episode: ep_ret: -1570.7992341111458, ep_cost: 171, ep_len: 200
Simulated episode: ep_ret: -1525.743138214023, ep_cost: 158, ep_len: 200
Simulated episode: ep_ret: -1467.2889127897654, ep_cost: 158, ep_len: 200
Simulated episode: ep_ret: -1600.4997904233624, ep_cost: 165, ep_len: 200
Simulated episode: ep_ret: -1717.1684974482043, ep_cost: 177, ep_len: 200
Simulated episode: ep_ret: -1518.5376789022002, ep_cost: 173, ep_len: 200
Simulated episode: ep_ret: -1582.1380287590678, ep_cost: 171, ep_len: 200
Simulated episode: ep_ret: -1492.480033901056, ep_cost: 168, ep_len: 200
Simulated episode: ep_ret: -1606.2004655137564, ep_cost: 159, ep_len: 200
Simulated episode: ep_ret: -1715.0013293719899, ep_cost: 179, ep_len: 200
Simulated episode: ep_ret: -1369.5345454783653, ep_cost: 165, ep_len: 200
Simulated episode: ep_ret: -1695.4011361368237, ep_cost: 173, ep_len: 200
Simulated episode: ep_ret: -1759.711489722784, ep_cost: 178, ep_len: 200
Simulated episode: ep_ret: -1863.4803455489657, ep_cost: 149, ep_len: 200
Simulated episode: ep_ret: -1343.892423515209, ep_cost: 160, ep_len: 200
Simulated episode: ep_ret: -1518.5758199603301, ep_cost: 168, ep_len: 200
Simulated episode: ep_ret: -1724.637980207686, ep_cost: 165, ep_len: 200
Simulated episode: ep_ret: -1475.7306344342348, ep_cost: 168, ep_len: 200
Simulated episode: ep_ret: -996.7139688793515, ep_cost: 122, ep_len: 200
Simulated episode: ep_ret: -1909.6148266263615, ep_cost: 182, ep_len: 200
Simulated episode: ep_ret: -1409.7918810450406, ep_cost: 155, ep_len: 200
Simulated episode: ep_ret: -1431.6830422292148, ep_cost: 151, ep_len: 200
Simulated episode: ep_ret: -1506.2889235452371, ep_cost: 164, ep_len: 200
Simulated episode: ep_ret: -1391.546565537579, ep_cost: 160, ep_len: 200
Simulated episode: ep_ret: -1318.0130158068234, ep_cost: 163, ep_len: 200
Simulated episode: ep_ret: -1671.26021802694, ep_cost: 169, ep_len: 200
Simulated episode: ep_ret: -1864.5983984431741, ep_cost: 174, ep_len: 200
Simulated episode: ep_ret: -1813.2793521913843, ep_cost: 169, ep_len: 200
Simulated episode: ep_ret: -1574.2905339250653, ep_cost: 163, ep_len: 200
Simulated episode: ep_ret: -1687.931247101319, ep_cost: 160, ep_len: 200
Simulated episode: ep_ret: -1677.8060273713425, ep_cost: 172, ep_len: 200
Simulated episode: ep_ret: -1483.4486933005544, ep_cost: 155, ep_len: 200
Simulated episode: ep_ret: -1507.5818834853208, ep_cost: 172, ep_len: 200
Simulated episode: ep_ret: -1799.4668053657479, ep_cost: 174, ep_len: 200
Simulated episode: ep_ret: -1584.7524535780883, ep_cost: 165, ep_len: 200
Simulated episode: ep_ret: -1387.8027325777837, ep_cost: 167, ep_len: 200
Simulated episode: ep_ret: -1506.0606123445293, ep_cost: 161, ep_len: 200
Simulated episode: ep_ret: -1659.8833078256475, ep_cost: 174, ep_len: 200
Simulated episode: ep_ret: -1422.3639251893426, ep_cost: 161, ep_len: 200
Simulated episode: ep_ret: -1392.4365733565094, ep_cost: 152, ep_len: 200
Simulated episode: ep_ret: -1411.082426157583, ep_cost: 155, ep_len: 200
Simulated episode: ep_ret: -1642.0971645023071, ep_cost: 168, ep_len: 200
Simulated episode: ep_ret: -1596.5344175307007, ep_cost: 164, ep_len: 200
Simulated episode: ep_ret: -1660.682674239307, ep_cost: 169, ep_len: 200
Simulated episode: ep_ret: -1678.184826538943, ep_cost: 171, ep_len: 200
Simulated episode: ep_ret: -1669.9873641648824, ep_cost: 159, ep_len: 200
Simulated episode: ep_ret: -1298.2813362444688, ep_cost: 158, ep_len: 200
Simulated episode: ep_ret: -1536.8139088569817, ep_cost: 163, ep_len: 200
Simulated episode: ep_ret: -2185.995282788241, ep_cost: 175, ep_len: 200
Simulated episode: ep_ret: -1713.0071305371273, ep_cost: 173, ep_len: 200
Simulated episode: ep_ret: -1570.8993225047768, ep_cost: 160, ep_len: 200
Simulated episode: ep_ret: -1356.195134763766, ep_cost: 155, ep_len: 200
Simulated episode: ep_ret: -1309.3590912535465, ep_cost: 156, ep_len: 200
Simulated episode: ep_ret: -1356.827572140555, ep_cost: 160, ep_len: 200
Simulated episode: ep_ret: -1694.4263228009306, ep_cost: 170, ep_len: 200
Simulated episode: ep_ret: -1473.054389170447, ep_cost: 172, ep_len: 200
Simulated episode: ep_ret: -1484.4349789439505, ep_cost: 158, ep_len: 200
Simulated episode: ep_ret: -1535.4745207993808, ep_cost: 171, ep_len: 200
Simulated episode: ep_ret: -1398.5475403538867, ep_cost: 162, ep_len: 200
Simulated episode: ep_ret: -1543.5842327287216, ep_cost: 173, ep_len: 200
Simulated episode: ep_ret: -1964.157129328065, ep_cost: 163, ep_len: 200
Simulated episode: ep_ret: -1316.283310560312, ep_cost: 161, ep_len: 200
Simulated episode: ep_ret: -1522.4257327888308, ep_cost: 167, ep_len: 200
Simulated episode: ep_ret: -2017.0330078643005, ep_cost: 151, ep_len: 200
Simulated episode: ep_ret: -1729.190256441927, ep_cost: 168, ep_len: 200
Simulated episode: ep_ret: -1474.6503843005376, ep_cost: 164, ep_len: 200
Simulated episode: ep_ret: -1443.1050287237435, ep_cost: 139, ep_len: 200
Simulated episode: ep_ret: -1898.6429801233119, ep_cost: 163, ep_len: 200
Simulated episode: ep_ret: -1735.4823373821573, ep_cost: 174, ep_len: 200
Simulated episode: ep_ret: -2108.373637671307, ep_cost: 164, ep_len: 200
Simulated episode: ep_ret: -1600.4301765034754, ep_cost: 176, ep_len: 200
Simulated episode: ep_ret: -1993.4057301862808, ep_cost: 178, ep_len: 200
Simulated episode: ep_ret: -1996.8859728184807, ep_cost: 175, ep_len: 200
Simulated episode: ep_ret: -1402.3947622120477, ep_cost: 162, ep_len: 200
Simulated episode: ep_ret: -1332.3965902219522, ep_cost: 156, ep_len: 200
Real episode: ep_ret: -1641.6414021510348, ep_cost: 166, ep_len: 200
Real episode: ep_ret: -1628.4023642761097, ep_cost: 165, ep_len: 200
Real episode: ep_ret: -650.297883081029, ep_cost: 97, ep_len: 200
Real episode: ep_ret: -1717.35791543321, ep_cost: 167, ep_len: 200
Real episode: ep_ret: -1812.8264020606734, ep_cost: 174, ep_len: 200
Real episode: ep_ret: -1555.0918634883562, ep_cost: 160, ep_len: 200
Real episode: ep_ret: -1544.3948714526737, ep_cost: 161, ep_len: 200
Real episode: ep_ret: -1843.4880099882228, ep_cost: 175, ep_len: 200
Real episode: ep_ret: -1730.2623569985292, ep_cost: 167, ep_len: 200
Real episode: ep_ret: -1374.6851817333434, ep_cost: 148, ep_len: 200
Real episode: ep_ret: -1511.6531327324587, ep_cost: 156, ep_len: 200
Real episode: ep_ret: -1069.9443466626878, ep_cost: 130, ep_len: 200
