max_len is 200
Real episode: ep_ret: -5794.486252442103, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5559.610112556045, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5144.5832518683355, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -7950.099687954475, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5668.7186752002135, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6252.462284866457, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -8043.880230290641, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5618.37407009555, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5877.2396906125505, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -8857.358010207305, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4802.292258207318, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -8422.61356638559, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5743.670770937823, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3473.474143530589, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -8155.738797886029, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6650.233746364156, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6163.1150069652385, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -8282.252975958687, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5007.437384733351, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5757.977926839767, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4167.910476736542, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4844.328855433332, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5882.173104150311, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5590.4624786237055, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6756.4413588568605, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5591.813455865641, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4588.331686264922, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5952.766944304954, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4828.446430558482, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4981.922116262093, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5417.285062674127, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -9044.217248690711, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -7347.911166923942, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -7420.451214927085, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4907.229199974227, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -8029.395951171068, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -7080.09912394071, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5686.848100979438, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6045.572457208994, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6385.77517603593, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5075.310494280793, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6263.173811647044, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4457.273446060269, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4289.984593567895, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4614.440778059308, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -8535.519282503215, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6709.368953448936, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5913.181142093427, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5623.408621205774, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5535.71014083663, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6305.909164870709, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5997.640040798073, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6739.987437731679, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5419.417446989991, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -7532.883620650472, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -9127.651049932014, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6048.922025732806, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3842.922174058917, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5270.848387846435, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -8839.713856259998, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6046.8763725091885, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5211.561657774669, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -7533.074119580465, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6586.036350411532, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4898.706869030951, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6499.484655950564, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6263.030743065649, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -7642.650772393751, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5202.774692767193, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5826.897665264469, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -8028.862889511629, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4370.40292098218, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -9033.127744325837, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3234.6353176702523, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4679.197098248273, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4746.453184511964, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -9605.757359779738, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -7238.535796010958, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -7201.428779373273, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4175.345265725281, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -8952.244954472631, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6624.686621137858, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6210.396993456295, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6345.696262030455, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4318.599949113818, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -7874.8654700840425, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -7896.703640245468, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6426.530024428247, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5170.466930152626, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4510.186788148162, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4203.320151097472, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -7322.399301268543, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6914.238838131332, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5385.7717698698925, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -8874.235332070975, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4518.294841191117, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6050.393554464243, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -7211.596304318535, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -7044.6145655508135, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5238.918301511059, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4351.813319859708, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4845.626469094269, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4712.328604764129, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -8720.560517931503, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5679.24462215088, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -9420.985450555496, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4395.815976333281, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5799.133022975442, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -7668.13583015181, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6149.175472043479, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -9864.10786504164, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -9642.935033028205, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -7217.648661285396, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4369.998017988427, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5935.691268925419, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5730.9457033838635, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5975.891443110503, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4169.243920329944, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5388.773030654845, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6826.053281119281, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3878.7840299782747, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4103.737098640407, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -7773.373828598491, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -8100.870661908214, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6351.229012896283, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5618.281926257434, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -7134.0549383062935, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6664.251566565055, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -7702.213933722488, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6722.648403795399, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6948.748429573293, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -9559.621223667822, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -8344.592326748976, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5855.463608714495, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5474.059463237748, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3936.3110291433973, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5783.7844579257735, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5353.589967396544, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4392.352840735673, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6120.789681335843, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -7977.9111111557, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6322.34541586124, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4313.14302374744, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6043.452651906223, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4556.152059541049, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5611.199847540365, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5243.283577241592, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4821.913982161866, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4768.393723793062, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4775.58798100563, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -7429.128050897206, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -7605.298676696658, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4851.471942722788, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -7449.362940272, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -8090.873309172523, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5150.40673108681, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4997.9211216607655, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4612.329489038011, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5821.768925542751, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5379.413248253048, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5108.6519868050855, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5152.396625840388, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4238.404836856191, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4640.542988267486, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4150.857791319342, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4754.585048445302, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3496.889986635775, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -8898.238354977679, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4318.508723011244, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -7650.640561225516, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5937.371844539925, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4207.296738579776, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5300.921558277023, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3814.7269208228904, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4021.292514470134, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -7046.513344944599, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6520.173792356053, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4955.268559436473, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4190.142816777917, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5188.311950708999, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -7898.880993113235, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -9289.27660641047, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5740.277496716083, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5015.369209179064, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5260.1650084407975, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5364.779927671078, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4105.8418882685555, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5596.860597411516, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5630.677575842467, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4749.710006953129, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6065.42714383469, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6011.550580124086, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5113.568301846973, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6744.136223726753, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4679.293545532472, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3616.7968520864733, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4961.582168758794, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6422.646183173449, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -7239.9670555975545, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6886.5694022109365, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5219.76085598575, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6933.57473436676, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5167.208850530756, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4698.465883536948, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4401.485208618527, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5682.365163331221, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4898.823148557833, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5070.977003869204, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5295.430973686327, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4771.837892374827, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4142.5271185174915, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5248.288009408438, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5545.816761671623, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4917.316516586702, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4472.125085706762, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5279.747738895098, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6014.366219338462, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5484.76755275912, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4799.979225999267, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4259.019086600166, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4829.879097485196, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4768.149423393699, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4404.521089113659, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4260.086108584449, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5423.599964722455, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4422.054392610822, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4867.334786382655, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4512.661370396739, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4780.883891992419, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4659.788446639159, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4963.255235151009, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4241.228448279992, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4674.441016114933, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -8095.3387083465595, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3864.300081116545, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4846.396546704897, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5541.728579829011, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6110.8705506786555, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6595.0801215921765, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4606.275401399835, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5564.8274691791985, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6703.631014284542, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4170.236401506395, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6053.516912061084, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3978.458822179324, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -7699.503238226295, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4806.516803935666, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4716.294613926704, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -7880.365964275593, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5176.527019219628, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5523.4185765592, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5349.994982359128, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5511.50103435594, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6117.38581768432, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4994.297521290121, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4780.325573560913, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5307.890703899832, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5271.931045217937, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5717.087713801534, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6107.158423515215, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5404.982536445077, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4815.975453435973, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -8290.693179959222, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4603.219810713259, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6694.701327894228, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6230.327845224991, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -7799.650821563313, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4385.2551092094645, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4218.361380811593, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3486.250999990387, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -7550.127538246662, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5998.689103730914, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4148.35751230955, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4995.010131932409, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4942.582965190415, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5243.232064069679, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5030.328029570975, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4458.087454310263, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5715.451606067307, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5928.617995767434, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4986.918473867279, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -7318.329325734062, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4721.619887173338, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -8323.310534031849, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4330.2294694590255, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4661.624059017526, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5471.737963834483, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -8148.659420256868, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -7371.540981688051, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4804.822161008812, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4787.372825733528, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -7092.722924722512, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6188.372956434303, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -5781.9039054275745, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -5573.292472593512, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -4010.284533579817, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -5266.943331056106, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -4216.827497547503, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -4474.370583630381, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -4863.955623786233, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -5077.427977529316, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -4453.503663773867, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -5139.886825590763, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -4136.642389715292, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -7736.22309365074, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -6709.634395539614, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -5263.278937897906, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -3265.7303004034297, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -3743.6270480602443, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -5187.406598028329, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -4421.720677343485, ep_cost: 0, ep_len: 200
