max_len is 100
Real episode: ep_ret: -452.1258744699341, ep_cost: 31, ep_len: 100
Simulated episode: ep_ret: -1469.9432068503716, ep_cost: 49, ep_len: 100
Simulated episode: ep_ret: -899.9968169131257, ep_cost: 30, ep_len: 100
Simulated episode: ep_ret: -1319.9631493453282, ep_cost: 44, ep_len: 100
Simulated episode: ep_ret: -1439.8713711767095, ep_cost: 48, ep_len: 100
Simulated episode: ep_ret: -629.9782585543051, ep_cost: 21, ep_len: 100
Simulated episode: ep_ret: -1289.8836233866393, ep_cost: 43, ep_len: 100
Simulated episode: ep_ret: -1259.9970000419548, ep_cost: 42, ep_len: 100
Simulated episode: ep_ret: -1079.936525674742, ep_cost: 36, ep_len: 100
Simulated episode: ep_ret: -1409.8820035032245, ep_cost: 47, ep_len: 100
Simulated episode: ep_ret: -719.9956190209605, ep_cost: 24, ep_len: 100
Simulated episode: ep_ret: -1469.8886767208987, ep_cost: 49, ep_len: 100
Simulated episode: ep_ret: -839.9947821056844, ep_cost: 28, ep_len: 100
Simulated episode: ep_ret: -179.95848773917515, ep_cost: 6, ep_len: 100
Simulated episode: ep_ret: -1049.9944111957345, ep_cost: 35, ep_len: 100
Simulated episode: ep_ret: -869.8314219913805, ep_cost: 29, ep_len: 100
Simulated episode: ep_ret: -509.9114452624391, ep_cost: 17, ep_len: 100
Simulated episode: ep_ret: -779.9725047967036, ep_cost: 26, ep_len: 100
Simulated episode: ep_ret: -1439.9111997369782, ep_cost: 48, ep_len: 100
Simulated episode: ep_ret: -1229.9010807332747, ep_cost: 41, ep_len: 100
Simulated episode: ep_ret: -1379.9653439733502, ep_cost: 46, ep_len: 100
Simulated episode: ep_ret: -959.9868075025602, ep_cost: 32, ep_len: 100
Simulated episode: ep_ret: -1289.9112277981321, ep_cost: 43, ep_len: 100
Simulated episode: ep_ret: -1019.9878742791992, ep_cost: 34, ep_len: 100
Simulated episode: ep_ret: -1319.8960967003823, ep_cost: 44, ep_len: 100
Simulated episode: ep_ret: -1559.9490722300984, ep_cost: 52, ep_len: 100
Simulated episode: ep_ret: -629.999506599531, ep_cost: 21, ep_len: 100
Simulated episode: ep_ret: -1229.9593788926134, ep_cost: 41, ep_len: 100
Simulated episode: ep_ret: -1109.996741730383, ep_cost: 37, ep_len: 100
Simulated episode: ep_ret: -1589.927510723619, ep_cost: 53, ep_len: 100
Simulated episode: ep_ret: -1169.9617222242337, ep_cost: 39, ep_len: 100
Simulated episode: ep_ret: -839.977296712793, ep_cost: 28, ep_len: 100
Simulated episode: ep_ret: -1349.9296099812348, ep_cost: 45, ep_len: 100
Simulated episode: ep_ret: -449.8908057826412, ep_cost: 15, ep_len: 100
Simulated episode: ep_ret: -989.9999995873, ep_cost: 33, ep_len: 100
Simulated episode: ep_ret: -749.9859331295445, ep_cost: 25, ep_len: 100
Simulated episode: ep_ret: -1469.9238907025733, ep_cost: 49, ep_len: 100
Simulated episode: ep_ret: -1139.8532244605478, ep_cost: 38, ep_len: 100
Simulated episode: ep_ret: -1109.9981200314169, ep_cost: 37, ep_len: 100
Simulated episode: ep_ret: -1259.913391384689, ep_cost: 42, ep_len: 100
Simulated episode: ep_ret: -1259.9272172082897, ep_cost: 42, ep_len: 100
Simulated episode: ep_ret: -1229.8696098926494, ep_cost: 41, ep_len: 100
Simulated episode: ep_ret: -1259.9877493639308, ep_cost: 42, ep_len: 100
Simulated episode: ep_ret: -749.9842696738649, ep_cost: 25, ep_len: 100
Simulated episode: ep_ret: -1469.878657797236, ep_cost: 49, ep_len: 100
Simulated episode: ep_ret: -899.9835469386918, ep_cost: 30, ep_len: 100
Simulated episode: ep_ret: -1319.990992827571, ep_cost: 44, ep_len: 100
Simulated episode: ep_ret: -689.9530227974092, ep_cost: 23, ep_len: 100
Simulated episode: ep_ret: -659.9967660063265, ep_cost: 22, ep_len: 100
Simulated episode: ep_ret: -1049.9984482822065, ep_cost: 35, ep_len: 100
Simulated episode: ep_ret: -1499.9403966929162, ep_cost: 50, ep_len: 100
Simulated episode: ep_ret: -1169.921202404777, ep_cost: 39, ep_len: 100
Simulated episode: ep_ret: -1079.9916268638826, ep_cost: 36, ep_len: 100
Simulated episode: ep_ret: -1319.9906371233533, ep_cost: 44, ep_len: 100
Simulated episode: ep_ret: 0.03283221872374398, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -1439.9089489361777, ep_cost: 48, ep_len: 100
Simulated episode: ep_ret: -929.9919946397497, ep_cost: 31, ep_len: 100
Simulated episode: ep_ret: -1379.9088446297146, ep_cost: 46, ep_len: 100
Simulated episode: ep_ret: -1079.996078625611, ep_cost: 36, ep_len: 100
Simulated episode: ep_ret: -989.8944304780252, ep_cost: 33, ep_len: 100
Simulated episode: ep_ret: -1049.9606178104136, ep_cost: 35, ep_len: 100
Simulated episode: ep_ret: -1289.962570434859, ep_cost: 43, ep_len: 100
Simulated episode: ep_ret: -1289.9722973920516, ep_cost: 43, ep_len: 100
Simulated episode: ep_ret: -779.9593632227698, ep_cost: 26, ep_len: 100
Simulated episode: ep_ret: -629.9000259221123, ep_cost: 21, ep_len: 100
Simulated episode: ep_ret: -569.9964324993939, ep_cost: 19, ep_len: 100
Simulated episode: ep_ret: -179.9655650310469, ep_cost: 6, ep_len: 100
Simulated episode: ep_ret: -1199.972472222187, ep_cost: 40, ep_len: 100
Simulated episode: ep_ret: -1199.8968019129486, ep_cost: 40, ep_len: 100
Simulated episode: ep_ret: -719.9995329356864, ep_cost: 24, ep_len: 100
Simulated episode: ep_ret: -1349.901858869365, ep_cost: 45, ep_len: 100
Simulated episode: ep_ret: -1499.9211442553133, ep_cost: 50, ep_len: 100
Simulated episode: ep_ret: -1499.9372663221948, ep_cost: 50, ep_len: 100
Simulated episode: ep_ret: -869.9758766400046, ep_cost: 29, ep_len: 100
Simulated episode: ep_ret: -1049.9856256441758, ep_cost: 35, ep_len: 100
Simulated episode: ep_ret: -599.9965765697896, ep_cost: 20, ep_len: 100
Simulated episode: ep_ret: -1379.9564786378598, ep_cost: 46, ep_len: 100
Simulated episode: ep_ret: -1229.9988072093774, ep_cost: 41, ep_len: 100
Simulated episode: ep_ret: -1349.9992785335994, ep_cost: 45, ep_len: 100
Simulated episode: ep_ret: -1109.9858382553573, ep_cost: 37, ep_len: 100
Simulated episode: ep_ret: -1169.993341755674, ep_cost: 39, ep_len: 100
Simulated episode: ep_ret: -869.9528196159915, ep_cost: 29, ep_len: 100
Simulated episode: ep_ret: -1259.9721229948627, ep_cost: 42, ep_len: 100
Simulated episode: ep_ret: -1289.8672670710394, ep_cost: 43, ep_len: 100
Simulated episode: ep_ret: -1379.9018909641654, ep_cost: 46, ep_len: 100
Simulated episode: ep_ret: -1409.8891631647646, ep_cost: 47, ep_len: 100
Simulated episode: ep_ret: -899.9688989079158, ep_cost: 30, ep_len: 100
Simulated episode: ep_ret: -1199.9747680327932, ep_cost: 40, ep_len: 100
Simulated episode: ep_ret: -1289.980547648654, ep_cost: 43, ep_len: 100
Simulated episode: ep_ret: -1199.9418164245023, ep_cost: 40, ep_len: 100
Simulated episode: ep_ret: -929.9875121996573, ep_cost: 31, ep_len: 100
Simulated episode: ep_ret: -1319.9586740834602, ep_cost: 44, ep_len: 100
Simulated episode: ep_ret: -1409.9659454850237, ep_cost: 47, ep_len: 100
Simulated episode: ep_ret: -1199.9725165282994, ep_cost: 40, ep_len: 100
Simulated episode: ep_ret: -1379.903655489764, ep_cost: 46, ep_len: 100
Simulated episode: ep_ret: -869.9634681967293, ep_cost: 29, ep_len: 100
Simulated episode: ep_ret: -1619.9050861391709, ep_cost: 54, ep_len: 100
Simulated episode: ep_ret: -1289.935699046463, ep_cost: 43, ep_len: 100
Simulated episode: ep_ret: -1229.9679281348413, ep_cost: 41, ep_len: 100
Simulated episode: ep_ret: -1289.95260647129, ep_cost: 43, ep_len: 100
Simulated episode: ep_ret: -959.9743184018905, ep_cost: 32, ep_len: 100
Simulated episode: ep_ret: -1049.9575048005659, ep_cost: 35, ep_len: 100
Simulated episode: ep_ret: -989.9999836511267, ep_cost: 33, ep_len: 100
Simulated episode: ep_ret: -1139.9959321405013, ep_cost: 38, ep_len: 100
Simulated episode: ep_ret: -1379.88316276926, ep_cost: 46, ep_len: 100
Simulated episode: ep_ret: -839.9892698869719, ep_cost: 28, ep_len: 100
Simulated episode: ep_ret: -1199.9451351420503, ep_cost: 40, ep_len: 100
Simulated episode: ep_ret: -839.8280021868865, ep_cost: 28, ep_len: 100
Simulated episode: ep_ret: -719.9305952773456, ep_cost: 24, ep_len: 100
Simulated episode: ep_ret: -1049.961485986491, ep_cost: 35, ep_len: 100
Simulated episode: ep_ret: -1049.9984764972933, ep_cost: 35, ep_len: 100
Simulated episode: ep_ret: -1469.9205201674768, ep_cost: 49, ep_len: 100
Simulated episode: ep_ret: -1169.9211203341533, ep_cost: 39, ep_len: 100
Simulated episode: ep_ret: -1169.8500045221883, ep_cost: 39, ep_len: 100
Simulated episode: ep_ret: -689.9919333244462, ep_cost: 23, ep_len: 100
Simulated episode: ep_ret: -1169.9329456934888, ep_cost: 39, ep_len: 100
Simulated episode: ep_ret: -1079.999969932441, ep_cost: 36, ep_len: 100
Simulated episode: ep_ret: -1469.9375713388852, ep_cost: 49, ep_len: 100
Simulated episode: ep_ret: -1019.98735459048, ep_cost: 34, ep_len: 100
Simulated episode: ep_ret: -899.9693822200416, ep_cost: 30, ep_len: 100
Simulated episode: ep_ret: -479.9326852308988, ep_cost: 16, ep_len: 100
Simulated episode: ep_ret: -1049.992825087786, ep_cost: 35, ep_len: 100
Simulated episode: ep_ret: -929.994802241202, ep_cost: 31, ep_len: 100
Simulated episode: ep_ret: -629.947654976726, ep_cost: 21, ep_len: 100
Simulated episode: ep_ret: -1409.9622609269381, ep_cost: 47, ep_len: 100
Simulated episode: ep_ret: -1499.91505074704, ep_cost: 50, ep_len: 100
Simulated episode: ep_ret: -1319.9264776166895, ep_cost: 44, ep_len: 100
Simulated episode: ep_ret: -1349.9323216762837, ep_cost: 45, ep_len: 100
Simulated episode: ep_ret: -929.9747031071391, ep_cost: 31, ep_len: 100
Simulated episode: ep_ret: -1259.900975337881, ep_cost: 42, ep_len: 100
Simulated episode: ep_ret: -119.9634477940222, ep_cost: 4, ep_len: 100
Simulated episode: ep_ret: -1409.8969449667197, ep_cost: 47, ep_len: 100
Simulated episode: ep_ret: -1379.9158314617039, ep_cost: 46, ep_len: 100
Simulated episode: ep_ret: 0.0005899892192327144, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -719.9571538143498, ep_cost: 24, ep_len: 100
Simulated episode: ep_ret: -929.9340085838942, ep_cost: 31, ep_len: 100
Simulated episode: ep_ret: -1499.9088832460714, ep_cost: 50, ep_len: 100
Simulated episode: ep_ret: -1229.9927743246665, ep_cost: 41, ep_len: 100
Simulated episode: ep_ret: -719.9878881041598, ep_cost: 24, ep_len: 100
Simulated episode: ep_ret: -899.861852371338, ep_cost: 30, ep_len: 100
Simulated episode: ep_ret: -749.9938854210423, ep_cost: 25, ep_len: 100
Simulated episode: ep_ret: -1139.9367356545292, ep_cost: 38, ep_len: 100
Simulated episode: ep_ret: -539.9634652927951, ep_cost: 18, ep_len: 100
Simulated episode: ep_ret: -1199.8955966555302, ep_cost: 40, ep_len: 100
Simulated episode: ep_ret: -1049.9803382913433, ep_cost: 35, ep_len: 100
Simulated episode: ep_ret: -959.9843846468925, ep_cost: 32, ep_len: 100
Simulated episode: ep_ret: -929.865924357428, ep_cost: 31, ep_len: 100
Simulated episode: ep_ret: -1169.8640518055972, ep_cost: 39, ep_len: 100
Simulated episode: ep_ret: -329.9292167464456, ep_cost: 11, ep_len: 100
Simulated episode: ep_ret: -1229.9573858423391, ep_cost: 41, ep_len: 100
Simulated episode: ep_ret: -1469.8950362440696, ep_cost: 49, ep_len: 100
Simulated episode: ep_ret: -1199.9802600540988, ep_cost: 40, ep_len: 100
Simulated episode: ep_ret: -269.9686475926373, ep_cost: 9, ep_len: 100
Simulated episode: ep_ret: -1379.9573469700622, ep_cost: 46, ep_len: 100
Simulated episode: ep_ret: -1169.9327132877588, ep_cost: 39, ep_len: 100
Simulated episode: ep_ret: -1109.8959684318597, ep_cost: 37, ep_len: 100
Simulated episode: ep_ret: -929.906259534889, ep_cost: 31, ep_len: 100
Simulated episode: ep_ret: -1079.913940595337, ep_cost: 36, ep_len: 100
Simulated episode: ep_ret: -899.8581313734074, ep_cost: 30, ep_len: 100
Simulated episode: ep_ret: -899.9969593340728, ep_cost: 30, ep_len: 100
Simulated episode: ep_ret: -899.9396484248738, ep_cost: 30, ep_len: 100
Simulated episode: ep_ret: -1109.8907922657972, ep_cost: 37, ep_len: 100
Simulated episode: ep_ret: -1199.8808785051647, ep_cost: 40, ep_len: 100
Simulated episode: ep_ret: -479.99959998779553, ep_cost: 16, ep_len: 100
Simulated episode: ep_ret: -1109.9901780904577, ep_cost: 37, ep_len: 100
Simulated episode: ep_ret: -1349.9767096359117, ep_cost: 45, ep_len: 100
Simulated episode: ep_ret: -1019.9382346248763, ep_cost: 34, ep_len: 100
Simulated episode: ep_ret: -959.9998520240222, ep_cost: 32, ep_len: 100
Simulated episode: ep_ret: -1049.9873664343038, ep_cost: 35, ep_len: 100
Simulated episode: ep_ret: -1229.9129987066763, ep_cost: 41, ep_len: 100
Simulated episode: ep_ret: -1319.8781902753976, ep_cost: 44, ep_len: 100
Simulated episode: ep_ret: -1619.9115017926392, ep_cost: 54, ep_len: 100
Simulated episode: ep_ret: -1259.9227299439112, ep_cost: 42, ep_len: 100
Simulated episode: ep_ret: -89.99484817884696, ep_cost: 3, ep_len: 100
Simulated episode: ep_ret: -269.8488126261651, ep_cost: 9, ep_len: 100
Simulated episode: ep_ret: -299.9689631859395, ep_cost: 10, ep_len: 100
Simulated episode: ep_ret: -1289.8819537620034, ep_cost: 43, ep_len: 100
Simulated episode: ep_ret: -1319.980244257088, ep_cost: 44, ep_len: 100
Simulated episode: ep_ret: -1019.8968446958426, ep_cost: 34, ep_len: 100
Simulated episode: ep_ret: -779.989264335691, ep_cost: 26, ep_len: 100
Simulated episode: ep_ret: 0.019914140434861734, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -1319.9193397698527, ep_cost: 44, ep_len: 100
Simulated episode: ep_ret: -1109.952399231348, ep_cost: 37, ep_len: 100
Simulated episode: ep_ret: -1199.9741901320745, ep_cost: 40, ep_len: 100
Simulated episode: ep_ret: -1379.9850149178649, ep_cost: 46, ep_len: 100
Simulated episode: ep_ret: -1079.9508474195318, ep_cost: 36, ep_len: 100
Simulated episode: ep_ret: -959.8926067633984, ep_cost: 32, ep_len: 100
Simulated episode: ep_ret: -1199.9476750630802, ep_cost: 40, ep_len: 100
Simulated episode: ep_ret: 0.019331843659001237, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -1259.9926107959473, ep_cost: 42, ep_len: 100
Simulated episode: ep_ret: -1379.965695261638, ep_cost: 46, ep_len: 100
Simulated episode: ep_ret: -1199.955004544618, ep_cost: 40, ep_len: 100
Simulated episode: ep_ret: -1409.8952448320026, ep_cost: 47, ep_len: 100
Simulated episode: ep_ret: -1019.883587671797, ep_cost: 34, ep_len: 100
Simulated episode: ep_ret: -839.9445449362663, ep_cost: 28, ep_len: 100
Simulated episode: ep_ret: -1019.9426690492363, ep_cost: 34, ep_len: 100
Simulated episode: ep_ret: -419.9214461817287, ep_cost: 14, ep_len: 100
Simulated episode: ep_ret: -1379.9069391239584, ep_cost: 46, ep_len: 100
Simulated episode: ep_ret: -1139.969300100683, ep_cost: 38, ep_len: 100
Simulated episode: ep_ret: -1199.9999999854685, ep_cost: 40, ep_len: 100
Simulated episode: ep_ret: -689.917404893545, ep_cost: 23, ep_len: 100
Simulated episode: ep_ret: -1199.9979811560097, ep_cost: 40, ep_len: 100
Simulated episode: ep_ret: -1409.9361024060206, ep_cost: 47, ep_len: 100
Simulated episode: ep_ret: -1049.9345193790746, ep_cost: 35, ep_len: 100
Simulated episode: ep_ret: -1019.9992629312317, ep_cost: 34, ep_len: 100
Simulated episode: ep_ret: -1409.9611727875213, ep_cost: 47, ep_len: 100
Simulated episode: ep_ret: -1409.9701910947406, ep_cost: 47, ep_len: 100
Simulated episode: ep_ret: -689.968820060652, ep_cost: 23, ep_len: 100
Simulated episode: ep_ret: -1019.8785821944873, ep_cost: 34, ep_len: 100
Simulated episode: ep_ret: -269.8801909250237, ep_cost: 9, ep_len: 100
Simulated episode: ep_ret: -359.9905408466316, ep_cost: 12, ep_len: 100
Simulated episode: ep_ret: -1199.8903262734755, ep_cost: 40, ep_len: 100
Simulated episode: ep_ret: -1169.9522564589083, ep_cost: 39, ep_len: 100
Simulated episode: ep_ret: -1349.8647367574545, ep_cost: 45, ep_len: 100
Simulated episode: ep_ret: -839.9849351130133, ep_cost: 28, ep_len: 100
Simulated episode: ep_ret: -659.9982866097043, ep_cost: 22, ep_len: 100
Simulated episode: ep_ret: -719.9933078682725, ep_cost: 24, ep_len: 100
Simulated episode: ep_ret: -1079.9895226205076, ep_cost: 36, ep_len: 100
Simulated episode: ep_ret: -29.962015245768345, ep_cost: 1, ep_len: 100
Simulated episode: ep_ret: -839.999763737498, ep_cost: 28, ep_len: 100
Simulated episode: ep_ret: -1409.9766001874511, ep_cost: 47, ep_len: 100
Simulated episode: ep_ret: -1409.920937887814, ep_cost: 47, ep_len: 100
Simulated episode: ep_ret: -389.99456831274813, ep_cost: 13, ep_len: 100
Simulated episode: ep_ret: -1319.8648924951347, ep_cost: 44, ep_len: 100
Simulated episode: ep_ret: -929.9378240767574, ep_cost: 31, ep_len: 100
Simulated episode: ep_ret: -1559.9286396811258, ep_cost: 52, ep_len: 100
Simulated episode: ep_ret: -419.97460460306297, ep_cost: 14, ep_len: 100
Simulated episode: ep_ret: -1199.9989498470286, ep_cost: 40, ep_len: 100
Simulated episode: ep_ret: -1349.9693655729693, ep_cost: 45, ep_len: 100
Simulated episode: ep_ret: -809.9044482931722, ep_cost: 27, ep_len: 100
Simulated episode: ep_ret: -1169.9977659378178, ep_cost: 39, ep_len: 100
