max_len is 100
Real episode: ep_ret: -417.3409491607244, ep_cost: 41, ep_len: 100
Real episode: ep_ret: -425.64899962169403, ep_cost: 40, ep_len: 100
Real episode: ep_ret: -443.64509392808225, ep_cost: 38, ep_len: 100
Real episode: ep_ret: -402.0302400581081, ep_cost: 43, ep_len: 100
Real episode: ep_ret: -432.1075517716283, ep_cost: 39, ep_len: 100
Real episode: ep_ret: -440.353898124374, ep_cost: 23, ep_len: 100
Real episode: ep_ret: -435.7038904512084, ep_cost: 22, ep_len: 100
Real episode: ep_ret: -345.028937298738, ep_cost: 46, ep_len: 100
Real episode: ep_ret: -396.6748134202461, ep_cost: 19, ep_len: 100
Real episode: ep_ret: -440.8087254547943, ep_cost: 36, ep_len: 100
Real episode: ep_ret: -398.4749366191389, ep_cost: 20, ep_len: 100
Real episode: ep_ret: -393.7900029052025, ep_cost: 43, ep_len: 100
Real episode: ep_ret: -425.3752611635464, ep_cost: 21, ep_len: 100
Real episode: ep_ret: -407.57878889420147, ep_cost: 41, ep_len: 100
Real episode: ep_ret: -400.9872756327986, ep_cost: 42, ep_len: 100
Real episode: ep_ret: -423.30356782836054, ep_cost: 23, ep_len: 100
Real episode: ep_ret: -338.41282659798975, ep_cost: 47, ep_len: 100
Real episode: ep_ret: -432.1874216924364, ep_cost: 41, ep_len: 100
Real episode: ep_ret: -391.8453199783799, ep_cost: 43, ep_len: 100
Real episode: ep_ret: -382.14893311032483, ep_cost: 44, ep_len: 100
Real episode: ep_ret: -404.60860633305055, ep_cost: 20, ep_len: 100
Real episode: ep_ret: -334.21582746264636, ep_cost: 15, ep_len: 100
Real episode: ep_ret: -337.9705290518603, ep_cost: 49, ep_len: 100
Real episode: ep_ret: -453.52105683067526, ep_cost: 26, ep_len: 100
Real episode: ep_ret: -382.25347693190923, ep_cost: 43, ep_len: 100
Real episode: ep_ret: -419.0781131898764, ep_cost: 37, ep_len: 100
Real episode: ep_ret: -444.2196830587096, ep_cost: 35, ep_len: 100
Real episode: ep_ret: -406.7108489337275, ep_cost: 43, ep_len: 100
Real episode: ep_ret: -390.37456032444436, ep_cost: 45, ep_len: 100
Real episode: ep_ret: -432.7760844070507, ep_cost: 23, ep_len: 100
Real episode: ep_ret: -345.9040609248665, ep_cost: 49, ep_len: 100
Real episode: ep_ret: -439.4982771419429, ep_cost: 38, ep_len: 100
Real episode: ep_ret: -407.5420682854007, ep_cost: 43, ep_len: 100
Real episode: ep_ret: -467.7576955433226, ep_cost: 30, ep_len: 100
Real episode: ep_ret: -280.3177060617805, ep_cost: 50, ep_len: 100
Real episode: ep_ret: -143.747690107359, ep_cost: 6, ep_len: 100
Real episode: ep_ret: -440.38068851854206, ep_cost: 24, ep_len: 100
Real episode: ep_ret: -371.25588038837844, ep_cost: 45, ep_len: 100
Real episode: ep_ret: -448.33972965985316, ep_cost: 34, ep_len: 100
Real episode: ep_ret: -367.971461463751, ep_cost: 44, ep_len: 100
Simulated episode: ep_ret: -1079.9920713377214, ep_cost: 36, ep_len: 100
Simulated episode: ep_ret: -899.8448516296526, ep_cost: 30, ep_len: 100
Simulated episode: ep_ret: 0.029319102921527077, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -1499.9841784011562, ep_cost: 50, ep_len: 100
Simulated episode: ep_ret: -1229.878015551019, ep_cost: 41, ep_len: 100
Simulated episode: ep_ret: -359.95168364158496, ep_cost: 12, ep_len: 100
Simulated episode: ep_ret: -1289.9534623129593, ep_cost: 43, ep_len: 100
Simulated episode: ep_ret: -749.9960872183979, ep_cost: 25, ep_len: 100
Simulated episode: ep_ret: 0.09358297861139647, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -1229.9936402181604, ep_cost: 41, ep_len: 100
Simulated episode: ep_ret: -719.9989261420553, ep_cost: 24, ep_len: 100
Simulated episode: ep_ret: -1409.9755155270866, ep_cost: 47, ep_len: 100
Simulated episode: ep_ret: -1289.9958359580096, ep_cost: 43, ep_len: 100
Simulated episode: ep_ret: -1349.865968325732, ep_cost: 45, ep_len: 100
Simulated episode: ep_ret: -599.9653794822633, ep_cost: 20, ep_len: 100
Simulated episode: ep_ret: -239.77612419049188, ep_cost: 8, ep_len: 100
Simulated episode: ep_ret: -1019.9861310025431, ep_cost: 34, ep_len: 100
Simulated episode: ep_ret: -1589.9140428109672, ep_cost: 53, ep_len: 100
Simulated episode: ep_ret: 0.2181755141135222, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -629.9924191561693, ep_cost: 21, ep_len: 100
Simulated episode: ep_ret: -1439.88832765535, ep_cost: 48, ep_len: 100
Simulated episode: ep_ret: -509.9131736180708, ep_cost: 17, ep_len: 100
Simulated episode: ep_ret: -1079.9710689543242, ep_cost: 36, ep_len: 100
Simulated episode: ep_ret: -1619.8863342290508, ep_cost: 54, ep_len: 100
Simulated episode: ep_ret: -1439.9924750097316, ep_cost: 48, ep_len: 100
Simulated episode: ep_ret: -1379.9891755391227, ep_cost: 46, ep_len: 100
Simulated episode: ep_ret: -1259.9695867527178, ep_cost: 42, ep_len: 100
Simulated episode: ep_ret: -1439.8914499545654, ep_cost: 48, ep_len: 100
Simulated episode: ep_ret: -1409.9911205412468, ep_cost: 47, ep_len: 100
Simulated episode: ep_ret: -1349.979794407713, ep_cost: 45, ep_len: 100
Simulated episode: ep_ret: -1229.9896188165526, ep_cost: 41, ep_len: 100
Simulated episode: ep_ret: -1589.9500642618173, ep_cost: 53, ep_len: 100
Simulated episode: ep_ret: -839.9897834946223, ep_cost: 28, ep_len: 100
Simulated episode: ep_ret: -1439.9400075151054, ep_cost: 48, ep_len: 100
Simulated episode: ep_ret: -509.94988793348483, ep_cost: 17, ep_len: 100
Simulated episode: ep_ret: -1109.8485294082573, ep_cost: 37, ep_len: 100
Simulated episode: ep_ret: -959.9999906483883, ep_cost: 32, ep_len: 100
Simulated episode: ep_ret: -1379.943130299614, ep_cost: 46, ep_len: 100
Simulated episode: ep_ret: -359.99382381054977, ep_cost: 12, ep_len: 100
Simulated episode: ep_ret: -1049.9699965476186, ep_cost: 35, ep_len: 100
Simulated episode: ep_ret: -299.8959180575153, ep_cost: 10, ep_len: 100
Simulated episode: ep_ret: -749.9264651844593, ep_cost: 25, ep_len: 100
Simulated episode: ep_ret: -1019.979439430798, ep_cost: 34, ep_len: 100
Simulated episode: ep_ret: -1499.9309772277686, ep_cost: 50, ep_len: 100
Simulated episode: ep_ret: -1439.930893821313, ep_cost: 48, ep_len: 100
Simulated episode: ep_ret: -929.9739800498606, ep_cost: 31, ep_len: 100
Simulated episode: ep_ret: -1319.8804535494767, ep_cost: 44, ep_len: 100
Simulated episode: ep_ret: -1649.92223760781, ep_cost: 55, ep_len: 100
Simulated episode: ep_ret: -1499.9014342204619, ep_cost: 50, ep_len: 100
Simulated episode: ep_ret: -869.8865841885804, ep_cost: 29, ep_len: 100
Simulated episode: ep_ret: -1229.9728426933027, ep_cost: 41, ep_len: 100
Simulated episode: ep_ret: -1109.9814620349448, ep_cost: 37, ep_len: 100
Simulated episode: ep_ret: -1229.9957501781678, ep_cost: 41, ep_len: 100
Simulated episode: ep_ret: -1319.9939536620511, ep_cost: 44, ep_len: 100
Simulated episode: ep_ret: -1259.9960087547124, ep_cost: 42, ep_len: 100
Simulated episode: ep_ret: -449.999224764474, ep_cost: 15, ep_len: 100
Simulated episode: ep_ret: -1169.968584514564, ep_cost: 39, ep_len: 100
Simulated episode: ep_ret: -1349.9219744741313, ep_cost: 45, ep_len: 100
Simulated episode: ep_ret: -1229.9675011261359, ep_cost: 41, ep_len: 100
Simulated episode: ep_ret: 0.019619527337511045, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: 0.03279460444306631, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -1109.8800398777453, ep_cost: 37, ep_len: 100
Simulated episode: ep_ret: -959.9982519695411, ep_cost: 32, ep_len: 100
Simulated episode: ep_ret: -1379.8985514236879, ep_cost: 46, ep_len: 100
Simulated episode: ep_ret: -1469.9909229678894, ep_cost: 49, ep_len: 100
Simulated episode: ep_ret: -1079.9699948595908, ep_cost: 36, ep_len: 100
Simulated episode: ep_ret: -1019.9822481236936, ep_cost: 34, ep_len: 100
Simulated episode: ep_ret: -1049.9710438085792, ep_cost: 35, ep_len: 100
Simulated episode: ep_ret: -899.8616640111674, ep_cost: 30, ep_len: 100
Simulated episode: ep_ret: -719.9778180191521, ep_cost: 24, ep_len: 100
Simulated episode: ep_ret: -1289.875434066732, ep_cost: 43, ep_len: 100
Simulated episode: ep_ret: -1319.938073029439, ep_cost: 44, ep_len: 100
Simulated episode: ep_ret: -89.99843950150995, ep_cost: 3, ep_len: 100
Simulated episode: ep_ret: -449.9811685658883, ep_cost: 15, ep_len: 100
Simulated episode: ep_ret: -1379.9824833377063, ep_cost: 46, ep_len: 100
Simulated episode: ep_ret: -569.9369011344284, ep_cost: 19, ep_len: 100
Simulated episode: ep_ret: -1319.9988548752399, ep_cost: 44, ep_len: 100
Simulated episode: ep_ret: -1049.9718693836237, ep_cost: 35, ep_len: 100
Simulated episode: ep_ret: -1379.8918132537735, ep_cost: 46, ep_len: 100
Simulated episode: ep_ret: -839.9994435663925, ep_cost: 28, ep_len: 100
Simulated episode: ep_ret: -1079.930844035816, ep_cost: 36, ep_len: 100
Simulated episode: ep_ret: -479.9985006269617, ep_cost: 16, ep_len: 100
Simulated episode: ep_ret: -1289.9600635429863, ep_cost: 43, ep_len: 100
Simulated episode: ep_ret: -1439.9172542869317, ep_cost: 48, ep_len: 100
Simulated episode: ep_ret: -869.9236565100703, ep_cost: 29, ep_len: 100
Simulated episode: ep_ret: -509.9999989395085, ep_cost: 17, ep_len: 100
Simulated episode: ep_ret: -329.92485266264396, ep_cost: 11, ep_len: 100
Simulated episode: ep_ret: -1019.9303799433795, ep_cost: 34, ep_len: 100
Simulated episode: ep_ret: -1409.9442047126445, ep_cost: 47, ep_len: 100
Simulated episode: ep_ret: -1319.9954260700945, ep_cost: 44, ep_len: 100
Simulated episode: ep_ret: -719.8495179020507, ep_cost: 24, ep_len: 100
Simulated episode: ep_ret: -1019.9464193502283, ep_cost: 34, ep_len: 100
Simulated episode: ep_ret: 0.04565863575363288, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -1109.9924094307562, ep_cost: 37, ep_len: 100
Simulated episode: ep_ret: -599.9701656780842, ep_cost: 20, ep_len: 100
Simulated episode: ep_ret: -1019.8503840792923, ep_cost: 34, ep_len: 100
Simulated episode: ep_ret: -1079.9759097161202, ep_cost: 36, ep_len: 100
Simulated episode: ep_ret: -1469.8842135727364, ep_cost: 49, ep_len: 100
Simulated episode: ep_ret: 0.23337586013654765, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -959.9668919620451, ep_cost: 32, ep_len: 100
Simulated episode: ep_ret: -1229.9558128635176, ep_cost: 41, ep_len: 100
Simulated episode: ep_ret: -1109.985507390953, ep_cost: 37, ep_len: 100
Simulated episode: ep_ret: -1409.9402089934774, ep_cost: 47, ep_len: 100
Simulated episode: ep_ret: -1319.925735410087, ep_cost: 44, ep_len: 100
Simulated episode: ep_ret: -1439.9655719194575, ep_cost: 48, ep_len: 100
Simulated episode: ep_ret: -1169.9047361086793, ep_cost: 39, ep_len: 100
Simulated episode: ep_ret: -839.9969622597753, ep_cost: 28, ep_len: 100
Simulated episode: ep_ret: -689.9710564162103, ep_cost: 23, ep_len: 100
Simulated episode: ep_ret: 0.0734692831960733, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -1499.8839712659783, ep_cost: 50, ep_len: 100
Simulated episode: ep_ret: -419.93851191990615, ep_cost: 14, ep_len: 100
Simulated episode: ep_ret: -1229.9646133931685, ep_cost: 41, ep_len: 100
Simulated episode: ep_ret: -1469.9900696031648, ep_cost: 49, ep_len: 100
Simulated episode: ep_ret: -209.9569709170111, ep_cost: 7, ep_len: 100
Simulated episode: ep_ret: -359.8740734862729, ep_cost: 12, ep_len: 100
Simulated episode: ep_ret: -1139.9999221897629, ep_cost: 38, ep_len: 100
Simulated episode: ep_ret: -1229.9986370890551, ep_cost: 41, ep_len: 100
Simulated episode: ep_ret: -1439.9238158115331, ep_cost: 48, ep_len: 100
Simulated episode: ep_ret: -929.995649877391, ep_cost: 31, ep_len: 100
Simulated episode: ep_ret: -449.96149797422424, ep_cost: 15, ep_len: 100
Simulated episode: ep_ret: -1229.8551606697363, ep_cost: 41, ep_len: 100
Simulated episode: ep_ret: 6.545098033984413e-05, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -869.8520510063656, ep_cost: 29, ep_len: 100
Simulated episode: ep_ret: -929.9560668768902, ep_cost: 31, ep_len: 100
Simulated episode: ep_ret: -1139.9986773432274, ep_cost: 38, ep_len: 100
Simulated episode: ep_ret: -1169.893658809606, ep_cost: 39, ep_len: 100
Simulated episode: ep_ret: -599.9862098995472, ep_cost: 20, ep_len: 100
Simulated episode: ep_ret: -1019.9323270265567, ep_cost: 34, ep_len: 100
Simulated episode: ep_ret: -1019.9934328786674, ep_cost: 34, ep_len: 100
Simulated episode: ep_ret: -1139.9096771968943, ep_cost: 38, ep_len: 100
Simulated episode: ep_ret: -1499.8843814084075, ep_cost: 50, ep_len: 100
Simulated episode: ep_ret: -59.999904838699024, ep_cost: 2, ep_len: 100
Simulated episode: ep_ret: -1469.9530414687233, ep_cost: 49, ep_len: 100
Simulated episode: ep_ret: -389.91700538379985, ep_cost: 13, ep_len: 100
Simulated episode: ep_ret: -1439.999324898066, ep_cost: 48, ep_len: 100
Simulated episode: ep_ret: -689.9349946063097, ep_cost: 23, ep_len: 100
Simulated episode: ep_ret: -929.8449341939968, ep_cost: 31, ep_len: 100
Simulated episode: ep_ret: -629.9901467463546, ep_cost: 21, ep_len: 100
Simulated episode: ep_ret: -209.99208706615929, ep_cost: 7, ep_len: 100
Simulated episode: ep_ret: -359.965618384859, ep_cost: 12, ep_len: 100
Simulated episode: ep_ret: -1079.977774555778, ep_cost: 36, ep_len: 100
Simulated episode: ep_ret: -989.9917613276964, ep_cost: 33, ep_len: 100
Simulated episode: ep_ret: -989.9320845169801, ep_cost: 33, ep_len: 100
Simulated episode: ep_ret: -1109.9415457458533, ep_cost: 37, ep_len: 100
Simulated episode: ep_ret: -989.8358406399412, ep_cost: 33, ep_len: 100
Simulated episode: ep_ret: -1409.974527089625, ep_cost: 47, ep_len: 100
Simulated episode: ep_ret: -1259.9006262562575, ep_cost: 42, ep_len: 100
Simulated episode: ep_ret: -689.9805725262024, ep_cost: 23, ep_len: 100
Simulated episode: ep_ret: -929.9598899941261, ep_cost: 31, ep_len: 100
Simulated episode: ep_ret: -1349.9983522712814, ep_cost: 45, ep_len: 100
Simulated episode: ep_ret: -1589.9159780645248, ep_cost: 53, ep_len: 100
Simulated episode: ep_ret: -1289.9690215790945, ep_cost: 43, ep_len: 100
Simulated episode: ep_ret: -1349.9908044924332, ep_cost: 45, ep_len: 100
Simulated episode: ep_ret: -1049.9984673125966, ep_cost: 35, ep_len: 100
Simulated episode: ep_ret: -1169.9991108789566, ep_cost: 39, ep_len: 100
Simulated episode: ep_ret: -1049.9911982315236, ep_cost: 35, ep_len: 100
Simulated episode: ep_ret: -1169.9632788828856, ep_cost: 39, ep_len: 100
Simulated episode: ep_ret: -479.9412353567485, ep_cost: 16, ep_len: 100
Simulated episode: ep_ret: -929.978957246256, ep_cost: 31, ep_len: 100
Simulated episode: ep_ret: -1019.9683709613721, ep_cost: 34, ep_len: 100
Simulated episode: ep_ret: -359.94761364918287, ep_cost: 12, ep_len: 100
Simulated episode: ep_ret: -749.9665984740075, ep_cost: 25, ep_len: 100
Simulated episode: ep_ret: -1259.9325602183526, ep_cost: 42, ep_len: 100
Simulated episode: ep_ret: -1109.991992929984, ep_cost: 37, ep_len: 100
Simulated episode: ep_ret: -1439.9331562776024, ep_cost: 48, ep_len: 100
Simulated episode: ep_ret: -1139.9738864691813, ep_cost: 38, ep_len: 100
Simulated episode: ep_ret: -1469.8728136282548, ep_cost: 49, ep_len: 100
Simulated episode: ep_ret: -1139.993937895763, ep_cost: 38, ep_len: 100
Simulated episode: ep_ret: -809.9939676990119, ep_cost: 27, ep_len: 100
Simulated episode: ep_ret: -989.9261633790277, ep_cost: 33, ep_len: 100
Simulated episode: ep_ret: -1619.9177798498313, ep_cost: 54, ep_len: 100
Simulated episode: ep_ret: -179.9965604051778, ep_cost: 6, ep_len: 100
Simulated episode: ep_ret: -1439.949150612088, ep_cost: 48, ep_len: 100
Simulated episode: ep_ret: -1289.9731442408574, ep_cost: 43, ep_len: 100
Simulated episode: ep_ret: -1049.9964669854007, ep_cost: 35, ep_len: 100
Simulated episode: ep_ret: -209.9999991541463, ep_cost: 7, ep_len: 100
Simulated episode: ep_ret: -1439.9892052124198, ep_cost: 48, ep_len: 100
Simulated episode: ep_ret: -1049.9934006313458, ep_cost: 35, ep_len: 100
Simulated episode: ep_ret: -539.9264831802699, ep_cost: 18, ep_len: 100
Simulated episode: ep_ret: -1049.9840115731517, ep_cost: 35, ep_len: 100
Simulated episode: ep_ret: -689.9816934042368, ep_cost: 23, ep_len: 100
Simulated episode: ep_ret: -149.96880960382774, ep_cost: 5, ep_len: 100
Simulated episode: ep_ret: -1379.990449161675, ep_cost: 46, ep_len: 100
Simulated episode: ep_ret: -959.9991965979085, ep_cost: 32, ep_len: 100
Simulated episode: ep_ret: -1349.9294953685562, ep_cost: 45, ep_len: 100
Simulated episode: ep_ret: -779.9884093985695, ep_cost: 26, ep_len: 100
Simulated episode: ep_ret: -1559.9366819540369, ep_cost: 52, ep_len: 100
Simulated episode: ep_ret: -509.847318016689, ep_cost: 17, ep_len: 100
Simulated episode: ep_ret: -1229.9654704271902, ep_cost: 41, ep_len: 100
Simulated episode: ep_ret: -749.8938277527313, ep_cost: 25, ep_len: 100
Simulated episode: ep_ret: -959.9935878007213, ep_cost: 32, ep_len: 100
Simulated episode: ep_ret: -1469.99439287326, ep_cost: 49, ep_len: 100
Simulated episode: ep_ret: -719.9999159844247, ep_cost: 24, ep_len: 100
Simulated episode: ep_ret: -1469.9963658700285, ep_cost: 49, ep_len: 100
Simulated episode: ep_ret: -1049.9557191620247, ep_cost: 35, ep_len: 100
Simulated episode: ep_ret: -1169.9770498895284, ep_cost: 39, ep_len: 100
Simulated episode: ep_ret: -1589.9176461908635, ep_cost: 53, ep_len: 100
Simulated episode: ep_ret: -929.9925985141672, ep_cost: 31, ep_len: 100
Simulated episode: ep_ret: -1619.919061468907, ep_cost: 54, ep_len: 100
Simulated episode: ep_ret: -1139.8659915897501, ep_cost: 38, ep_len: 100
Simulated episode: ep_ret: -1379.954891086521, ep_cost: 46, ep_len: 100
Simulated episode: ep_ret: -1439.87776869941, ep_cost: 48, ep_len: 100
Simulated episode: ep_ret: -1469.9472372180178, ep_cost: 49, ep_len: 100
Simulated episode: ep_ret: -1109.9991178501728, ep_cost: 37, ep_len: 100
Simulated episode: ep_ret: -359.8847793898725, ep_cost: 12, ep_len: 100
Simulated episode: ep_ret: -1529.9093119568668, ep_cost: 51, ep_len: 100
Simulated episode: ep_ret: -119.99341587682271, ep_cost: 4, ep_len: 100
Simulated episode: ep_ret: -509.99110248515535, ep_cost: 17, ep_len: 100
Simulated episode: ep_ret: -1469.9687226810017, ep_cost: 49, ep_len: 100
Simulated episode: ep_ret: -899.9682858057013, ep_cost: 30, ep_len: 100
Simulated episode: ep_ret: -1559.995473928347, ep_cost: 52, ep_len: 100
Simulated episode: ep_ret: -1289.9395906081886, ep_cost: 43, ep_len: 100
Simulated episode: ep_ret: -1139.987220210814, ep_cost: 38, ep_len: 100
Simulated episode: ep_ret: -1139.969841115138, ep_cost: 38, ep_len: 100
Simulated episode: ep_ret: -809.999248743735, ep_cost: 27, ep_len: 100
Simulated episode: ep_ret: -779.9871520744872, ep_cost: 26, ep_len: 100
Simulated episode: ep_ret: -509.97261106967346, ep_cost: 17, ep_len: 100
Simulated episode: ep_ret: -1169.9922131562012, ep_cost: 39, ep_len: 100
Simulated episode: ep_ret: -1169.9845818796089, ep_cost: 39, ep_len: 100
Simulated episode: ep_ret: -1199.9444441629298, ep_cost: 40, ep_len: 100
Simulated episode: ep_ret: -1229.8742859821857, ep_cost: 41, ep_len: 100
Simulated episode: ep_ret: -1499.9134780123409, ep_cost: 50, ep_len: 100
Simulated episode: ep_ret: -689.9999449787515, ep_cost: 23, ep_len: 100
Simulated episode: ep_ret: -1199.992096501641, ep_cost: 40, ep_len: 100
Simulated episode: ep_ret: -1529.9881528133822, ep_cost: 51, ep_len: 100
Simulated episode: ep_ret: -1469.9789700807914, ep_cost: 49, ep_len: 100
Simulated episode: ep_ret: -269.9782267406665, ep_cost: 9, ep_len: 100
Simulated episode: ep_ret: -869.927444001383, ep_cost: 29, ep_len: 100
Simulated episode: ep_ret: -1139.8913002660556, ep_cost: 38, ep_len: 100
Simulated episode: ep_ret: -1319.9885055555994, ep_cost: 44, ep_len: 100
Simulated episode: ep_ret: -1259.9549369824601, ep_cost: 42, ep_len: 100
Simulated episode: ep_ret: -839.9941503916717, ep_cost: 28, ep_len: 100
Simulated episode: ep_ret: -929.9947173460184, ep_cost: 31, ep_len: 100
Simulated episode: ep_ret: -1529.9066973640768, ep_cost: 51, ep_len: 100
Simulated episode: ep_ret: -1139.98233862841, ep_cost: 38, ep_len: 100
Simulated episode: ep_ret: -1409.9999995474773, ep_cost: 47, ep_len: 100
Simulated episode: ep_ret: -1199.9082938300264, ep_cost: 40, ep_len: 100
Simulated episode: ep_ret: -869.9992802169475, ep_cost: 29, ep_len: 100
Simulated episode: ep_ret: -1169.9251018151817, ep_cost: 39, ep_len: 100
Simulated episode: ep_ret: -1259.9968718481464, ep_cost: 42, ep_len: 100
Simulated episode: ep_ret: -299.9376613322811, ep_cost: 10, ep_len: 100
Simulated episode: ep_ret: -1409.9048561857862, ep_cost: 47, ep_len: 100
Simulated episode: ep_ret: -1289.9467554777693, ep_cost: 43, ep_len: 100
Simulated episode: ep_ret: -1079.9977274219932, ep_cost: 36, ep_len: 100
Simulated episode: ep_ret: 0.0645495748258092, ep_cost: 0, ep_len: 100
Simulated episode: ep_ret: -719.9965123689689, ep_cost: 24, ep_len: 100
Simulated episode: ep_ret: -1439.8925260663314, ep_cost: 48, ep_len: 100
Simulated episode: ep_ret: -899.9610765160039, ep_cost: 30, ep_len: 100
Simulated episode: ep_ret: -1409.93319867086, ep_cost: 47, ep_len: 100
Simulated episode: ep_ret: -209.83687751048063, ep_cost: 7, ep_len: 100
Simulated episode: ep_ret: -1169.9878808355575, ep_cost: 39, ep_len: 100
Simulated episode: ep_ret: -509.9821423229509, ep_cost: 17, ep_len: 100
Simulated episode: ep_ret: -1259.905963258213, ep_cost: 42, ep_len: 100
Simulated episode: ep_ret: -989.9581544020552, ep_cost: 33, ep_len: 100
Simulated episode: ep_ret: -1289.9142893620108, ep_cost: 43, ep_len: 100
Simulated episode: ep_ret: -1169.999201102337, ep_cost: 39, ep_len: 100
Simulated episode: ep_ret: -1049.9324206817123, ep_cost: 35, ep_len: 100
Simulated episode: ep_ret: -1289.9936652123856, ep_cost: 43, ep_len: 100
Simulated episode: ep_ret: -1319.868389978399, ep_cost: 44, ep_len: 100
