max_len is 300
Real episode: ep_ret: -3992.650114048801, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2815.8408473699, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2671.2577086129054, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3424.0133038577474, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2980.356958564917, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3817.9047531865726, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3503.693154921726, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3033.5972267965485, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2744.1130729682473, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3112.2487827247965, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2863.2164688092867, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2564.7803056307816, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3194.062638551799, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3362.411622045223, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3005.3998996153396, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2845.6069593499724, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2752.853372504385, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3207.3921881766605, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2624.969124010398, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3896.0994810266743, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2659.190922184551, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3435.4009504550368, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3316.359095062069, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2981.886006219588, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2434.70141404501, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3097.25376492682, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3177.587275223633, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3015.6042752436247, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3314.9784685918394, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3218.464140111038, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2750.8383813477194, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3090.242095321021, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3239.160450104342, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -4365.322053209512, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3278.589923588343, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2485.0660130962005, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2572.880379276155, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2514.55777209984, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3618.9262794661777, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2700.9821528397674, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2924.2735918514245, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2955.2072359587883, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2824.363591313904, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -4135.785311321655, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3543.570290660797, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2891.8631587610807, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3336.047929859343, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3693.8708805144647, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3244.4386108379426, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2731.9615715279515, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2646.4805613312114, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3402.891632372559, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2788.2976540859486, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3155.524827634785, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2983.5061011589382, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2653.5185643618493, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3245.6986573318495, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3246.2733121046604, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2815.374591563402, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -4420.475868880032, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3171.0120180275567, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3466.3781414006403, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3642.1765607274856, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2781.8176514737715, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2566.1984607325667, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2483.8882794223796, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2916.131461365849, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3291.3328697489883, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2643.0553581227264, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2798.0615754286628, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2987.568692847023, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2636.960107458219, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3297.8574089370222, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3965.3056457329535, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -4076.1988807431944, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3587.9595521028264, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2838.1808207614395, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3455.796696108711, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2879.2287846838944, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3715.2160511111806, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3047.9087434177713, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3392.547765115796, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3212.034763842982, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2531.8749980857256, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2741.1363483644827, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3896.6676041335304, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3086.463194682941, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3354.1546522267504, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2657.53018274207, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3842.952185707958, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3415.5443302230724, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3214.4153956867785, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2792.9577777381087, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2651.4693912707917, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3623.1874213560636, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2953.9336089185176, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2852.167662732533, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3090.9728230978394, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3209.576879347959, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2408.0067805254594, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2483.074969791693, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2285.37887229008, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3076.461948837942, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3146.6516656410226, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2403.2134106353055, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3272.7614499098804, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2974.238410508296, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2596.0467141773047, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2647.8820572933123, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3200.2996905459, ep_cost: 0, ep_len: 300
Real episode: ep_ret: -3792.430755827472, ep_cost: 0, ep_len: 300
Real episode: ep_ret: -3571.0482222731725, ep_cost: 0, ep_len: 300
Real episode: ep_ret: -3438.9911873261776, ep_cost: 0, ep_len: 300
Real episode: ep_ret: -3120.309504237644, ep_cost: 0, ep_len: 300
Real episode: ep_ret: -3321.7535130586543, ep_cost: 0, ep_len: 300
Real episode: ep_ret: -3507.6806438553263, ep_cost: 0, ep_len: 300
Real episode: ep_ret: -3699.253558784843, ep_cost: 0, ep_len: 300
Real episode: ep_ret: -3091.433714106286, ep_cost: 0, ep_len: 300
Real episode: ep_ret: -3893.721817336988, ep_cost: 0, ep_len: 300
Real episode: ep_ret: -3095.4407409337805, ep_cost: 0, ep_len: 300
Real episode: ep_ret: -2817.463514052405, ep_cost: 0, ep_len: 300
Real episode: ep_ret: -3304.329058246281, ep_cost: 0, ep_len: 300
Real episode: ep_ret: -3045.847854108438, ep_cost: 0, ep_len: 300
Real episode: ep_ret: -3045.6110432503356, ep_cost: 0, ep_len: 300
Real episode: ep_ret: -2710.651397231445, ep_cost: 0, ep_len: 300
Real episode: ep_ret: -3248.551797043106, ep_cost: 0, ep_len: 300
Real episode: ep_ret: -2671.3701105131436, ep_cost: 0, ep_len: 300
Real episode: ep_ret: -2835.7598981528663, ep_cost: 0, ep_len: 300
Real episode: ep_ret: -2772.716332756492, ep_cost: 0, ep_len: 300
Real episode: ep_ret: -3151.733153865175, ep_cost: 0, ep_len: 300
Real episode: ep_ret: -3045.812714851608, ep_cost: 0, ep_len: 300
Real episode: ep_ret: -2538.8014322704703, ep_cost: 0, ep_len: 300
Real episode: ep_ret: -3698.634646017512, ep_cost: 0, ep_len: 300
Real episode: ep_ret: -3026.999222807036, ep_cost: 0, ep_len: 300
Real episode: ep_ret: -3432.920731012876, ep_cost: 0, ep_len: 300
Real episode: ep_ret: -3267.8706250652162, ep_cost: 0, ep_len: 300
Real episode: ep_ret: -3591.9711681767294, ep_cost: 0, ep_len: 300
Real episode: ep_ret: -3058.961204427583, ep_cost: 0, ep_len: 300
Real episode: ep_ret: -3295.859423233333, ep_cost: 0, ep_len: 300
Real episode: ep_ret: -3988.450641910115, ep_cost: 0, ep_len: 300
Real episode: ep_ret: -3176.0901697698177, ep_cost: 0, ep_len: 300
Real episode: ep_ret: -3697.9274843548556, ep_cost: 0, ep_len: 300
Real episode: ep_ret: -3845.0179889964866, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3601.1357467366406, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3254.3735585347613, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3685.259167758636, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3516.483888671682, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3128.6530714375194, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2910.1586964236267, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3654.512884926245, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3110.6349849030435, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3433.8476326491486, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3157.4912464150093, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3223.744302693757, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3137.2651801430234, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3541.129208462765, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3494.367803786208, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3255.6547043252535, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -4824.251696214771, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3199.1661470493245, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3032.4318574543436, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -4039.89221127097, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2837.7678844995107, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3402.3281740676034, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2905.668049157649, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2873.594239714863, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3173.9851858205734, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3227.314799192466, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3609.006790868302, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2797.9401220084524, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3413.566299727809, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2777.404679275959, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2524.312911362928, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3030.658767572325, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2986.6461010515013, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3758.5756199183106, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3575.2257594728685, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3265.2167238567154, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3224.6173519189697, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3051.5478998820145, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3489.2451026011922, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2795.733330626537, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3103.9500184827743, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3860.1034160466716, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2781.033614061216, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -4133.3406388669355, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3102.3525022517433, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3892.5491740537173, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3117.931934947835, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -4058.887976717647, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3067.495179179263, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3210.5167683120726, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3310.035282389936, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3197.2131639678432, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3027.278022288358, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2649.8086684280224, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3198.57632816743, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3485.883361396554, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3255.841198946398, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3570.0703736502587, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3592.900840653143, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2837.7451076137954, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3172.9399340310442, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -4026.5492937515464, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -4148.537739415811, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3288.312459482296, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2808.5321127422826, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3387.660326094383, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3538.0939269917185, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2563.3596838896856, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3086.808505253452, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3702.9763788453893, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3564.3080139930503, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3238.482744160102, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2926.391562505535, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3500.7468183558713, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3579.505428359664, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2944.4003861086967, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3705.944413074994, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2961.872104028021, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3755.4918921920944, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3684.832367593753, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3761.49578531007, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3801.805159700611, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2885.7579901526783, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3759.710643996843, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3008.9538844569843, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3516.376017004511, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2916.0971306417255, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3079.2743004220424, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3152.4594420646154, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3334.4728739788816, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2858.6371507823737, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3278.874453819995, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3116.849501888115, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -3090.523472926007, ep_cost: 0, ep_len: 300
Simulated episode: ep_ret: -2906.4155411876245, ep_cost: 0, ep_len: 300
