max_len is 200
Real episode: ep_ret: -2886.5311099427513, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -1776.3707642666623, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -2072.274703474273, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -1858.631638752308, ep_cost: 21, ep_len: 200
Real episode: ep_ret: -2251.8603809702017, ep_cost: 28, ep_len: 200
Real episode: ep_ret: -1864.9560385393681, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -1786.9689023484584, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -1896.2158313641025, ep_cost: 29, ep_len: 200
Real episode: ep_ret: -2222.934384885735, ep_cost: 14, ep_len: 200
Real episode: ep_ret: -2169.2602023036475, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -2248.1347174926686, ep_cost: 2, ep_len: 200
Real episode: ep_ret: -2197.049542302077, ep_cost: 23, ep_len: 200
Real episode: ep_ret: -2753.900293051123, ep_cost: 22, ep_len: 200
Simulated episode: ep_ret: -1934.5832697391681, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2265.5129487114855, ep_cost: 28, ep_len: 200
Simulated episode: ep_ret: -2177.499230981341, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2206.657592733496, ep_cost: 23, ep_len: 200
Simulated episode: ep_ret: -2331.0044664115776, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -1793.6276661226143, ep_cost: 8, ep_len: 200
Simulated episode: ep_ret: -3665.236938055499, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -1844.8738309073524, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2633.5777374411855, ep_cost: 27, ep_len: 200
Simulated episode: ep_ret: -2131.3375177130324, ep_cost: 23, ep_len: 200
Simulated episode: ep_ret: -1562.7508138282708, ep_cost: 1, ep_len: 200
Simulated episode: ep_ret: -2639.849397839992, ep_cost: 37, ep_len: 200
Simulated episode: ep_ret: -2425.3023208976965, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2298.6909703044826, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2680.32271537535, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2243.869574497559, ep_cost: 37, ep_len: 200
Simulated episode: ep_ret: -2704.106330674276, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2842.483106729941, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2714.7148212419015, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2431.2911136775397, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2188.6938063592775, ep_cost: 28, ep_len: 200
Simulated episode: ep_ret: -1997.3801835138647, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2299.04706728255, ep_cost: 26, ep_len: 200
Simulated episode: ep_ret: -1956.0847749909829, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2273.8439505455717, ep_cost: 38, ep_len: 200
Simulated episode: ep_ret: -1902.2232116141824, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2222.7193074287898, ep_cost: 25, ep_len: 200
Simulated episode: ep_ret: -2495.5121898935126, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2026.3163432100735, ep_cost: 8, ep_len: 200
Simulated episode: ep_ret: -1678.5397144690492, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2354.1280050679347, ep_cost: 35, ep_len: 200
Simulated episode: ep_ret: -2843.3893960161513, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -1835.618385449342, ep_cost: 4, ep_len: 200
Simulated episode: ep_ret: -2073.392565935669, ep_cost: 27, ep_len: 200
Simulated episode: ep_ret: -2083.7168917407257, ep_cost: 11, ep_len: 200
Simulated episode: ep_ret: -2785.5179349290543, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -1838.3618299884074, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2011.5186277580342, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -1908.1535696308545, ep_cost: 27, ep_len: 200
Simulated episode: ep_ret: -2303.622818354276, ep_cost: 27, ep_len: 200
Simulated episode: ep_ret: -2216.971873246959, ep_cost: 28, ep_len: 200
Simulated episode: ep_ret: -2286.955649707372, ep_cost: 25, ep_len: 200
Simulated episode: ep_ret: -1971.2813796064222, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2372.1156351754717, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2201.9145216771717, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2073.5255775132296, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2197.4020196461624, ep_cost: 23, ep_len: 200
Simulated episode: ep_ret: -1907.3521348354084, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2196.2510440873893, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3018.0346127297794, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2049.063818320671, ep_cost: 25, ep_len: 200
Simulated episode: ep_ret: -1786.9113775197045, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2546.085516403658, ep_cost: 34, ep_len: 200
Simulated episode: ep_ret: -1952.3616169996099, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2698.8934932047227, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2204.352838745478, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2234.6927688147584, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -1670.1315861879161, ep_cost: 14, ep_len: 200
Simulated episode: ep_ret: -1932.4252097475212, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2103.277414550084, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -1694.165418363722, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -1806.1909744313411, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2114.146684061476, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2185.8752370522634, ep_cost: 15, ep_len: 200
Simulated episode: ep_ret: -1681.4978297524747, ep_cost: 1, ep_len: 200
Simulated episode: ep_ret: -2861.654259357262, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -1730.9169436550824, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -1891.539544018737, ep_cost: 1, ep_len: 200
Simulated episode: ep_ret: -2195.34460828366, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2303.979464363583, ep_cost: 17, ep_len: 200
Simulated episode: ep_ret: -2296.7259460053756, ep_cost: 24, ep_len: 200
Simulated episode: ep_ret: -2173.9281383352923, ep_cost: 22, ep_len: 200
Simulated episode: ep_ret: -1950.3047187966877, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -1606.3139137528326, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -1998.3983560347272, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2411.1650144460573, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -1924.7023752742812, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -1886.4687888604717, ep_cost: 24, ep_len: 200
Simulated episode: ep_ret: -2740.2339419233335, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2280.3440491640986, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2576.167479135838, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -1854.4936286025381, ep_cost: 25, ep_len: 200
Simulated episode: ep_ret: -2182.7636481983855, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -1756.8805596392556, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -1883.0543995553796, ep_cost: 4, ep_len: 200
Simulated episode: ep_ret: -2346.0338529388105, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -1862.2597981346023, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -1755.4877382159227, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2553.8107574844526, ep_cost: 7, ep_len: 200
Simulated episode: ep_ret: -1878.1528193009763, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3521.95018354096, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -1988.7252393434735, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2110.8448569116135, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2341.1108237045287, ep_cost: 29, ep_len: 200
Simulated episode: ep_ret: -2169.9192219290594, ep_cost: 27, ep_len: 200
Simulated episode: ep_ret: -1808.8421603401378, ep_cost: 14, ep_len: 200
Simulated episode: ep_ret: -1885.1325410570012, ep_cost: 15, ep_len: 200
Simulated episode: ep_ret: -3152.825245117453, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2159.4028023679857, ep_cost: 17, ep_len: 200
Simulated episode: ep_ret: -2138.3584805496944, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -1889.200024916702, ep_cost: 10, ep_len: 200
Simulated episode: ep_ret: -1743.7590780023468, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2334.6429835760114, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -1809.1226379456336, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2090.9067718817046, ep_cost: 25, ep_len: 200
Simulated episode: ep_ret: -2311.1949435905835, ep_cost: 28, ep_len: 200
Simulated episode: ep_ret: -3556.0236541284116, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -1881.3581411882049, ep_cost: 14, ep_len: 200
Simulated episode: ep_ret: -2483.6333445911673, ep_cost: 24, ep_len: 200
Simulated episode: ep_ret: -1880.4852915035244, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -1998.7716966431442, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2992.701851421362, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2427.896010583042, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2332.754060608016, ep_cost: 26, ep_len: 200
Simulated episode: ep_ret: -2037.3079830752356, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -1842.5174557423159, ep_cost: 3, ep_len: 200
Simulated episode: ep_ret: -2954.386988526047, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2115.890896363725, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2140.326331342192, ep_cost: 22, ep_len: 200
Simulated episode: ep_ret: -2649.73847519113, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2097.9779953596026, ep_cost: 16, ep_len: 200
Simulated episode: ep_ret: -2416.9108770195826, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3472.874570718582, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2711.025646302464, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2127.6361797073387, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -1786.3144873395058, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2154.06835115069, ep_cost: 25, ep_len: 200
Simulated episode: ep_ret: -1838.5116428458011, ep_cost: 3, ep_len: 200
Simulated episode: ep_ret: -2072.527856276323, ep_cost: 15, ep_len: 200
Simulated episode: ep_ret: -1628.6221033376198, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2210.1996164855996, ep_cost: 23, ep_len: 200
Simulated episode: ep_ret: -2614.9480538015887, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2527.6100501071155, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2044.7436619325654, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -1563.2079373363322, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2524.7132538191295, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2300.4077994258396, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2458.03886990522, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -1939.8645488277891, ep_cost: 31, ep_len: 200
Simulated episode: ep_ret: -2346.122722511688, ep_cost: 22, ep_len: 200
Simulated episode: ep_ret: -2155.1343620040934, ep_cost: 22, ep_len: 200
Simulated episode: ep_ret: -2511.164343777948, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2272.1767443862227, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2228.53589738998, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -1968.1640522309592, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2411.5150616982573, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -1998.8558275431208, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2021.664055500442, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2085.9301282789365, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2425.3338855911525, ep_cost: 29, ep_len: 200
Simulated episode: ep_ret: -2272.299761204578, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2098.8704569597085, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2746.1932919482206, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2030.4656235838158, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2395.731940061667, ep_cost: 28, ep_len: 200
Simulated episode: ep_ret: -2105.660420420903, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2506.2453422796502, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -1875.5406582895007, ep_cost: 9, ep_len: 200
Simulated episode: ep_ret: -1912.147575950369, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2637.849451895063, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2091.648055691902, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2609.961525390955, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2670.6021585619974, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2676.838263253728, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2356.736522613386, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2659.2945408881346, ep_cost: 29, ep_len: 200
Simulated episode: ep_ret: -2003.5849246839928, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2026.251558687971, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2787.122115246161, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2562.7893869001764, ep_cost: 32, ep_len: 200
Simulated episode: ep_ret: -2689.5852770958477, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2227.315318837155, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2248.582554357677, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2734.674284060832, ep_cost: 24, ep_len: 200
Simulated episode: ep_ret: -2177.813590390763, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2962.513359357735, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2173.8957620156193, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2135.4776267051957, ep_cost: 1, ep_len: 200
Simulated episode: ep_ret: -2053.0701565147688, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -1639.3709625185218, ep_cost: 8, ep_len: 200
Simulated episode: ep_ret: -1841.6425023818726, ep_cost: 14, ep_len: 200
Simulated episode: ep_ret: -2139.3307385627195, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2216.157014995303, ep_cost: 18, ep_len: 200
Simulated episode: ep_ret: -2921.689259794803, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2916.8857352753776, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2255.5024625989017, ep_cost: 20, ep_len: 200
Simulated episode: ep_ret: -2548.0520530188096, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2035.3940217356228, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2341.173705772833, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -1789.171537227162, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2747.019199386964, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2259.92683031055, ep_cost: 25, ep_len: 200
Simulated episode: ep_ret: -3076.296211630579, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2706.253671003306, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2069.6313058810656, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3112.7799719113127, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2519.1952867020937, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2173.788040037534, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2471.9980682492746, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2121.9280890002565, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2153.3079254745103, ep_cost: 25, ep_len: 200
Simulated episode: ep_ret: -2290.0681520042076, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2003.3047350796528, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2944.838273368074, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2377.513534462075, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2324.5808038543714, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -1920.4710456624384, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2175.420435475633, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2185.5677559998007, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2249.1158082592715, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -1872.0073646714627, ep_cost: 17, ep_len: 200
Simulated episode: ep_ret: -1960.7167412888737, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2344.7035792051856, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2471.933578054393, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3190.3693901339057, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2936.2934789559563, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3148.9913141131437, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2354.9550105000503, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3446.8887181963196, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2337.5235757880832, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2000.143225982773, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2217.1151594677767, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -1820.3076747497307, ep_cost: 10, ep_len: 200
Simulated episode: ep_ret: -2238.862799570214, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2272.725710265656, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2748.8063703734124, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2046.3578801134838, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2675.6498935814548, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2079.2657546820637, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2361.221552745789, ep_cost: 14, ep_len: 200
Simulated episode: ep_ret: -2221.9776643383575, ep_cost: 29, ep_len: 200
Simulated episode: ep_ret: -2070.5382342270436, ep_cost: 30, ep_len: 200
Simulated episode: ep_ret: -1702.492668816692, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2059.291684072768, ep_cost: 21, ep_len: 200
Simulated episode: ep_ret: -2399.986114678933, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3337.7095762527993, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2726.868880549292, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2300.794462823611, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -1953.43474554359, ep_cost: 11, ep_len: 200
Simulated episode: ep_ret: -2780.2077127692237, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2557.289474546172, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -1802.2391490976063, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2628.21902353715, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2703.766735259397, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2047.4991691611683, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2335.537290396187, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2746.315375508456, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2060.4732303369315, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2889.5504914440316, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2280.4784333223542, ep_cost: 35, ep_len: 200
Simulated episode: ep_ret: -2547.8707548552784, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -1972.3552771458417, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2224.887918528889, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -1712.3046954139188, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4356.815243900517, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2141.8922193815074, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2348.271141916126, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2390.224434593269, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2658.0982323633225, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2320.475939695454, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -1971.1204763492572, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2142.944012262754, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2970.9215349055344, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -1858.98704267731, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -1671.4283031633713, ep_cost: 6, ep_len: 200
Simulated episode: ep_ret: -1749.0895266248178, ep_cost: 11, ep_len: 200
Simulated episode: ep_ret: -1759.8525653436318, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2757.3798646486707, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2123.0048147033895, ep_cost: 27, ep_len: 200
Simulated episode: ep_ret: -2402.004455010456, ep_cost: 16, ep_len: 200
Simulated episode: ep_ret: -2203.6288112136185, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2128.734564903555, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2639.4726471634103, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2182.3755255562455, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2376.927178712824, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2543.4030639250077, ep_cost: 29, ep_len: 200
Simulated episode: ep_ret: -2053.7975229450863, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2255.4974779520417, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2137.206146377434, ep_cost: 28, ep_len: 200
Simulated episode: ep_ret: -2482.4479619305607, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2010.0551747692975, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2397.2162302069396, ep_cost: 25, ep_len: 200
Simulated episode: ep_ret: -2139.9712898874154, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2048.871662768599, ep_cost: 4, ep_len: 200
Simulated episode: ep_ret: -2000.945281866107, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2137.3400758553144, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2187.527351714331, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2148.0055195763034, ep_cost: 17, ep_len: 200
Simulated episode: ep_ret: -1892.2874547179895, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2440.362762433203, ep_cost: 22, ep_len: 200
Simulated episode: ep_ret: -2416.8039289444623, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -1790.346980085938, ep_cost: 8, ep_len: 200
Real episode: ep_ret: -2264.582343361511, ep_cost: 16, ep_len: 200
Real episode: ep_ret: -2804.3731687248574, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -2014.4372923271785, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -2128.7368179438918, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -1823.6852710453802, ep_cost: 4, ep_len: 200
Real episode: ep_ret: -2220.825960605846, ep_cost: 22, ep_len: 200
Real episode: ep_ret: -2052.850021345843, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -1720.0737346019491, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -1936.5241335256108, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -2296.449753629134, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -1987.2320908771371, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -2593.199495573728, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -2141.2914898615104, ep_cost: 0, ep_len: 200
