max_len is 200
Real episode: ep_ret: -5212.792344031589, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -8124.165779183615, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6401.276756995914, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6517.778323714493, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4401.47784572658, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4141.6687834638815, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5805.022631201064, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3786.9664748345385, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6372.962432825159, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3697.3161927835095, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5893.693040591132, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -8077.803774692632, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4389.677504628154, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2773.365287012996, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5565.940636956318, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -8462.342122340762, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6918.972756123376, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3489.3562366048213, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5248.314810393154, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6552.228687369977, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4256.257077959821, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4346.465997585366, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5778.743698540246, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5781.069945000729, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3913.2405476136205, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4955.457003567402, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -7221.288411305251, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5035.696074852984, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -8161.20040639906, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2244.2770379030685, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5152.711627704136, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3381.114392512132, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -7743.312990423604, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -7050.506203450141, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5703.877240684533, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2869.3295990355055, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -7607.871884569716, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -7072.434661129277, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5357.564919877468, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6083.682388716864, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3802.828884418821, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6569.736410548374, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5790.234872952931, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5545.4652863961055, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4276.577863756269, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5539.4933860123365, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4256.556184973523, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6165.5717637217895, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5258.324924849399, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3716.539180601259, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -8247.647289033674, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3729.5273760527143, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5679.022016532818, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6630.7886570262635, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -7708.816452549307, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4422.56792831354, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2848.345054547335, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4017.2799496337866, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3782.2415945248786, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -7820.84724607715, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4464.373675112716, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6839.696910384699, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4002.187261181093, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3883.8931398664567, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5956.099194117178, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5067.622800260347, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -8278.418002862803, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -8341.951298634944, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4204.763333178726, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2925.1767846706985, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3624.449919926563, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5606.109768694838, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4077.292817926381, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3397.9652257678, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3537.468945657307, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5694.027062482062, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2450.3709363700746, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3071.0122427628094, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6123.58732019402, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5695.001229041, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3740.9668860387533, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6791.368757238718, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6791.143441600773, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -7061.730870789279, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5880.991985341458, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3264.116454219003, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5319.131712572917, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -7830.18910136298, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5418.583754177425, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3704.4377463575033, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3999.445462194293, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3138.4997102279667, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5232.272875149654, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4421.279597861119, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3506.15686563914, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3792.8835299396615, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6126.593983753109, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4242.204168002359, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3641.463431313972, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4648.633832309933, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3285.059324377023, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4504.4994245212765, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4315.1089676605925, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3489.695700978751, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3357.7454341814264, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3620.976977615806, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5339.481777119754, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6853.806001037039, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4445.07791375948, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6324.042283322252, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -7876.847003348826, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4197.777453474401, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4954.207400254438, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4615.781332542981, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4392.768380467644, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3975.5740189360904, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5907.266382674156, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3254.7721470962574, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3243.2999534373557, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3836.448259223934, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4814.589744835087, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5280.986278134923, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2382.994915781387, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5833.767312305553, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3335.109034236958, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -7652.728268338142, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -7456.691467129382, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3449.069061816711, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4554.466424140207, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3917.6995205457824, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2802.5511401041217, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6017.0581117070005, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4935.876356473488, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3867.0360225206105, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2473.3267129167716, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3715.211679178215, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6632.9981803499795, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -8430.749246728368, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5575.7823867201205, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3946.994400425824, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3471.4516661778193, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5056.063921782838, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3237.6662680951877, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5009.593886371923, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5306.499730112877, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2902.1088873773756, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4685.5963951236645, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3981.3099449733386, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3503.517242053273, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6392.8012981492575, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3823.441317748379, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2890.7626513535674, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4013.9638079185556, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5670.80753762057, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5553.236015778655, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5604.450586157539, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5696.896950607656, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5517.644011047099, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3234.75701091581, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4850.918078237571, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3536.2162583071045, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5692.143567699385, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4831.388743418412, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4685.407107850871, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4382.031205888309, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3729.219451036626, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3199.1170412569186, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3169.5302083926267, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4115.831404853914, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4801.40017879821, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4306.136743716532, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3942.9161620809327, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4536.985766619079, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4060.8664215088816, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3064.4364706052106, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4677.04689021231, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3857.6338990956397, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4523.341460905544, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3623.018081420569, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3006.3687698276453, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4243.76445476147, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2808.6189255528443, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4956.19817038001, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4985.29244971785, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4281.820934797178, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3151.1793232982104, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3970.4713377424155, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2984.372982488263, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4148.727228959284, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6064.149839222629, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2816.5862297267427, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4230.594531902731, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3859.9153563931886, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5705.394660432476, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5282.750588372903, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5187.225233978482, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3908.3443188425554, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5462.149047355083, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3735.2609785160957, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6153.083395625195, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3217.824961422056, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6647.32674688082, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3143.0479678129377, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6187.803538393647, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -7356.319173610196, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3800.500224722279, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3852.334439525761, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4438.950000616839, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4542.141694942595, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5894.378378128389, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5162.44787494476, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4572.698810346516, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5150.8284282843, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5086.166972437172, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4220.270879738488, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5219.392609431707, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5181.898290472895, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4211.576056529591, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5989.405598142566, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3497.547764905148, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4282.8713035729015, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4308.793290637306, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -7690.7744377503295, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3944.302744578302, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2971.003277451978, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2749.463023587554, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4569.776676479692, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4332.026225321386, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2822.849251225074, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3423.4398524656513, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5065.285724869296, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3452.2888573233276, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3954.213355758551, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3607.135576602069, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6844.288732896751, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4596.320776206251, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3817.3146092876, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5571.374525257102, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3509.9576232842396, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6263.408699685801, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3472.7445400291867, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6472.716390404507, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -5147.80364178292, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6677.556476088038, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -4855.867675485092, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3470.932158036741, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3567.5011219350667, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -6926.146907878015, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -3757.42137864523, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -4420.605653650498, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -3456.65781918293, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -2733.9652412991977, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -4960.683545213135, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -2624.55073465429, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -3417.0691768032016, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -4069.376419631689, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -3744.1918241287035, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -3710.2098089711744, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -5001.791573117169, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -3810.0331484874264, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -5571.153113899526, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -4857.726639254438, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -5096.775686800008, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -3013.7084544435106, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -2903.9650956798523, ep_cost: 0, ep_len: 200
