max_len is 200
Real episode: ep_ret: -2928.2510758552908, ep_cost: 22, ep_len: 200
Simulated episode: ep_ret: -1621.1224981310909, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2452.079979967756, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -1727.9280032740974, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2378.369051202426, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -1599.3849873332533, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2623.082739974291, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -1705.6751327421462, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2925.7656384213215, ep_cost: 22, ep_len: 200
Simulated episode: ep_ret: -2865.972423914744, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2240.2637007073636, ep_cost: 20, ep_len: 200
Simulated episode: ep_ret: -1820.4392279344431, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2275.066842614524, ep_cost: 0, ep_len: 200
Simulated episode: ep_ret: -2796.618818943163, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -2220.317534016556, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -1466.8630591130247, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -1965.3823963376956, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -2370.1925411640095, ep_cost: 25, ep_len: 200
Real episode: ep_ret: -1750.9499075332021, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -2015.2527210013488, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -1731.891766913726, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -2928.2016198962883, ep_cost: 8, ep_len: 200
Real episode: ep_ret: -1747.5280129365738, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -1775.2489611048861, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -1481.7624093020297, ep_cost: 0, ep_len: 200
Real episode: ep_ret: -1464.466972272324, ep_cost: 0, ep_len: 200
